BHID,FROM,TO,AU_AVG_GT
18479,10.668,11.8872,0.003
18479,11.8872,13.1064,0.003
18479,13.1064,14.0208,0.05
18479,14.0208,14.9352,0.003
18479,14.9352,15.8496,0.003
18479,15.8496,17.0688,0.003
18479,17.0688,18.288,0.003
18479,18.288,19.5072,0.003
18480,3.74904,4.7244,0.003
18480,4.7244,5.6388,0.051
18480,5.6388,6.5532,0.003
18480,6.5532,7.0104,8.949
18480,7.0104,7.9248,0.051
18480,7.9248,8.8392,0.045
18480,8.8392,9.7536,0.003
18480,9.7536,10.668,0.003
18480,10.668,11.5824,0.039
18480,11.5824,12.8016,0.003
18480,12.8016,14.1732,0.051
18480,14.1732,15.5448,0.003
18481,6.97992,7.9248,1.929
18481,7.9248,8.8392,0.105
18481,8.8392,9.7536,0.051
18481,9.7536,10.9728,0.101
18481,10.9728,12.192,0.026
18481,12.192,13.4112,0.017
18481,13.4112,14.6304,0.017
18481,14.6304,15.8496,0.017
18481,15.8496,17.0688,0.055
18481,17.0688,18.288,0.017
18481,18.288,19.5072,0.017
18481,19.5072,20.7264,0.034
18481,20.7264,21.9456,0.017
18481,21.9456,23.1648,0.103
18481,23.1648,23.9268,0.232
18481,23.9268,24.8412,367.25
18481,24.8412,25.6032,0.086
18481,25.6032,26.85288,0.003
18481,26.85288,28.08732,0.003
18481,28.08732,29.61132,0.01
18481,29.61132,31.13532,0.005
18481,31.13532,32.55264,0.014
18481,32.55264,33.9852,0.033
18481,33.9852,35.00628,0.017
18481,35.00628,36.33216,0.039
18481,36.33216,37.67328,0.005
18481,37.67328,39.0144,0.017
18482,7.13232,8.001,0.003
18482,8.001,8.9916,0.003
18482,8.9916,9.96696,0.003
18482,9.96696,10.94232,0.003
18482,10.94232,11.82624,0.003
18482,11.82624,13.36548,0.003
18482,13.36548,14.50848,0.01
18482,14.50848,15.65148,0.003
18482,15.65148,16.4592,0.11
18482,16.4592,17.3736,0.06
18482,17.3736,18.288,0.261
18482,18.288,18.9738,0.13
18482,18.9738,19.6596,0.36
18482,19.6596,20.193,4.779
18482,20.193,20.7264,436.65
18482,20.7264,21.6408,0.35
18482,21.6408,22.5552,0.329
18482,22.5552,23.4696,0.113
18482,23.4696,24.384,0.06
18482,24.384,25.2984,0.01
18482,25.2984,26.2128,0.01
18482,26.2128,27.1272,3.55
18482,27.1272,28.0416,0.84
18482,28.0416,28.956,0.734
18482,28.956,29.8704,21.555
18482,29.8704,30.7848,0.264
18482,30.7848,31.6992,0.01
18482,31.6992,32.6136,0.021
18482,32.6136,33.528,0.077
18482,33.528,34.29,0.065
18482,34.29,34.9758,1.651
18482,34.9758,35.6616,0.132
18482,35.6616,36.2712,2.071
18482,36.2712,37.1856,1.263
18482,37.1856,37.7952,11.28
18482,37.7952,38.7096,1.451
18482,38.7096,39.3192,2.51
18482,39.3192,40.2336,1.2
18482,40.2336,41.148,1.846
18482,41.148,42.0624,2.925
18482,42.0624,42.9768,0.161
18482,42.9768,43.7388,1.087
18482,43.7388,44.8056,2.561
18482,44.8056,45.72,0.156
18482,45.72,46.6344,0.031
18482,46.6344,47.5488,0.021
18482,47.5488,48.4632,0.475
18482,48.4632,49.3776,0.063
18482,49.3776,50.292,7.701
18482,50.292,51.2064,0.026
18482,51.2064,52.1208,0.026
18482,52.1208,53.06568,0.17
18482,53.06568,54.01056,0.141
18483,6.096,6.858,0.003
18483,6.858,8.2296,0.003
18483,8.2296,9.6012,0.003
18483,9.6012,10.9728,0.003
18483,10.9728,12.3444,0.003
18483,12.3444,13.716,0.003
18483,13.716,15.24,0.005
18483,15.24,16.764,0.003
18483,16.764,18.288,0.003
18483,18.288,19.812,0.009
18483,19.812,21.336,0.007
18483,21.336,22.2504,0.026
18483,22.2504,23.1648,0.026
18483,23.1648,24.09444,0.026
18483,24.09444,24.81072,0.026
18483,24.81072,25.527,0.026
18483,25.527,26.73096,0.026
18483,26.73096,27.64536,0.026
18483,27.64536,28.55976,0.026
18483,28.55976,29.99232,0.003
18484,5.36448,6.35508,2.9245
18484,6.35508,7.62,0.009
18484,7.62,8.8392,0.0025
18484,8.8392,10.3632,0.005
18484,10.3632,11.8872,0.0025
18484,11.8872,12.8016,0.021
18484,12.8016,13.716,0.0255
18484,13.716,14.66088,0.0255
18484,14.66088,15.8496,0.0255
18484,15.8496,16.764,0.014
18484,16.764,17.72412,0.0255
18484,17.72412,18.68424,0.0255
18484,18.68424,19.26336,0.096
18484,19.26336,20.36064,0.579
18484,20.36064,21.336,0.0255
18484,21.336,22.86,0.0025
18484,22.86,24.384,0.0025
18484,24.384,25.908,0.0025
18484,25.908,27.432,0.0025
18484,27.432,28.98648,0.0025
18484,28.98648,30.54096,0.0025
18484,30.54096,32.06496,0.0025
18484,32.06496,33.58896,0.0025
18484,33.58896,35.14344,0.0025
18484,35.14344,36.66744,0.077
18484,36.66744,38.19144,0.069
18484,38.19144,39.71544,0.051
18484,39.71544,41.23944,0.074
18484,41.23944,42.0624,0.0255
18484,42.0624,42.70248,0.048
18484,42.70248,43.34256,0.0255
18484,43.34256,44.89704,0.029
18484,44.89704,46.45152,0.029
18484,46.45152,48.006,0.024
18484,48.006,49.56048,0.021
18484,49.56048,51.11496,0.017
18484,51.11496,52.68468,0.021
18484,52.68468,53.70576,0.063
18484,53.70576,54.28488,0.0255
18484,54.28488,55.65648,0.0255
18484,55.65648,56.57088,85.281
18484,56.57088,57.3024,0.0255
18484,57.3024,58.3692,0.0255
18484,58.3692,59.8932,0.017
18484,59.8932,61.4172,0.017
18484,61.4172,62.9412,0.021
18484,62.9412,64.4652,0.134
18484,64.4652,65.9892,0.106
18485,3.53568,4.572,0.026
18485,4.572,5.4864,0.026
18485,5.4864,6.4008,0.026
18485,6.4008,7.3152,0.026
18485,7.3152,8.5344,0.026
18485,8.5344,9.7536,0.026
18485,9.7536,10.668,0.026
18485,10.668,11.5824,0.024
18485,11.5824,12.3444,1.795
18485,12.3444,13.1064,0.13
18485,13.1064,13.716,20.352
18485,13.716,14.6304,0.14
18485,14.6304,15.5448,0.027
18485,15.5448,16.4592,0.01
18485,16.4592,17.3736,0.026
18485,17.3736,18.288,0.026
18485,18.288,19.2024,0.026
18485,19.2024,20.1168,0.026
18485,20.1168,21.0312,0.026
18485,21.0312,21.9456,0.026
18485,21.9456,22.86,0.026
18485,22.86,23.7744,0.026
18485,23.7744,24.6888,0.079
18485,24.6888,25.2984,5.894
18485,25.2984,26.5176,0.026
18485,26.5176,27.432,0.026
18485,27.432,28.3464,0.026
18485,28.3464,29.2608,0.026
18485,29.2608,30.1752,0.021
18485,30.1752,31.3944,0.026
18486,2.34696,3.56616,0.031
18486,3.56616,4.78536,0.017
18486,4.78536,6.00456,0.015
18486,6.00456,7.19328,0.022
18486,7.19328,8.64108,0.021
18486,8.64108,10.08888,0.017
18486,10.08888,11.5824,0.027
18486,11.5824,13.07592,0.065
18486,13.07592,14.56944,0.021
18486,14.56944,16.06296,0.015
18486,16.06296,17.40408,0.021
18486,17.40408,18.5928,0.021
18486,18.5928,19.78152,0.027
18486,19.78152,20.97024,0.034
18486,20.97024,22.31136,0.041
18486,22.31136,23.65248,0.041
18486,23.65248,24.9936,0.007
18486,24.9936,25.908,0.283
18486,25.908,27.432,0.003
18486,27.432,28.956,0.003
18486,28.956,30.1752,0.003
18486,30.1752,31.3944,0.015
18486,31.3944,32.004,6.97
18486,32.004,32.9184,0.05
18486,32.9184,33.8328,0.026
18486,33.8328,34.7472,28.022
18486,34.7472,35.6616,0.026
18486,35.6616,36.576,0.05
18486,36.576,37.7952,0.026
18486,37.7952,39.0144,0.026
18486,39.0144,39.624,2.354
18486,39.624,40.44696,0.026
18486,40.44696,41.26992,0.026
18486,41.26992,42.3672,0.026
18486,42.3672,43.2816,0.026
18486,43.2816,44.196,4.98
18486,44.196,45.1104,0.026
18486,45.1104,46.3296,0.003
18486,46.3296,47.5488,0.003
18486,47.5488,49.0728,0.003
18486,49.0728,50.56632,0.003
18486,50.56632,50.99304,0.005
18487,8.0772,9.6012,0.01
18487,9.6012,11.1252,0.005
18487,11.1252,12.6492,0.005
18487,12.6492,14.1732,0.005
18487,14.1732,15.6972,0.005
18487,15.6972,17.2212,0.007
18487,17.2212,18.7452,0.005
18487,18.7452,20.2692,0.003
18487,20.2692,21.7932,0.005
18487,21.7932,23.3172,0.003
18487,23.3172,24.8412,0.003
18487,24.8412,26.3652,0.003
18487,26.3652,27.8892,0.009
18487,27.8892,29.4132,0.007
18487,29.4132,30.9372,0.01
18487,30.9372,32.4612,0.015
18487,32.4612,33.9852,0.009
18487,33.9852,35.5092,0.009
18487,35.5092,37.0332,0.003
18487,37.0332,38.5572,0.01
18487,38.5572,40.0812,0.003
18487,40.0812,41.6052,0.009
18487,41.6052,43.1292,0.007
18487,43.1292,44.16552,0.01
18487,44.16552,45.72,0.009
18487,45.72,46.9392,0.005
18487,46.9392,47.7012,0.711
18487,47.7012,48.6156,0.007
18487,48.6156,49.3776,0.003
18487,49.3776,50.1396,0.158
18487,50.1396,50.99304,0.005
18488,5.4864,7.0104,0.005
18488,7.0104,8.5344,0.003
18488,8.5344,9.7536,0.003
18488,9.7536,10.42416,0.003
18488,10.42416,12.0396,0.003
18488,12.0396,13.4112,0.003
18488,13.4112,14.56944,0.003
18488,14.56944,15.5448,0.003
18488,15.5448,17.0688,0.003
18488,17.0688,18.5928,0.005
18488,18.5928,20.1168,0.003
18488,20.1168,21.6408,0.009
18488,21.6408,23.1648,0.003
18488,23.1648,24.6888,0.003
18488,24.6888,25.908,0.003
18488,25.908,26.70048,0.005
18488,26.70048,28.194,0.003
18488,28.194,29.718,0.003
18488,29.718,31.242,0.003
18488,31.242,32.766,0.003
18488,32.766,34.29,0.003
18488,34.29,35.814,0.003
18488,35.814,37.338,0.003
18488,37.338,37.7952,0.003
18488,37.7952,39.3192,0.005
18488,39.3192,40.8432,0.009
18488,40.8432,42.3672,0.014
18488,42.3672,43.15968,1.26
18488,43.15968,43.92168,4.077
18488,43.92168,44.68368,1.414
18488,44.68368,45.44568,0.897
18488,45.44568,46.20768,0.026
18488,46.20768,47.244,0.026
18488,47.244,48.1584,0.026
18488,48.1584,49.0728,0.026
18488,49.0728,49.9872,0.026
18488,49.9872,51.5112,0.003
18488,51.5112,53.0352,0.007
18488,53.0352,54.5592,0.003
18488,54.5592,56.0832,0.007
18488,56.0832,57.6072,0.003
18488,57.6072,59.1312,0.003
18488,59.1312,60.6552,0.003
18488,60.6552,62.1792,0.003
18488,62.1792,63.7032,0.003
18488,63.7032,65.2272,0.003
18488,65.2272,66.72072,0.003
18488,66.72072,68.2752,0.022
18488,68.2752,69.7992,0.003
18488,69.7992,71.3232,0.003
18488,71.3232,72.8472,0.007
18488,72.8472,74.3712,0.01
18488,74.3712,75.1332,0.005
18488,75.1332,76.3524,0.003
18488,76.3524,77.8764,0.003
18488,77.8764,79.4004,0.003
18488,79.4004,80.9244,0.003
18488,80.9244,82.4484,0.003
18488,82.4484,83.9724,0.005
18488,83.9724,85.4964,0.005
18488,85.4964,87.0204,0.003
18488,87.0204,88.5444,0.01
18488,88.5444,90.0684,0.021
18488,90.0684,91.5924,0.021
18488,91.5924,93.1164,0.012
18488,93.1164,94.6404,0.007
18488,94.6404,95.25,0.026
18488,95.25,96.012,0.166
18488,96.012,96.774,0.099
18488,96.774,97.536,24.398
18488,97.536,98.4504,0.07
18488,98.4504,99.2124,1.371
18488,99.2124,100.1268,0.026
18488,100.1268,101.0412,0.026
18488,101.0412,102.5652,0.005
18488,102.5652,104.0892,0.003
18488,104.0892,105.6132,0.003
18488,105.6132,107.1372,0.003
18488,107.1372,108.6612,0.009
18488,108.6612,110.1852,0.003
18488,110.1852,111.7092,0.017
18488,111.7092,113.2332,0.017
18488,113.2332,113.8428,0.01
18488,113.8428,114.4524,1.647
18488,114.4524,115.3668,0.18
18488,115.3668,116.1288,0.24
18488,116.1288,116.8908,0.946
18488,116.8908,118.4148,0.015
18488,118.4148,119.9388,1.299
18488,119.9388,121.4628,0.031
18488,121.4628,122.9868,0.017
18488,122.9868,124.206,0.022
18488,124.206,124.968,0.105
18488,124.968,125.73,0.026
18488,125.73,126.492,0.039
18488,126.492,128.016,0.01
18488,128.016,129.54,0.01
18488,129.54,131.064,0.009
18488,131.064,132.588,0.009
18488,132.588,134.112,0.007
18488,134.112,135.636,0.01
18488,135.636,137.16,0.015
18488,137.16,138.01344,0.015
18489,6.33984,7.7724,0.012
18489,7.7724,9.144,0.014
18489,9.144,10.5156,0.01
18489,10.5156,11.8872,0.012
18489,11.8872,13.1826,0.012
18489,13.1826,14.478,0.015
18489,14.478,15.8496,0.014
18489,15.8496,17.3736,0.014
18489,17.3736,18.8976,0.015
18489,18.8976,20.4216,0.01
18489,20.4216,21.9456,0.014
18489,21.9456,23.4696,0.015
18489,23.4696,24.9936,0.012
18489,24.9936,26.5176,0.009
18489,26.5176,27.95016,0.012
18489,27.95016,29.38272,0.007
18489,29.38272,29.93136,0.005
18489,29.93136,31.3944,0.0025
18489,31.3944,32.766,0.0025
18489,32.766,34.1376,0.0025
18489,34.1376,35.5092,0.0025
18489,35.5092,36.8808,0.0025
18489,36.8808,38.22192,0.0025
18489,38.22192,39.56304,0.005
18489,39.56304,40.88892,0.0025
18489,40.88892,42.3672,0.007
18489,42.3672,43.5864,0.015
18489,43.5864,44.8056,0.026
18489,44.8056,46.0248,0.014
18489,46.0248,46.9392,0.935
18489,46.9392,47.68596,0.087
18489,47.68596,48.88992,0.0255
18489,48.88992,50.04816,0.35
18489,50.04816,50.96256,0.218
18489,50.96256,51.75504,0.0255
18489,51.75504,52.54752,0.0255
18489,52.54752,53.9496,0.05
18489,53.9496,55.4736,0.009
18489,55.4736,56.9976,0.0025
18489,56.9976,58.5216,0.0025
18489,58.5216,60.0456,0.0025
18489,60.0456,61.5696,0.0025
18489,61.5696,63.0936,0.0025
18489,63.0936,64.6176,0.005
18489,64.6176,66.1416,0.0025
18489,66.1416,67.6656,0.0025
18489,67.6656,69.1896,0.017
18489,69.1896,70.4088,0.0025
18489,70.4088,71.61276,0.0025
18489,71.61276,72.6948,0.0025
18489,72.6948,73.7616,0.0025
18489,73.7616,75.2856,0.0025
18489,75.2856,76.8096,0.0025
18489,76.8096,78.3336,0.0025
18489,78.3336,79.8576,0.0025
18489,79.8576,81.3816,0.0025
18489,81.3816,82.9056,0.0025
18489,82.9056,84.4296,0.0025
18489,84.4296,85.9536,0.0025
18489,85.9536,87.4776,0.0025
18489,87.4776,89.0016,0.0025
18489,89.0016,90.5256,0.0025
18489,90.5256,92.0496,0.0025
18489,92.0496,93.5736,0.0025
18489,93.5736,95.0976,0.0025
18489,95.0976,96.6216,0.0025
18489,96.6216,98.1456,0.0025
18489,98.1456,99.6696,0.0025
18489,99.6696,101.1936,0.009
18489,101.1936,102.4128,0.01
18489,102.4128,103.632,0.009
18489,103.632,104.8512,0.005
18489,104.8512,106.10088,0.007
18489,106.10088,106.9848,0.0255
18489,106.9848,107.8992,0.014
18489,107.8992,108.8136,0.05
18489,108.8136,109.728,0.0255
18489,109.728,110.6424,0.0255
18489,110.6424,111.5568,0.0255
18489,111.5568,112.37976,0.026
18489,112.37976,113.20272,0.0255
18489,113.20272,113.8428,0.081
18489,113.8428,114.9096,0.0255
18489,114.9096,116.1288,1.647
18489,116.1288,117.348,0.2495
18489,117.348,118.11,1.509
18489,118.11,119.1768,0.07
18489,119.1768,120.21312,0.039
18489,120.21312,121.3104,0.043
18489,121.3104,122.3772,
18489,122.3772,123.444,0.074
18489,123.444,124.5108,0.089
18490,6.7056,7.4676,0.029
18490,7.4676,8.9916,0.489
18490,8.9916,9.7536,1.469
18490,9.7536,11.2776,0.022
18490,11.2776,12.8016,0.021
18490,12.8016,14.3256,0.017
18490,14.3256,15.0876,0.021
18490,15.0876,15.8496,0.026
18490,15.8496,17.3736,0.015
18490,17.3736,18.8976,0.01
18490,18.8976,19.6596,0.0025
18490,19.6596,20.4216,0.0025
18490,20.4216,21.9456,0.005
18490,21.9456,23.3172,0.005
18490,23.3172,24.0792,0.091
18490,24.0792,25.6032,0.012
18490,25.6032,27.1272,0.012
18490,27.1272,28.6512,0.009
18490,28.6512,29.4132,0.0025
18490,29.4132,30.1752,0.0025
18490,30.1752,31.6992,0.01
18490,31.6992,33.2232,0.007
18490,33.2232,34.7472,0.005
18490,34.7472,36.2712,0.007
18490,36.2712,37.7952,0.007
18490,37.7952,38.5572,0.022
18490,38.5572,39.3192,0.062
18490,39.3192,40.0812,0.026
18490,40.0812,40.8432,0.026
18490,40.8432,41.6052,0.031
18490,41.6052,42.3672,0.094
18490,42.3672,43.1292,0.005
18490,43.1292,44.6532,0.0025
18490,44.6532,46.1772,0.005
18490,46.1772,47.5488,0.0025
18490,47.5488,48.4632,0.0025
18490,48.4632,49.0728,0.0025
18490,49.0728,50.5968,0.0025
18490,50.5968,52.1208,0.0025
18490,52.1208,53.6448,0.005
18490,53.6448,55.1688,0.0025
18490,55.1688,56.6928,0.005
18490,56.6928,58.2168,0.005
18490,58.2168,59.7408,0.0025
18490,59.7408,61.2648,0.0025
18490,61.2648,62.7888,0.0025
18490,62.7888,64.3128,0.005
18490,64.3128,65.8368,0.0025
18490,65.8368,66.5988,0.0025
18490,66.5988,67.29984,0.0025
18490,67.29984,68.8848,0.005
18490,68.8848,70.4088,0.007
18490,70.4088,71.9328,0.015
18490,71.9328,73.4568,0.0025
18490,73.4568,74.9808,0.01
18490,74.9808,76.5048,0.0025
18490,76.5048,78.0288,0.0025
18490,78.0288,79.5528,0.0025
18490,79.5528,81.0768,0.0025
18490,81.0768,82.6008,0.0025
18490,82.6008,84.1248,0.0025
18490,84.1248,85.6488,0.0025
18490,85.6488,87.1728,0.0025
18490,87.1728,88.6968,0.0025
18490,88.6968,90.2208,0.0025
18490,90.2208,91.7448,0.0025
18490,91.7448,93.2688,0.0025
18490,93.2688,94.7928,0.0025
18490,94.7928,96.3168,0.0025
18490,96.3168,97.8408,0.0025
18490,97.8408,99.3648,0.007
18490,99.3648,100.8888,0.005
18490,100.8888,102.4128,0.0025
18490,102.4128,103.9368,0.0025
18490,103.9368,104.8512,0.0025
18490,104.8512,105.4608,0.051
18490,105.4608,106.0704,0.029
18490,106.0704,106.68,0.033
18490,106.68,108.204,0.029
18490,108.204,109.5756,0.026
18490,109.5756,110.3376,0.038
18490,110.3376,110.9472,3.36
18490,110.9472,112.4712,0.146
18490,112.4712,113.2332,2.006
18490,113.2332,114.7572,0.034
18490,114.7572,115.824,0.394
18490,115.824,117.10416,0.034
18490,117.10416,118.2624,0.039
18490,118.2624,119.0244,0.315
18490,119.0244,119.7864,1.215
18490,119.7864,120.7008,0.034
18490,120.7008,122.2248,0.012
18490,122.2248,123.7488,0.007
18490,123.7488,125.2728,0.009
18490,125.2728,126.7968,0.005
18490,126.7968,128.3208,0.0025
18490,128.3208,129.8448,0.0025
18490,129.8448,131.3688,0.005
18490,131.3688,132.8928,0.009
18490,132.8928,134.4168,0.014
18490,134.4168,135.9408,0.026
18490,135.9408,137.4648,0.021
18490,137.4648,138.9888,0.0025
18490,138.9888,139.9032,0.0025
18490,139.9032,140.6652,0.0025
18490,140.6652,141.4272,0.021
18490,141.4272,142.1892,0.019
18490,142.1892,142.9512,0.019
18490,142.9512,143.7132,0.058
18490,143.7132,145.2372,0.007
18490,145.2372,146.6088,0.005
18490,146.6088,147.2184,0.043
18490,147.2184,148.1328,0.005
18490,148.1328,148.8948,0.041
18490,148.8948,149.6568,0.089
18490,149.6568,150.2664,0.021
18490,150.2664,151.4856,0.009
18490,151.4856,152.4,0.065
18490,152.4,153.0096,0.079
18490,153.0096,154.5336,0.021
18490,154.5336,156.0576,0.0025
18490,156.0576,157.5816,0.0025
18490,157.5816,159.1056,0.0025
18490,159.1056,160.6296,0.0025
18490,160.6296,162.1536,0.0025
18490,162.1536,163.6776,0.0025
18490,163.6776,165.2016,0.0025
18490,165.2016,166.7256,0.0025
18490,166.7256,168.00576,0.0025
18491,0.9144,2.1336,0.026
18491,2.1336,3.3528,0.026
18491,3.3528,4.2672,0.026
18491,4.2672,5.1816,0.096
18491,5.1816,6.096,0.026
18491,6.096,7.0104,0.026
18491,7.0104,7.9248,0.386
18491,7.9248,8.8392,0.036
18491,8.8392,9.7536,0.093
18491,9.7536,10.668,0.079
18491,10.668,11.5824,0.067
18491,11.5824,12.4968,2.614
18491,12.4968,13.4112,0.026
18491,13.4112,14.3256,0.588
18491,14.3256,15.0876,5.619
18491,15.0876,15.8496,0.183
18491,15.8496,16.764,0.026
18491,16.764,17.6784,0.026
18491,17.6784,18.5928,0.026
18491,18.5928,19.53768,0.026
18491,19.53768,20.48256,0.026
18491,20.48256,21.42744,0.117
18491,21.42744,22.35708,0.026
18491,22.35708,23.1648,0.026
18491,23.1648,23.98776,0.026
18492,1.6764,3.048,0.003
18492,3.048,4.572,0.696
18492,4.572,6.096,0.046
18492,6.096,7.4676,0.003
18492,7.4676,8.8392,1.896
18492,8.8392,9.4488,0.161
18492,9.4488,10.2108,7.529
18492,10.2108,11.2776,0.026
18492,11.2776,12.35964,3.573
18492,12.35964,13.28928,1.69
18492,13.28928,14.21892,15.929
18492,14.21892,14.49324,4.773
18492,14.49324,15.5448,0.026
18492,15.5448,16.67256,0.026
18492,16.67256,17.80032,0.026
18492,17.80032,18.47088,0.111
18492,18.47088,19.2786,0.866
18492,19.2786,19.84248,0.026
18492,19.84248,21.336,0.194
18492,21.336,22.86,0.009
18493,10.85088,12.13104,0.135
18493,12.13104,13.4112,0.005
18493,13.4112,14.67612,0.009
18493,14.67612,16.26108,0.007
18493,16.26108,17.86128,0.009
18493,17.86128,19.44624,0.009
18493,19.44624,21.0312,0.014
18493,21.0312,22.5552,0.009
18493,22.5552,24.0792,0.005
18493,24.0792,25.6032,0.014
18493,25.6032,27.1272,0.012
18493,27.1272,28.6512,0.017
18493,28.6512,30.1752,0.014
18493,30.1752,31.6992,0.009
18493,31.6992,32.9184,0.009
18493,32.9184,34.16808,0.01
18493,34.16808,35.6616,0.01
18493,35.6616,36.8808,0.009
18493,36.8808,38.1,0.015
18493,38.1,39.3192,0.009
18493,39.3192,40.8432,0.014
18493,40.8432,42.3672,0.014
18493,42.3672,43.8912,0.009
18493,43.8912,45.4152,0.015
18493,45.4152,46.3296,0.053
18493,46.3296,46.9392,12.615
18493,46.9392,47.8536,0.177
18493,47.8536,48.768,0.039
18493,48.768,49.6824,0.082
18493,49.6824,50.5968,0.026
18493,50.5968,51.5112,0.051
18493,51.5112,52.4256,0.022
18493,52.4256,53.2638,0.036
18493,53.2638,54.102,0.888
18493,54.102,55.0164,0.919
18493,55.0164,55.99176,4.647
18493,55.99176,57.08904,0.514
18493,57.08904,57.7596,1.557
18493,57.7596,58.5216,2.815
18493,58.5216,59.436,0.069
18493,59.436,60.3504,0.058
18493,60.3504,61.09716,13.399
18493,61.09716,62.01156,0.142
18493,62.01156,62.54496,34.839
18493,62.54496,63.3984,0.73
18493,63.3984,64.008,29.203
18493,64.008,64.6176,3.103
18493,64.6176,65.532,0.927
18493,65.532,66.1416,1.354
18493,66.1416,67.056,0.096
18493,67.056,67.9704,17.563
18493,67.9704,68.8848,9.847
18493,68.8848,69.5706,0.062
18493,69.5706,70.16496,0.017
18493,70.16496,71.44512,0.015
18493,71.44512,72.74052,0.021
18493,72.74052,73.57872,0.009
18493,73.57872,75.07224,0.012
18493,75.07224,76.56576,0.021
18493,76.56576,78.08976,0.017
18493,78.08976,79.61376,0.021
18493,79.61376,81.13776,0.045
18493,81.13776,82.66176,0.045
18493,82.66176,83.82,0.165
18493,83.82,84.7344,0.089
18493,84.7344,85.5726,0.055
18493,85.5726,86.4108,0.101
18493,86.4108,87.0204,21.574
18493,87.0204,88.13292,0.106
18493,88.13292,89.3826,0.039
18493,89.3826,90.64752,0.357
18493,90.64752,91.44,15.835
18493,91.44,92.3544,0.038
18493,92.3544,93.2688,0.015
18493,93.2688,94.1832,0.062
18493,94.1832,95.0976,4.251
18493,95.0976,96.1644,0.228
18493,96.1644,97.2312,0.067
18493,97.2312,97.9932,66.026
18493,97.9932,98.9076,49.008
18493,98.9076,99.91344,11.393
18493,99.91344,100.91928,0.914
18493,100.91928,102.47376,0.031
18493,102.47376,104.02824,0.026
18493,104.02824,105.58272,0.027
18493,105.58272,107.1372,0.021
18493,107.1372,108.69168,0.019
18493,108.69168,109.8804,0.019
18493,109.8804,111.06912,0.014
18493,111.06912,112.27308,0.026
18493,112.27308,113.47704,0.019
18493,113.47704,113.6904,0.014
18494,8.8392,10.42416,0.007
18494,10.42416,11.94816,0.014
18494,11.94816,13.47216,0.017
18494,13.47216,14.99616,0.005
18494,14.99616,16.52016,0.014
18494,16.52016,18.04416,0.026
18494,18.04416,19.56816,0.012
18494,19.56816,21.09216,0.039
18494,21.09216,22.61616,0.033
18494,22.61616,24.14016,0.015
18494,24.14016,25.66416,0.014
18494,25.66416,27.18816,0.021
18494,27.18816,28.71216,0.007
18494,28.71216,30.23616,0.007
18494,30.23616,31.76016,0.014
18494,31.76016,33.28416,0.019
18494,33.28416,34.80816,0.01
18494,34.80816,36.33216,0.007
18494,36.33216,37.85616,0.005
18494,37.85616,39.38016,0.014
18494,39.38016,40.90416,0.014
18494,40.90416,42.42816,0.015
18494,42.42816,43.95216,0.012
18494,43.95216,44.71416,0.014
18494,44.71416,45.47616,0.144
18494,45.47616,46.23816,0.749
18494,46.23816,47.00016,0.021
18494,47.00016,47.76216,0.033
18494,47.76216,49.28616,0.009
18494,49.28616,50.10912,0.039
18494,50.10912,50.99304,0.017
18494,50.99304,52.1208,0.01
18494,52.1208,53.6448,0.017
18494,53.6448,55.1688,0.009
18494,55.1688,56.6928,0.021
18494,56.6928,58.2168,0.014
18494,58.2168,59.7408,0.015
18494,59.7408,61.2648,0.014
18494,61.2648,62.7888,0.017
18494,62.7888,64.3128,0.014
18494,64.3128,65.8368,0.012
18494,65.8368,67.3608,0.014
18494,67.3608,68.8848,0.015
18494,68.8848,70.4088,0.015
18494,70.4088,71.9328,0.019
18494,71.9328,73.4568,0.014
18494,73.4568,74.9808,0.009
18494,74.9808,76.5048,0.019
18494,76.5048,78.0288,0.015
18494,78.0288,79.5528,0.01
18494,79.5528,81.0768,0.022
18494,81.0768,82.6008,0.017
18494,82.6008,84.1248,0.021
18494,84.1248,85.6488,0.026
18494,85.6488,87.1728,0.017
18494,87.1728,88.6968,0.027
18494,88.6968,90.2208,0.017
18494,90.2208,91.7448,0.021
18494,91.7448,92.5068,1.665
18494,92.5068,93.2688,4.918
18494,93.2688,94.12224,4.173
18494,94.12224,94.7928,0.195
18494,94.7928,96.3168,0.01
18494,96.3168,97.0788,0.041
18494,97.0788,97.8408,1.325
18494,97.8408,98.6028,4.865
18494,98.6028,99.3648,0.031
18494,99.3648,100.8888,0.014
18494,100.8888,102.4128,0.019
18494,102.4128,103.9368,0.014
18494,103.9368,105.4608,0.012
18494,105.4608,106.9848,0.01
18494,106.9848,107.99064,0.009
18495,11.15568,12.7254,0.0025
18495,12.7254,14.29512,0.005
18495,14.29512,15.86484,0.009
18495,15.86484,17.43456,0.01
18495,17.43456,18.50136,0.0025
18495,18.50136,19.56816,0.0025
18495,19.56816,20.4216,0.014
18495,20.4216,21.1836,0.842
18495,21.1836,21.9456,11.309
18495,21.9456,23.1648,0.026
18495,23.1648,24.6888,0.014
18495,24.6888,26.2128,0.005
18495,26.2128,27.7368,0.005
18495,27.7368,29.2608,0.0025
18495,29.2608,30.7848,0.005
18495,30.7848,32.3088,0.005
18495,32.3088,33.8328,0.0025
18495,33.8328,34.86912,0.021
18495,34.86912,35.90544,4.296
18495,35.90544,37.0332,0.026
18495,37.0332,38.1,0.01
