,BHID,FROM,TO,AU_AVG_GT
125983,17978,22.43328,22.73808,1.371
125984,17978,26.5176,27.5844,0.034
125985,17978,37.1856,37.4904,0.051
125986,17978,38.4048,38.7096,0.326
125987,17978,42.79392,43.70832,0.411
125988,17978,43.70832,44.196,9.6
125989,17978,44.196,45.72,0.874
125990,17978,45.72,47.244,0.086
125991,17978,47.244,48.09744,0.034
125992,17978,48.09744,48.40224,1.834
125993,17978,48.40224,49.0728,0.069
125994,17978,49.0728,49.3776,0.977
125995,17978,49.3776,49.8348,0.497
125996,17978,49.8348,50.1396,16.8
125997,17978,50.1396,50.4444,1.354
125998,17978,50.4444,50.7492,1.063
125999,17978,50.7492,51.2064,4.371
126000,17978,51.2064,52.1208,0.103
126001,17978,52.1208,52.54752,2.469
126002,17978,52.54752,53.9496,0.034
126003,17978,53.9496,55.4736,0.034
126004,17978,55.4736,56.9976,0.017
126005,17978,56.9976,58.5216,0.017
126006,17978,58.5216,60.01512,0.017
126007,17979,8.9916,9.4488,0.051
126008,17979,9.4488,10.668,0.017
126009,17979,10.668,11.43,0.103
126010,17979,15.24,16.1544,0.086
126011,17979,16.1544,17.0688,0.086
126012,17979,17.0688,17.526,0.034
126013,17979,20.66544,21.57984,1.354
126014,17979,21.57984,21.88464,0.514
126015,17979,21.88464,22.79904,0.274
126016,17979,22.79904,23.10384,0.411
126017,17979,23.10384,23.71344,0.154
126018,17979,23.71344,24.2316,0.086
126019,17979,24.2316,25.2984,0.017
126020,17979,25.2984,26.2128,0.034
126021,17979,26.2128,26.5176,6.103
126022,17979,26.5176,27.432,0.103
126023,17979,32.004,32.9184,0.051
126024,17979,32.9184,33.8328,0.051
126025,17979,33.8328,35.17392,0.017
126026,17979,35.17392,36.08832,0.017
126027,17979,36.08832,37.00272,0.017
126028,17979,44.8056,45.72,0.017
126029,17979,45.72,46.6344,0.017
126030,17979,46.6344,47.5488,0.017
126031,17979,50.9016,51.5112,0.034
126035,17980,17.8308,18.1356,0.3
126036,17980,28.956,29.8704,0.017
126037,17980,39.0144,40.2336,0.034
126038,17980,40.2336,40.62984,0.034
126039,17980,40.62984,41.148,0.017
126040,17980,52.09032,53.00472,0.017
126041,17980,53.00472,53.6448,0.017
126042,17980,53.6448,53.9496,0.017
126043,17981,4.8768,5.6388,0.103
126044,17981,5.6388,6.096,29.88
126045,17981,6.096,6.46176,0.497
126046,17981,6.46176,6.88848,9.109
126047,17981,6.88848,7.68096,0.086
126048,17981,7.68096,8.04672,0.034
126049,17981,8.04672,9.63168,0.034
126050,17981,9.63168,10.14984,0.051
126051,17981,10.14984,10.54608,1.303
126052,17981,10.54608,11.03376,3.137
126053,17981,11.03376,12.22248,0.052
126054,17981,12.22248,12.58824,0.154
126055,17981,12.58824,12.92352,0.069
126056,17981,12.92352,13.4112,36.891
126057,17981,13.4112,14.87424,0.137
126058,17981,41.36136,42.00144,0.051
126059,17982,22.2504,23.4696,0.154
126060,17982,23.4696,24.6888,0.137
126061,17983,13.716,15.24,0.223
126062,17983,18.8976,19.812,0.086
126063,17985,18.7452,20.1168,0.017
126064,17985,20.1168,21.4884,0.017
126065,17985,21.4884,22.4028,0.017
126066,17985,22.4028,23.3172,0.017
126067,17985,23.3172,24.2316,0.017
126068,17985,24.2316,25.146,0.017
126069,17985,25.146,26.0604,0.017
126070,17985,26.0604,26.67,2.194
126071,17985,26.67,27.8892,0.051
126072,17985,27.8892,29.4132,0.291
126073,17985,29.4132,29.8704,2.091
126074,17985,29.8704,31.3944,0.086
126075,17985,31.3944,32.9184,0.034
126076,17985,32.9184,34.1376,0.069
126077,17985,34.1376,35.3568,0.154
126078,17985,35.3568,36.2712,13.577
126079,17985,36.2712,37.4904,0.137
126080,17985,37.4904,38.03904,13.594
126081,17985,38.03904,39.19728,0.223
126082,17985,39.19728,40.35552,0.086
126083,17985,40.35552,40.96512,0.24
126084,17986,5.28828,6.15696,0.051
126085,17986,6.15696,7.07136,0.137
126086,17986,7.07136,7.98576,1.0285
126087,17986,7.98576,9.3726,0.086
126088,17986,9.3726,10.75944,0.017
126089,17986,10.75944,12.00912,0.086
126090,17986,12.00912,12.61872,3.194
126091,17986,12.61872,13.47216,0.017
126092,17986,13.47216,14.08176,31.714
126093,17986,14.08176,14.96568,0.874
126094,17986,14.96568,15.8496,0.034
126095,17986,15.8496,16.55064,0.78
126096,17986,16.55064,18.07464,0.017
126097,17986,18.07464,19.59864,0.154
126098,17986,19.59864,21.12264,1.4825
126099,17986,21.12264,22.64664,0.017
126100,17986,22.64664,24.17064,0.017
126101,17986,24.17064,25.57272,0.017
126102,17986,25.57272,26.9748,0.017
126103,17986,26.9748,27.5844,0.943
126104,17986,27.5844,28.7274,0.017
126105,17986,28.7274,29.8704,0.017
126106,17986,29.8704,30.48,0.034
126107,17986,30.48,32.004,0.017
126108,17986,32.004,33.528,0.017
126109,17986,33.528,35.052,0.017
126110,17986,35.052,36.576,0.017
126111,17986,36.576,37.7952,0.051
126112,17986,37.7952,39.0144,0.017
126113,17986,39.0144,39.624,32.059
126114,17986,39.624,40.5384,0.223
126115,17986,40.5384,41.4528,0.463
126116,17986,41.4528,42.0624,2.0915
126117,17986,42.0624,42.672,0.891
126118,17986,42.672,44.196,0.051
126119,17986,44.196,45.46092,0.086
126120,17986,45.46092,46.72584,0.034
126121,17986,46.72584,48.006,0.017
126122,17987,15.3924,15.6972,0.137
126123,17987,30.1752,31.242,0.12
126124,17987,31.242,31.5468,0.223
126125,17987,31.5468,31.8516,14.349
126126,17987,41.3004,41.6052,0.086
126127,17987,48.6156,48.9204,0.103
126128,17988,12.43584,12.74064,0.034
126129,17988,14.87424,15.17904,0.017
126130,17988,15.17904,16.52016,0.017
126131,17988,16.52016,18.01368,0.017
126132,17988,18.01368,18.77568,0.017
126133,17988,18.77568,20.29968,0.017
126134,17988,20.29968,21.82368,0.017
126135,17988,21.82368,23.34768,0.069
126136,17988,23.34768,24.87168,0.994
126137,17988,24.87168,25.20696,0.051
126138,17988,25.20696,25.51176,7.337
126139,17988,25.51176,25.96896,0.394
126140,17988,25.96896,27.49296,0.086
126141,17988,27.49296,27.79776,3.48
126142,17988,27.79776,28.83408,9.171
126143,17988,28.83408,30.3276,0.137
126144,17988,30.3276,30.6324,6.754
126145,17988,30.6324,31.82112,0.069
126146,17988,45.81144,46.11624,0.017
126147,17988,46.69536,47.15256,0.137
126148,17988,48.52416,48.82896,0.086
126149,17988,48.82896,49.92624,0.034
126150,17988,49.92624,50.23104,0.017
126151,17988,50.5968,51.2064,2.829
126152,17988,54.102,54.4068,0.034
126153,17989,23.4696,24.384,0.017
126154,17989,27.70632,28.62072,0.017
126155,17989,37.9476,38.862,0.034
126156,17989,38.862,39.624,0.069
126157,17989,39.624,39.9288,0.017
126158,17989,46.9392,47.8536,0.051
126159,17989,53.34,53.6448,15.6
126160,17989,59.10072,60.01512,0.034
126187,17992,32.20212,33.57981,0.017
126188,17992,33.57981,34.95751,0.017
126189,17992,34.95751,36.33216,0.017
126190,17992,36.33216,37.42944,0.137
126191,17992,37.42944,38.52672,0.017
126192,17992,38.52672,39.624,0.583
126193,17992,39.624,39.9288,28.461
126194,17992,39.9288,41.11752,1.251
126195,17992,41.11752,42.30624,0.017
126196,17992,42.30624,43.46448,0.017
126197,17992,43.46448,44.07408,5.451
126198,17992,44.07408,44.98848,0.017
126199,17993,13.716,14.6304,0.086
126200,17993,40.29456,40.81272,0.343
126201,17993,40.81272,41.94048,0.291
126202,17993,41.94048,43.46448,0.257
126203,17993,43.46448,44.98848,0.034
126204,17995,40.75176,41.7576,0.017
126205,17995,41.7576,42.80916,0.017
126206,17995,48.1584,49.0728,0.051
126207,17995,57.6072,58.2168,20.28
126208,17995,58.2168,58.70448,23.829
126209,17995,58.70448,60.01512,0.017
126210,17995,60.01512,61.20384,0.017
126211,17995,61.20384,62.39256,0.034
126212,17995,62.39256,63.88608,0.051
126213,17995,63.88608,65.3796,0.051
126214,17995,65.3796,65.8368,2.855
126215,17995,65.8368,66.4464,0.051
126216,17995,72.0852,72.8472,0.034
126217,17995,72.8472,73.6092,0.017
126218,17996,24.5364,26.0604,0.017
126219,17996,27.813,28.4226,0.051
126220,17996,65.94348,66.55308,0.274
126221,17996,66.55308,67.77228,0.017
126222,17997,33.9852,34.5948,0.017
126223,17997,41.7576,42.672,0.017
126224,17997,42.672,43.8912,0.034
126225,17997,43.8912,45.1104,0.017
126226,17997,45.1104,45.72,0.017
126227,17997,45.72,46.6344,0.017
126228,17997,50.9016,51.5112,0.034
126229,17997,55.4736,56.0832,0.017
126230,17997,58.8264,59.436,0.017
126231,17997,61.5696,62.1792,0.017
126232,17997,64.14516,65.44056,0.017
126233,17997,65.44056,66.35496,0.017
126285,18,17.526,17.8308,0.086
126286,18,59.8932,60.5028,0.086
126287,18,60.5028,60.8076,3.429
126288,18,60.8076,61.2648,0.686
126289,18,67.29984,69.4944,0.086
126290,18,69.4944,70.31736,0.686
126291,18,70.31736,71.0184,4.114
126292,18,71.0184,71.628,0.686
126293,18,113.3856,113.6904,0.686
126294,18,120.396,121.0056,0.086
126295,18,121.0056,121.6152,12.343
126296,18,121.6152,122.2248,0.686
126479,18007,77.724,78.6384,0.017
126480,18007,87.4776,89.0016,0.017
126481,18008,25.2984,26.8224,0.017
126482,18008,29.8704,31.3944,0.017
126483,18009,21.6408,22.5552,0.034
126484,18009,23.1648,24.2316,0.051
126485,18009,25.69464,26.30424,0.017
126486,18009,45.04944,45.96384,0.017
126487,18009,69.4944,70.4088,0.034
126488,18009,83.82,84.4296,0.017
126490,18011,27.051,28.0416,0.086
126491,18011,28.0416,29.29128,0.103
126492,18011,29.29128,30.54096,0.034
126493,18011,30.54096,31.45536,0.017
126494,18011,31.45536,32.03448,0.017
126495,18011,32.03448,32.94888,0.069
126496,18011,32.94888,33.96996,0.017
126497,18011,33.96996,34.99104,0.017
126498,18011,34.99104,36.05784,0.017
126499,18011,47.60976,48.88992,0.017
126500,18011,48.88992,50.17008,0.051
126501,18011,70.4088,71.29272,0.051
126502,18011,80.1624,81.13776,3.35
126503,18012,17.9832,18.8976,0.103
126504,18012,22.75332,23.66772,0.078
126505,18012,30.6324,31.79064,0.086
126506,18012,31.79064,32.94888,0.051
126507,18012,32.94888,34.09188,0.069
126508,18012,39.9288,40.8432,0.103
126509,18012,68.54952,69.76872,0.034
126510,18012,69.76872,70.68312,0.017
126511,18012,70.68312,71.59752,0.034
126512,18012,71.59752,72.39,0.103
126513,18012,72.39,73.19772,0.034
126514,18012,89.2302,89.916,0.034
126515,18013,27.61488,28.68168,0.017
126516,18013,28.68168,29.77896,0.017
126517,18013,29.77896,31.30296,0.034
126518,18013,31.30296,32.82696,0.017
126519,18013,62.484,63.3984,0.017
126520,18013,74.03592,75.22464,0.017
126521,18013,77.86116,79.04988,0.017
126522,18014,29.30652,30.35808,0.137
126523,18014,30.35808,31.3944,0.034
126524,18014,31.3944,32.43072,0.017
126525,18014,42.39768,43.2816,0.017
126526,18014,43.2816,44.24172,0.017
126527,18014,44.24172,45.1104,0.017
126528,18014,70.1802,71.7042,0.017
126529,18014,71.7042,73.2282,0.017
126530,18014,76.5048,77.724,0.017
126531,18014,81.9912,83.5152,0.017
126532,18014,83.5152,85.0392,0.017
126533,18014,88.392,89.916,0.309
126606,18018,32.09544,33.00984,0.034
126607,18018,34.7472,35.9664,0.017
126608,18018,75.01128,75.8952,0.017
126609,18018,75.8952,76.8096,0.017
126610,18018,76.8096,77.724,0.017
126611,18018,77.724,78.7146,0.017
126612,18018,83.5152,84.1248,0.017
126613,18018,85.1916,85.8012,0.017
126614,18018,87.1728,87.7824,0.017
126615,18018,87.7824,88.6968,0.017
126616,18019,24.0792,24.6888,0.017
126617,18019,28.3464,29.8704,0.72
126618,18019,32.9184,33.8328,0.926
126619,18019,35.3568,36.2712,0.017
126620,18019,40.5384,41.4528,0.017
126621,18019,42.0624,42.9768,0.017
126622,18019,45.1104,46.0248,0.171
126623,18019,46.6344,47.5488,0.411
126625,18020,13.716,14.9352,0.034
126626,18020,21.59508,22.7076,0.069
126627,18020,22.7076,23.7744,0.017
126628,18020,23.7744,25.2984,0.017
126629,18020,25.2984,26.8224,0.017
126630,18020,26.8224,28.3464,0.686
126631,18020,28.3464,29.8704,0.017
126632,18020,29.8704,31.3944,0.017
126633,18020,31.3944,32.9184,0.017
126634,18020,32.9184,34.4424,0.017
126635,18020,34.4424,35.9664,0.017
126636,18020,35.9664,37.4904,0.086
126637,18020,37.4904,38.22192,1.243
126638,18020,38.22192,39.13632,0.069
126639,18020,39.13632,40.2336,0.394
126640,18020,40.2336,41.17848,0.377
126641,18020,41.17848,41.7576,0.017
126642,18020,41.7576,42.3672,0.137
126643,18020,42.3672,43.8912,0.12
126644,18020,43.8912,45.1104,0.017
126645,18020,45.1104,46.5582,0.017
126646,18020,46.5582,48.006,0.017
126653,18024,24.74976,25.35936,0.034
126654,18024,25.35936,26.8224,0.043
126655,18024,26.8224,28.3464,0.411
126656,18024,28.3464,29.8704,0.017
126657,18024,29.8704,31.3944,0.017
126658,18024,31.3944,32.9184,0.034
126659,18024,32.9184,33.6804,1.491
126660,18024,33.6804,34.4424,2.434
126661,18024,34.4424,34.7472,2.955
126662,18024,34.7472,35.6616,0.909
126663,18024,35.6616,36.576,0.043
126664,18024,36.576,37.4904,0.051
126665,18024,37.4904,38.4048,0.531
126666,18024,38.4048,39.3192,0.12
126667,18024,39.3192,39.9288,1.491
126668,18024,39.9288,40.5384,3.446
126669,18024,40.5384,41.4528,0.154
126670,18024,41.4528,42.0624,3.583
126671,18024,42.0624,43.2816,0.446
126672,18024,43.2816,44.196,1.234
126673,18024,44.196,44.85132,5.211
126674,18024,44.85132,45.72,0.206
126675,18024,45.72,47.244,0.034
126676,18024,47.244,48.768,0.086
126677,18024,48.768,50.292,0.051
126678,18025,25.2984,26.8224,0.086
126679,18025,33.8328,34.4424,0.189
126680,18025,34.4424,35.75304,0.086
126681,18025,35.75304,37.09416,0.703
126682,18025,37.09416,38.06952,2.211
126683,18025,38.06952,38.83152,1.114
126684,18025,38.83152,39.624,0.137
126685,18025,39.624,40.386,1.183
126686,18025,40.386,41.3004,0.069
126687,18026,25.6032,26.5176,0.017
126688,18026,26.5176,27.432,0.017
126689,18026,27.432,28.3464,0.034
126690,18026,32.3088,33.2232,0.017
126691,18026,38.7096,39.624,0.034
126692,18026,53.43144,54.34584,0.017
126693,18026,54.34584,55.41264,0.017
126694,18026,66.7512,67.60464,0.069
126695,18026,67.60464,68.21424,0.017
126696,18026,68.21424,69.43344,0.034
126697,18026,69.43344,70.65264,0.034
126698,18026,70.65264,71.87184,0.017
126699,18026,71.87184,73.09104,0.034
126700,18026,73.09104,74.08164,0.686
126701,18026,74.08164,74.95032,0.017
126702,18026,74.95032,75.819,0.034
126703,18026,75.819,76.56576,0.069
126704,18026,76.56576,77.5716,0.034
126705,18026,77.5716,79.0956,0.017
126706,18026,79.0956,80.58912,0.017
126707,18026,80.58912,81.19872,0.017
126708,18026,81.19872,82.296,0.017
126709,18027,14.88948,15.78864,0.017
126710,18027,15.78864,16.39824,0.6
126711,18027,19.6596,20.2692,0.017
126712,18027,73.4568,74.3712,0.017
126713,18028,5.21208,6.5532,0.034
126714,18028,6.5532,7.89432,0.034
126715,18028,7.89432,8.80872,0.034
126716,18028,8.80872,9.72312,0.034
126717,18028,9.72312,10.9728,0.034
126718,18028,10.9728,12.192,0.034
126719,18028,12.192,12.46632,0.034
126720,18028,13.36852,14.54505,0.034
126721,18028,14.54505,15.28572,0.034
126722,18028,15.28572,15.89532,0.103
126723,18028,15.89532,16.94688,2.554
126724,18028,16.94688,17.55648,1.629
126725,18028,17.55648,18.0594,0.086
126726,18028,18.92808,19.91868,0.069
126727,18028,19.91868,21.19884,0.651
126728,18028,21.19884,22.11324,0.069
126729,18028,22.11324,23.0124,0.034
126730,18028,23.0124,23.65248,0.034
126731,18028,24.6888,25.4508,0.034
126732,18028,25.4508,26.3652,0.034
126733,18028,26.3652,27.2796,0.154
126734,18028,27.2796,27.8892,2.331
126735,18028,27.8892,28.62072,0.034
126736,18028,28.62072,28.8798,0.034
126737,18028,29.6418,30.08376,0.069
126738,18028,30.08376,30.69336,14.331
126739,18028,30.69336,31.60776,1.046
126740,18028,31.60776,32.49168,1.423
126858,18033,6.096,7.62,0.026
126859,18033,12.192,13.716,0.017
126860,18033,18.8976,20.4216,0.034
126861,18034,5.39496,6.4008,1.586
126862,18034,6.4008,7.3152,0.086
126863,18034,7.3152,8.2296,2.134
126864,18034,8.2296,9.144,0.017
126865,18034,9.144,10.10412,0.034
126866,18034,10.10412,11.67384,0.017
126867,18034,11.67384,13.04544,0.017
126868,18034,13.04544,14.44752,0.017
126869,18034,14.44752,16.12392,0.257
126870,18034,16.12392,17.6784,0.017
126871,18034,17.6784,18.15084,12.905
126872,18034,18.15084,18.98904,0.086
126873,18036,11.8872,12.8016,0.017
126874,18036,12.8016,13.716,5.4
126875,18037,15.8496,17.0688,0.017
126876,18037,17.0688,18.288,0.034
126877,18037,18.288,18.8976,0.034
126878,18037,18.8976,20.45208,0.017
126879,18037,20.45208,21.00072,0.017
126880,18038,8.8392,10.3632,0.034
126881,18039,6.1722,6.84276,0.103
126882,18039,6.84276,7.7724,0.189
126883,18039,7.7724,8.70204,0.771
126884,18039,8.70204,9.72312,0.017
126885,18039,9.72312,10.7442,0.017
126886,18039,10.7442,11.76528,0.017
126887,18039,11.76528,12.78636,0.017
126888,18039,40.85844,42.38244,0.017
126889,18039,44.196,45.72,0.017
126890,18039,57.6072,58.5216,0.086
126908,18040,28.575,29.7942,0.034
126909,18040,29.7942,30.7086,0.017
126910,18040,30.7086,32.004,0.069
126911,18040,32.004,32.9184,0.137
126912,18040,49.95672,51.17592,0.291
126913,18040,51.17592,52.39512,0.429
126914,18040,52.39512,53.0352,0.154
126915,18040,53.0352,53.721,1.183
126916,18040,53.721,54.864,0.086
126994,18049,11.8872,12.8016,0.051
126995,18049,12.8016,13.716,0.017
126996,18049,13.716,14.6304,0.086
126997,18049,41.7576,42.0624,0.463
126999,18050,23.25624,24.32304,0.034
127000,18050,28.8798,29.7942,0.034
127001,18050,30.5562,31.0896,0.034
127002,18050,31.0896,31.97352,0.034
127003,18050,31.97352,32.85744,0.034
127004,18050,32.85744,33.46704,0.034
127005,18050,33.46704,34.1376,0.137
127006,18050,34.1376,34.7472,19.954
127007,18050,34.7472,35.3568,0.103
127008,18050,35.3568,35.9664,0.069
127009,18050,35.9664,37.1856,0.394
127010,18050,37.1856,37.81044,0.72
127011,18050,37.81044,38.4048,0.086
127012,18050,38.4048,38.91076,0.771
127013,18050,39.74592,40.2336,0.034
127014,18050,40.2336,40.96512,0.034
127015,18050,41.529,42.18432,0.034
127016,18050,42.91584,43.5864,0.034
127017,18050,43.5864,44.196,0.737
127018,18050,44.196,45.1104,0.034
127019,18050,45.1104,46.0248,0.034
127020,18050,46.0248,46.9392,0.034
127021,18050,46.9392,47.5488,0.034
127022,18050,47.5488,48.4632,0.034
127023,18050,48.4632,49.31664,0.171
127024,18050,49.31664,49.8348,0.034
127025,18050,50.71872,51.99888,0.754
127026,18050,51.99888,52.60848,23.486
127027,18050,52.60848,53.82768,0.034
127028,18050,58.01868,59.23788,0.034
127029,18050,59.23788,60.579,0.034
127030,18050,61.35624,61.69152,0.034
127031,18051,35.11296,36.02736,0.034
127032,18051,36.02736,36.94176,0.034
127033,18051,36.94176,38.06952,0.034
127034,18051,38.06952,39.19728,0.034
127035,18051,39.19728,39.86784,0.034
127036,18051,39.86784,40.6908,0.034
127037,18051,40.6908,41.26992,0.034
127038,18051,41.26992,41.89476,0.034
127039,18051,41.89476,42.9006,0.034
127040,18051,42.9006,43.69308,0.034
127041,18051,43.69308,44.5008,0.034
127042,18051,44.5008,45.2628,0.034
127043,18051,45.2628,45.9486,0.034
127044,18051,45.9486,46.6344,0.103
127045,18051,46.6344,47.244,33.857
127046,18051,47.244,48.4632,0.103
127047,18051,48.4632,49.34712,0.703
127048,18051,49.34712,50.292,0.034
127049,18051,50.292,51.5112,0.034
127050,18051,51.5112,52.66944,0.034
127051,18051,52.66944,54.01056,0.034
127052,18052,17.9832,18.8976,0.034
127053,18052,18.8976,19.5072,25.149
127054,18052,19.5072,20.4216,0.069
127055,18052,33.7566,34.671,0.034
127056,18052,34.671,35.5854,0.034
127057,18052,35.5854,36.51504,0.034
127058,18052,36.51504,37.45992,0.034
127059,18052,53.09616,54.01056,0.034
127060,18053,6.94944,8.04672,0.034
127061,18053,8.04672,9.144,0.034
127062,18053,9.144,10.0584,0.034
127063,18053,10.0584,10.9728,0.034
127064,18053,10.9728,11.97864,0.034
127065,18053,11.97864,12.99972,0.034
127066,18053,12.99972,13.91412,0.069
127067,18053,13.91412,14.73708,28.56
127068,18053,14.73708,15.24,0.257
127069,18053,15.24,15.6972,7.423
127070,18053,15.6972,16.47444,0.034
127071,18053,16.47444,17.3736,0.034
127072,18053,17.3736,18.288,0.034
127073,18053,18.288,19.5072,0.034
127074,18053,19.5072,20.7264,0.034
127075,18053,20.7264,21.6408,3.463
127076,18053,21.6408,22.49424,0.051
127077,18053,22.49424,23.34768,0.497
127078,18053,23.34768,24.87168,0.034
127079,18053,24.87168,25.908,0.034
127080,18053,25.908,26.94432,0.034
127081,18053,26.94432,27.85872,0.12
127082,18053,27.85872,29.04744,0.034
127083,18053,29.04744,30.23616,0.034
127084,18053,30.23616,31.3944,0.034
127085,18053,31.3944,31.6992,13.269
127086,18053,31.6992,32.6136,0.086
127087,18053,32.6136,33.2232,0.034
127088,18053,33.2232,34.5948,0.034
127089,18053,34.5948,35.9664,0.034
127090,18053,35.9664,37.1856,0.034
127091,18053,37.1856,38.1,0.034
127092,18053,38.1,38.92296,0.034
127093,18053,38.92296,39.73068,0.034
127094,18053,39.73068,40.8432,0.034
127095,18053,40.8432,41.7576,0.034
127096,18053,41.7576,43.2816,0.034
127097,18054,6.7056,7.62,0.051
