,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT,_id0
12964,134352,18442,49.6824,50.9016,0.003,12964
12965,134353,18442,50.9016,52.1208,0.012,12965
12966,134354,18442,52.1208,53.34,0.021,12966
12967,134355,18442,53.34,54.5592,0.002,12967
12968,134356,18442,54.5592,55.7784,0.003,12968
12969,134357,18442,55.7784,56.9976,0.002,12969
12970,134358,18443,9.2964,10.8204,0.033,12970
12971,134359,18443,10.8204,12.3444,0.017,12971
12972,134360,18443,12.3444,13.8684,0.014,12972
12973,134361,18443,13.8684,14.9352,0.014,12973
12974,134362,18443,14.9352,15.5448,0.017,12974
12975,134363,18443,15.5448,17.0688,0.013,12975
12976,134364,18443,17.0688,18.5928,0.014,12976
12977,134365,18443,18.5928,20.1168,0.012,12977
12978,134366,18443,20.1168,21.6408,0.005,12978
12979,134367,18443,21.6408,23.1648,0.015,12979
12980,134368,18443,23.1648,24.6888,0.009,12980
12981,134369,18443,24.6888,26.2128,0.021,12981
12982,134370,18443,26.2128,27.7368,0.01,12982
12983,134371,18443,27.7368,29.2608,0.005,12983
12984,134372,18443,29.2608,30.35808,0.005,12984
12985,134373,18443,30.35808,31.0896,0.005,12985
12986,134374,18443,31.0896,32.766,0.01,12986
12987,134375,18443,32.766,34.1376,0.005,12987
12988,134376,18443,34.1376,35.6616,0.015,12988
12989,134377,18443,35.6616,36.97224,0.01,12989
12990,134378,18443,36.97224,37.9476,0.015,12990
12991,134379,18443,37.9476,38.862,0.06,12991
12992,134380,18443,38.862,40.386,2.338,12992
12993,134381,18443,40.386,41.91,0.026,12993
12994,134382,18443,41.91,42.672,0.0275,12994
12995,134383,18443,42.672,44.196,0.046,12995
12996,134384,18443,44.196,44.8056,0.027,12996
12997,134385,18443,44.8056,46.3296,0.015,12997
12998,134386,18443,46.3296,46.9392,0.0025,12998
12999,134387,18443,46.9392,47.8536,0.0025,12999
13000,134388,18443,47.8536,48.4632,0.0025,13000
13001,134389,18443,48.4632,49.2252,0.029,13001
13002,134390,18443,49.2252,50.1396,0.005,13002
13003,134391,18443,50.1396,51.054,1.162,13003
13004,134392,18443,51.054,52.578,0.005,13004
13005,134393,18443,52.578,53.1876,0.0025,13005
13006,134394,18443,53.1876,54.7116,0.01,13006
13007,134395,18443,54.7116,55.626,0.271,13007
13008,134396,18443,55.626,56.5404,1.546,13008
13009,134397,18443,56.5404,57.4548,4.613,13009
13010,134398,18443,57.4548,58.3692,15.046,13010
13011,134399,18443,58.3692,59.2836,3.917,13011
13012,134400,18443,59.2836,60.198,0.197,13012
13013,134401,18443,60.198,60.8076,3.281,13013
13014,134402,18443,60.8076,62.3316,0.154,13014
13015,134403,18443,62.3316,63.5508,0.05,13015
13016,134404,18443,63.5508,64.3128,7.793,13016
13017,134405,18443,64.3128,65.8368,0.01,13017
13018,134406,18443,65.8368,66.5988,0.0025,13018
13019,134407,18443,66.5988,67.5132,0.0025,13019
13020,134408,18443,67.5132,69.0372,0.015,13020
13021,134409,18443,69.0372,70.5612,0.01,13021
13022,134410,18443,70.5612,71.99376,0.014,13022
13023,134411,18444,13.16736,14.3256,0.003,13023
13024,134412,18444,14.3256,15.24,0.166,13024
13025,134413,18444,15.24,16.1544,0.175,13025
13026,134414,18444,16.1544,17.0688,0.003,13026
13027,134415,18444,17.0688,17.9832,0.381,13027
13028,134416,18444,17.9832,18.8976,0.369,13028
13029,134417,18444,18.8976,19.812,0.146,13029
13030,134418,18444,19.812,20.7264,0.129,13030
13031,134419,18444,20.7264,21.6408,0.581,13031
13032,134420,18444,21.6408,22.5552,0.003,13032
13033,134421,18444,22.5552,23.4696,0.003,13033
13034,134422,18444,23.4696,24.384,0.069,13034
13035,134423,18444,24.384,25.2984,0.003,13035
13036,134424,18444,25.2984,26.2128,0.034,13036
13037,134425,18444,26.2128,27.1272,0.153,13037
13038,134426,18444,27.1272,27.432,1.428,13038
13039,134427,18444,27.432,28.3464,0.12,13039
13040,134428,18444,28.3464,29.2608,0.034,13040
13041,134429,18444,29.2608,30.1752,0.12,13041
13042,134430,18444,30.1752,30.9372,0.067,13042
13043,134431,18444,30.9372,31.6992,0.398,13043
13044,134432,18444,31.6992,32.6136,0.051,13044
13045,134433,18444,32.6136,34.1376,0.038,13045
13046,134434,18444,34.1376,35.6616,0.014,13046
13047,134435,18444,35.6616,37.1856,0.015,13047
13048,134436,18444,37.1856,38.7096,0.021,13048
13049,134437,18444,38.7096,40.2336,0.026,13049
13050,134438,18444,40.2336,41.7576,0.041,13050
13051,134439,18444,41.7576,43.2816,0.075,13051
13052,134440,18444,43.2816,44.83608,0.069,13052
13053,134441,18444,44.83608,46.3296,0.087,13053
13054,134442,18444,46.3296,47.5488,0.062,13054
13055,134443,18444,47.5488,48.90516,0.017,13055
13056,134444,18444,48.90516,50.26152,0.012,13056
13057,134445,18444,50.26152,51.816,0.005,13057
13058,134446,18444,51.816,53.34,0.015,13058
13059,134447,18444,53.34,54.864,0.017,13059
13060,134448,18444,54.864,56.388,0.012,13060
13061,134449,18444,56.388,57.912,0.009,13061
13062,134450,18444,57.912,59.436,0.003,13062
13063,134451,18444,59.436,60.6552,0.021,13063
13064,134452,18444,60.6552,61.9506,0.009,13064
13065,134453,18444,61.9506,63.246,0.012,13065
13066,134454,18444,63.246,64.6176,0.009,13066
13067,134455,18444,64.6176,66.1416,0.01,13067
13068,134456,18444,66.1416,67.6656,0.015,13068
13069,134457,18444,67.6656,69.1896,0.027,13069
13070,134458,18444,69.1896,70.7136,0.009,13070
13071,134459,18444,70.7136,72.2376,0.009,13071
13072,134460,18444,72.2376,73.7616,0.007,13072
13073,134461,18444,73.7616,75.2856,0.009,13073
13074,134462,18444,75.2856,76.8096,0.005,13074
13075,134463,18444,76.8096,78.3336,0.003,13075
13076,134464,18444,78.3336,79.8576,0.009,13076
13077,134465,18444,79.8576,81.3816,0.003,13077
13078,134466,18444,81.3816,82.9056,0.003,13078
13079,134467,18444,82.9056,84.03336,0.003,13079
13080,134468,18444,84.03336,85.16112,0.003,13080
13081,134469,18444,85.16112,86.5632,0.017,13081
13082,134470,18444,86.5632,87.7824,0.003,13082
13083,134471,18444,87.7824,89.0016,0.05,13083
13084,134472,18444,89.0016,89.6112,5.993,13084
13085,134473,18444,89.6112,90.55608,0.051,13085
13086,134474,18444,90.55608,91.50096,0.007,13086
13087,134475,18444,91.50096,92.6592,0.003,13087
13088,134476,18444,92.6592,93.8784,0.009,13088
13089,134477,18444,93.8784,95.0976,0.009,13089
13090,134478,18444,95.0976,96.30156,0.012,13090
13091,134479,18444,96.30156,97.26168,0.002,13091
13092,134480,18444,97.26168,98.1456,0.014,13092
13093,134481,18444,98.1456,98.99904,0.01,13093
13094,134482,18445,16.1544,17.61744,0.21,13094
13095,134483,18445,17.61744,18.288,16.831,13095
13096,134484,18445,18.288,19.26336,0.42,13096
13097,134485,18445,19.26336,19.69008,0.003,13097
13098,134486,18445,19.69008,20.574,0.027,13098
13099,134487,18445,20.574,21.45792,0.022,13099
13100,134488,18445,21.45792,22.4028,0.009,13100
13101,134489,18445,22.4028,23.65248,0.017,13101
13102,134490,18445,23.65248,24.9174,0.009,13102
13103,134491,18445,24.9174,26.2128,0.017,13103
13104,134492,18445,26.2128,27.52344,0.015,13104
13105,134493,18445,27.52344,28.83408,0.009,13105
13106,134494,18445,28.83408,30.23616,0.003,13106
13107,134495,18445,30.23616,31.63824,0.003,13107
13108,134496,18445,31.63824,33.10128,0.003,13108
13109,134497,18445,33.10128,34.56432,0.015,13109
13110,134498,18445,34.56432,35.99688,0.009,13110
13111,134499,18445,35.99688,37.15512,0.003,13111
13112,134500,18445,37.15512,38.31336,0.01,13112
13113,134501,18445,38.31336,39.28872,0.012,13113
13114,134502,18445,39.28872,40.47744,0.003,13114
13115,134503,18445,40.47744,41.66616,0.003,13115
13116,134504,18445,41.66616,42.85488,0.003,13116
13117,134505,18445,42.85488,43.92168,0.003,13117
13118,134506,18445,43.92168,44.98848,0.003,13118
13119,134507,18445,44.98848,45.88764,0.003,13119
13120,134508,18445,45.88764,46.58868,0.003,13120
13121,134509,18445,46.58868,47.5488,0.309,13121
13122,134510,18445,47.5488,48.21936,0.223,13122
13123,134511,18445,48.21936,48.9204,1.337,13123
13124,134512,18445,48.9204,49.6824,0.85,13124
13125,134513,18445,49.6824,50.5968,0.672,13125
13126,134514,18445,50.5968,51.5112,0.974,13126
13127,134515,18445,51.5112,52.4256,1.615,13127
13128,134516,18445,52.4256,53.1876,10.186,13128
13129,134517,18445,53.1876,54.49824,0.069,13129
13130,134518,18445,54.49824,55.74792,0.005,13130
13131,134519,18445,55.74792,56.9976,0.021,13131
13132,134520,18445,56.9976,58.24728,0.003,13132
13133,134521,18445,58.24728,59.5884,0.069,13133
13134,134522,18445,59.5884,60.92952,0.051,13134
13135,134523,18445,60.92952,61.90488,0.01,13135
13136,134524,18445,61.90488,62.88024,0.003,13136
13137,134525,18445,62.88024,64.25184,0.003,13137
13138,134526,18445,64.25184,65.6082,0.003,13138
13139,134527,18445,65.6082,66.7512,0.014,13139
13140,134528,18445,66.7512,67.87896,0.005,13140
13141,134529,18445,67.87896,69.00672,0.005,13141
13142,134530,18446,10.94232,12.32916,0.017,13142
13143,134531,18446,12.32916,13.716,0.003,13143
13144,134532,18446,13.716,14.9352,0.003,13144
13145,134533,18446,14.9352,16.24584,0.003,13145
13146,134534,18446,16.24584,17.55648,0.017,13146
13147,134535,18446,17.55648,18.7452,0.017,13147
13148,134536,18446,18.7452,19.91868,0.003,13148
13149,134537,18446,19.91868,21.336,0.003,13149
13150,134538,18446,21.336,22.86,0.003,13150
13151,134539,18446,22.86,24.384,0.003,13151
13152,134540,18446,24.384,25.908,0.017,13152
13153,134541,18446,25.908,27.432,0.003,13153
13154,134542,18446,27.432,28.74264,0.017,13154
13155,134543,18446,28.74264,29.8704,0.069,13155
13156,134544,18446,29.8704,30.7848,0.034,13156
13157,134545,18446,30.7848,31.5468,0.086,13157
13158,134546,18446,31.5468,32.3088,2.074,13158
13159,134547,18446,32.3088,32.82696,8.451,13159
13160,134548,18446,32.82696,33.43656,3.36,13160
13161,134549,18446,33.43656,34.09188,2.983,13161
13162,134550,18446,34.09188,34.86912,1.68,13162
13163,134551,18446,34.86912,35.9664,3.309,13163
13164,134552,18446,35.9664,37.1094,0.017,13164
13165,134553,18446,37.1094,38.2524,0.069,13165
13166,134554,18446,38.2524,39.0144,0.549,13166
13167,134555,18446,39.0144,39.9288,3.257,13167
13168,134556,18446,39.9288,40.8432,0.669,13168
13169,134557,18446,40.8432,41.7576,0.429,13169
13170,134558,18446,41.7576,42.3672,4.509,13170
13171,134559,18446,42.3672,43.2816,0.583,13171
13172,134560,18446,43.2816,43.8912,2.177,13172
13173,134561,18446,43.8912,44.8056,1.766,13173
13174,134562,18446,44.8056,45.4152,1.629,13174
13175,134563,18446,45.4152,46.3296,0.12,13175
13176,134564,18446,46.3296,47.244,0.051,13176
13177,134565,18446,47.244,48.34128,0.017,13177
13178,134566,18446,48.34128,49.43856,0.051,13178
13179,134567,18446,49.43856,50.1396,0.137,13179
13180,134568,18446,50.1396,51.054,2.469,13180
13181,134569,18446,51.054,51.5112,7.114,13181
13182,134570,18446,51.5112,52.1208,3.206,13182
13183,134571,18446,52.1208,52.82184,1.217,13183
13184,134572,18446,52.82184,53.50764,1.817,13184
13185,134573,18446,53.50764,54.5592,0.017,13185
13186,134574,18446,54.5592,55.4736,0.103,13186
13187,134575,18446,55.4736,56.388,0.034,13187
13188,134576,18446,56.388,56.9976,2.383,13188
13189,134577,18446,56.9976,57.912,0.137,13189
13190,134578,18446,57.912,58.5216,1.663,13190
13191,134579,18446,58.5216,59.3598,0.651,13191
13192,134580,18446,59.3598,60.3504,0.034,13192
13193,134581,18446,60.3504,61.5696,0.034,13193
13194,134582,18446,61.5696,62.1792,0.051,13194
13195,134583,18446,62.1792,63.7032,0.003,13195
13196,134584,18446,63.7032,65.2272,0.003,13196
13197,134585,18446,65.2272,66.7512,0.003,13197
13198,134586,18446,66.7512,68.2752,0.003,13198
13199,134587,18446,68.2752,69.82968,0.003,13199
13200,134588,18446,69.82968,71.38416,0.003,13200
13201,134589,18446,71.38416,72.93864,0.003,13201
13202,134590,18446,72.93864,74.49312,0.003,13202
13203,134591,18446,74.49312,76.0476,0.003,13203
13204,134592,18446,76.0476,76.6572,0.137,13204
13205,134593,18446,76.6572,77.58684,0.034,13205
13206,134594,18446,77.58684,78.51648,0.051,13206
13207,134595,18447,18.16608,19.08048,0.003,13207
13208,134596,18447,19.08048,19.99488,0.003,13208
13209,134597,18447,19.99488,20.89404,0.003,13209
13210,134598,18447,20.89404,21.76272,0.034,13210
13211,134599,18447,21.76272,22.61616,0.003,13211
13212,134600,18447,22.61616,23.19528,0.003,13212
13213,134601,18447,23.19528,23.6982,0.003,13213
13214,134602,18447,23.6982,24.90216,0.003,13214
13215,134603,18447,24.90216,26.10612,0.003,13215
13216,134604,18447,26.10612,26.47188,0.003,13216
13217,134605,18447,26.47188,26.9748,63.72,13217
13218,134606,18447,26.9748,27.7368,1.817,13218
13219,134607,18447,27.7368,28.956,0.003,13219
13220,134608,18447,28.956,30.1752,0.003,13220
13221,134609,18447,30.1752,31.5468,0.003,13221
13222,134610,18447,31.5468,32.9184,0.003,13222
13223,134611,18447,32.9184,33.92424,0.003,13223
13224,134612,18447,33.92424,35.02152,0.081,13224
13225,134613,18447,35.02152,36.1188,0.298,13225
13226,134614,18447,36.1188,36.8808,0.079,13226
13227,134615,18447,36.8808,38.1,0.024,13227
13228,134616,18447,38.1,39.3192,0.094,13228
13229,134617,18447,39.3192,40.0812,0.039,13229
13230,134618,18447,40.0812,40.8432,0.751,13230
13231,134619,18447,40.8432,41.3004,17.702,13231
13232,134620,18447,41.3004,41.91,0.024,13232
13233,134621,18447,41.91,42.64152,0.017,13233
13234,134622,18447,42.64152,44.196,0.017,13234
13235,134623,18447,44.196,45.72,0.003,13235
13236,134624,18447,45.72,46.9392,0.003,13236
13237,134625,18447,46.9392,48.1584,0.003,13237
13238,134626,18447,48.1584,49.3776,0.003,13238
13239,134627,18447,49.3776,50.5968,0.003,13239
13240,134628,18447,50.5968,51.5874,0.003,13240
13241,134629,18447,51.5874,52.59324,0.017,13241
13242,134630,18447,52.59324,53.9496,0.017,13242
13243,134631,18447,53.9496,55.1688,0.017,13243
13244,134632,18447,55.1688,56.388,0.017,13244
13245,134633,18447,56.388,57.3024,0.003,13245
13246,134634,18447,57.3024,58.2168,0.003,13246
13247,134635,18447,58.2168,59.1312,0.086,13247
13248,134636,18447,59.1312,60.3504,0.154,13248
13249,134637,18447,60.3504,61.5696,0.003,13249
13250,134638,18447,61.5696,63.00216,0.003,13250
13251,134639,18448,18.10512,19.52244,0.015,13251
13252,134640,18448,19.52244,20.955,0.021,13252
13253,134641,18448,20.955,22.50948,0.009,13253
13254,134642,18448,22.50948,23.74392,0.014,13254
13255,134643,18448,23.74392,24.9936,0.007,13255
13256,134644,18448,24.9936,26.0604,0.069,13256
13257,134645,18448,26.0604,27.1272,0.237,13257
13258,134646,18448,27.1272,28.0416,0.051,13258
13259,134647,18448,28.0416,29.47416,0.003,13259
13260,134648,18448,29.47416,30.60192,0.051,13260
13261,134649,18448,30.60192,31.51632,0.069,13261
13262,134650,18448,31.51632,32.4612,0.117,13262
13263,134651,18448,32.4612,33.3756,0.49,13263
13264,134652,18448,33.3756,34.4424,1.332,13264
13265,134653,18448,34.4424,35.3568,0.129,13265
13266,134654,18448,35.3568,36.2712,0.06,13266
13267,134655,18448,36.2712,37.0332,0.189,13267
13268,134656,18448,37.0332,37.7952,0.086,13268
13269,134657,18448,37.7952,38.7858,0.017,13269
13270,134658,18448,38.7858,39.7764,0.077,13270
13271,134659,18448,39.7764,40.386,0.026,13271
13272,134660,18448,40.386,41.148,0.051,13272
13273,134661,18448,41.148,41.7576,0.05,13273
13274,134662,18448,41.7576,43.2816,0.007,13274
13275,134663,18448,43.2816,44.8056,0.002,13275
13276,134664,18448,44.8056,46.3296,0.003,13276
13277,134665,18448,46.3296,47.5488,0.003,13277
13278,134666,18448,47.5488,48.768,0.007,13278
13279,134667,18448,48.768,49.3776,29.088,13279
13280,134668,18448,49.3776,50.17008,0.41,13280
13281,134669,18448,50.17008,51.2064,0.146,13281
13282,134670,18448,51.2064,52.1208,0.219,13282
13283,134671,18448,52.1208,53.34,0.091,13283
13284,134672,18448,53.34,54.2544,51.591,13284
13285,134673,18448,54.2544,55.13832,12.351,13285
13286,134674,18448,55.13832,56.02224,4.973,13286
13287,134675,18448,56.02224,56.9976,0.173,13287
13288,134676,18448,56.9976,58.5216,0.003,13288
13289,134677,18448,58.5216,60.0456,0.005,13289
13290,134678,18448,60.0456,61.4172,0.009,13290
13291,134679,18448,61.4172,62.7888,0.05,13291
13292,134680,18448,62.7888,63.5508,0.051,13292
13293,134681,18448,63.5508,64.4652,0.057,13293
13294,134682,18448,64.4652,65.532,0.051,13294
13295,134683,18448,65.532,66.9798,0.021,13295
13296,134684,18448,66.9798,68.199,0.009,13296
13297,134685,18448,68.199,69.43344,0.014,13297
13298,134686,18448,69.43344,70.66788,0.009,13298
13299,134687,18448,70.66788,71.74992,0.003,13299
13300,134688,18448,71.74992,72.8472,0.033,13300
13301,134689,18448,72.8472,74.00544,0.003,13301
13302,134690,18448,74.00544,74.91984,0.01,13302
13303,134691,18448,74.91984,75.65136,0.012,13303
13304,134692,18448,75.65136,76.2,0.089,13304
13305,134693,18448,76.2,77.1144,0.003,13305
13306,134694,18448,77.1144,78.3336,0.003,13306
13307,134695,18448,78.3336,79.248,0.003,13307
13308,134696,18448,79.248,80.14716,0.003,13308
13309,134697,18448,80.14716,81.50352,0.05,13309
13310,134698,18448,81.50352,82.87512,0.022,13310
13311,134699,18448,82.87512,84.24672,0.009,13311
13312,134700,18448,84.24672,85.61832,0.01,13312
13313,134701,18448,85.61832,86.98992,0.01,13313
13314,134702,18449,14.6304,16.1544,0.0025,13314
13315,134703,18449,16.1544,17.6784,0.0025,13315
13316,134704,18449,17.6784,19.09572,0.0025,13316
13317,134705,18449,19.09572,20.51304,0.0025,13317
13318,134706,18449,20.51304,21.85416,0.103,13318
13319,134707,18449,21.85416,23.19528,0.0025,13319
13320,134708,18449,23.19528,24.5364,0.017,13320
13321,134709,18449,24.5364,24.8412,,13321
13322,134710,18449,24.8412,26.0604,0.041,13322
13323,134711,18449,26.0604,27.2796,0.01,13323
13324,134712,18449,27.2796,28.4988,0.0025,13324
13325,134713,18449,28.4988,29.718,0.0025,13325
13326,134714,18449,29.718,30.96768,0.0025,13326
13327,134715,18449,30.96768,32.21736,0.0025,13327
13328,134716,18449,32.21736,33.71088,0.0025,13328
13329,134717,18449,33.71088,35.23488,0.0025,13329
13330,134718,18449,35.23488,36.75888,0.01,13330
13331,134719,18449,36.75888,37.7952,0.045,13331
13332,134720,18449,37.7952,39.0144,0.029,13332
13333,134721,18449,39.0144,40.2336,0.084,13333
13334,134722,18449,40.2336,41.4528,0.021,13334
13335,134723,18449,41.4528,42.672,0.039,13335
13336,134724,18449,42.672,43.5864,0.122,13336
13337,134725,18449,43.5864,44.196,10.221,13337
13338,134726,18449,44.196,45.4152,0.045,13338
13339,134727,18449,45.4152,46.1772,0.914,13339
13340,134728,18449,46.1772,47.3964,0.134,13340
13341,134729,18449,47.3964,48.006,52.157,13341
13342,134730,18449,48.006,48.768,7.354,13342
13343,134731,18449,48.768,49.3776,14.457,13343
13344,134732,18449,49.3776,50.1396,1.629,13344
13345,134733,18449,50.1396,50.7492,47.331,13345
13346,134734,18449,50.7492,51.5112,0.117,13346
13347,134735,18449,51.5112,52.1208,0.039,13347
13348,134736,18449,52.1208,53.34,0.024,13348
13349,134737,18449,53.34,54.4068,0.029,13349
13350,134738,18449,54.4068,55.4736,0.017,13350
13351,134739,18449,55.4736,56.52516,0.033,13351
13352,134740,18449,56.52516,57.7596,0.005,13352
13353,134741,18449,57.7596,58.9788,0.0025,13353
13354,134742,18449,58.9788,60.198,0.0025,13354
13355,134743,18449,60.198,61.44768,0.012,13355
13356,134744,18449,61.44768,62.30112,0.009,13356
13357,134745,18449,62.30112,63.15456,0.0025,13357
13358,134746,18449,63.15456,64.3128,0.034,13358
13359,134747,18449,64.3128,65.66916,0.021,13359
13360,134748,18449,65.66916,67.02552,0.022,13360
13361,134749,18449,67.02552,68.38188,0.021,13361
13362,134750,18449,68.38188,69.73824,0.053,13362
13363,134751,18449,69.73824,71.07936,0.019,13363
13364,134752,18449,71.07936,72.5424,0.006,13364
13365,134753,18449,72.5424,73.152,0.343,13365
13366,134754,18449,73.152,74.3712,0.12,13366
13367,134755,18449,74.3712,75.5904,0.1825,13367
13368,134756,18449,75.5904,76.93152,0.051,13368
13369,134757,18449,76.93152,78.3336,0.017,13369
13370,134758,18449,78.3336,79.5528,0.017,13370
13371,134759,18449,79.5528,80.1624,0.034,13371
13372,134760,18449,80.1624,81.3816,0.017,13372
13373,134761,18449,81.3816,82.6008,0.017,13373
13374,134762,18449,82.6008,83.82,0.017,13374
13375,134763,18449,83.82,85.0392,0.017,13375
13376,134764,18449,85.0392,86.2584,0.017,13376
13377,134765,18449,86.2584,87.4776,0.017,13377
13378,134766,18449,87.4776,88.0872,0.823,13378
13379,134767,18449,88.0872,88.72728,0.086,13379
13380,134768,18449,88.72728,89.33688,0.086,13380
13381,134769,18449,89.33688,90.00744,0.017,13381
13382,134811,18450,12.07008,12.954,6.823,13382
13383,134812,18450,12.954,13.716,0.017,13383
13384,134813,18450,13.716,14.6304,0.309,13384
13385,134814,18450,14.6304,15.5448,1.423,13385
13386,134815,18450,15.5448,16.4592,4.011,13386
13387,134816,18450,16.4592,17.3736,0.343,13387
13388,134817,18450,17.3736,18.1356,1.234,13388
13389,134818,18450,18.1356,18.8976,0.017,13389
13390,134819,18450,18.8976,19.6596,0.017,13390
13391,134820,18450,19.6596,19.9644,4.731,13391
13392,134821,18450,19.9644,20.7264,1.234,13392
13393,134822,18450,20.7264,21.4884,0.377,13393
13394,134823,18450,21.4884,22.098,3.857,13394
13395,134824,18450,22.098,22.7076,43.286,13395
13396,134825,18450,22.7076,23.622,2.811,13396
13397,134826,18450,23.622,24.5364,0.103,13397
13398,134827,18450,24.5364,25.2984,1.663,13398
13399,134828,18450,25.2984,26.2128,2.451,13399
13400,134829,18450,26.2128,27.1272,3.84,13400
13401,134830,18450,27.1272,28.0416,0.034,13401
13402,134831,18450,28.0416,28.956,0.003,13402
13403,134832,18450,28.956,29.718,9.703,13403
13404,134833,18450,29.718,30.48,10.971,13404
13405,134834,18450,30.48,31.242,1.389,13405
13406,134835,18450,31.242,32.004,3.034,13406
13407,134836,18450,32.004,32.9184,0.154,13407
13408,134837,18450,32.9184,33.8328,9.549,13408
13409,134838,18450,33.8328,34.91484,0.069,13409
13410,134839,18450,34.91484,35.99688,0.034,13410
13411,134840,18451,14.84376,16.21536,0.017,13411
13412,134841,18451,16.21536,17.6784,0.003,13412
13413,134842,18451,17.6784,19.2024,0.003,13413
13414,134843,18451,19.2024,20.7264,0.003,13414
13415,134844,18451,20.7264,22.2504,0.003,13415
13416,134845,18451,22.2504,23.7744,0.003,13416
13417,134846,18451,23.7744,25.2984,0.003,13417
13418,134847,18451,25.2984,26.8224,0.003,13418
13419,134848,18451,26.8224,28.3464,0.017,13419
13420,134849,18451,28.3464,29.8704,0.017,13420
13421,134850,18451,29.8704,31.3944,0.017,13421
13422,134851,18451,31.3944,32.6136,0.017,13422
13423,134852,18451,32.6136,33.8328,0.017,13423
13424,134853,18451,33.8328,35.11296,0.017,13424
13425,134854,18451,35.11296,36.576,0.017,13425
13426,134855,18451,36.576,38.1,0.003,13426
13427,134856,18451,38.1,39.3192,0.017,13427
13428,134857,18451,39.3192,40.5384,0.017,13428
13429,134858,18451,40.5384,41.87952,0.017,13429
13430,134859,18451,41.87952,43.2054,0.003,13430
13431,134860,18451,43.2054,44.77512,0.017,13431
13432,134861,18451,44.77512,45.38472,0.017,13432
13433,134862,18451,45.38472,46.90872,0.003,13433
13434,134863,18451,46.90872,48.43272,0.026,13434
13435,134864,18451,48.43272,48.768,0.034,13435
13436,134865,18451,48.768,50.292,0.017,13436
13437,134866,18451,50.292,51.816,0.017,13437
13438,134867,18451,51.816,53.34,0.017,13438
13439,134868,18451,53.34,54.864,0.017,13439
13440,134869,18451,54.864,56.388,0.017,13440
13441,134870,18451,56.388,57.912,0.017,13441
13442,134871,18451,57.912,59.436,0.017,13442
13443,134872,18451,59.436,60.96,0.017,13443
13444,134873,18451,60.96,62.484,0.017,13444
13445,134874,18451,62.484,63.7032,0.017,13445
13446,134875,18451,63.7032,64.9224,0.017,13446
13447,134876,18451,64.9224,66.1416,0.017,13447
13448,134877,18451,66.1416,67.3608,0.034,13448
13449,134878,18451,67.3608,67.9704,0.051,13449
13450,134879,18451,67.9704,69.1896,0.017,13450
13451,134880,18451,69.1896,70.4088,0.017,13451
13452,134881,18451,70.4088,71.628,0.034,13452
13453,134882,18451,71.628,72.8472,0.017,13453
13454,134883,18451,72.8472,73.7616,0.034,13454
13455,134884,18451,73.7616,74.3712,0.549,13455
13456,134885,18451,74.3712,75.5904,0.017,13456
13457,134886,18451,75.5904,76.8096,0.017,13457
13458,134887,18451,76.8096,77.99832,0.017,13458
13459,134888,18452,20.23872,21.73224,0.01,13459
13460,134889,18452,21.73224,23.22576,0.009,13460
13461,134890,18452,23.22576,24.71928,0.009,13461
13462,134891,18452,24.71928,26.2128,0.046,13462
13463,134892,18452,26.2128,27.7368,0.007,13463
13464,134893,18452,27.7368,29.2608,0.009,13464
13465,134894,18452,29.2608,30.7848,0.009,13465
13466,134895,18452,30.7848,32.3088,0.021,13466
13467,134896,18452,32.3088,33.8328,0.029,13467
13468,134897,18452,33.8328,34.7472,1.322,13468
13469,134898,18452,34.7472,35.6616,1.294,13469
13470,134899,18452,35.6616,36.576,0.065,13470
13471,134900,18452,36.576,37.4904,0.029,13471
13472,134901,18452,37.4904,38.4048,0.014,13472
13473,134902,18452,38.4048,39.3192,0.0255,13473
13474,134903,18452,39.3192,40.2336,0.0255,13474
13475,134904,18452,40.2336,41.148,0.0025,13475
13476,134905,18452,41.148,42.0624,0.0025,13476
13477,134906,18452,42.0624,42.9768,0.003,13477
13478,134907,18452,42.9768,43.8912,2.335,13478
13479,134908,18452,43.8912,44.6532,32.414,13479
13480,134909,18452,44.6532,45.4152,3.048,13480
13481,134910,18452,45.4152,46.43628,0.19,13481
13482,134911,18452,46.43628,47.45736,0.091,13482
13483,134912,18452,47.45736,48.4632,2.391,13483
13484,134913,18452,48.4632,49.19472,11.959,13484
13485,134914,18452,49.19472,50.292,1.215,13485
13486,134915,18452,50.292,51.2064,0.022,13486
13487,134916,18452,51.2064,52.2732,0.038,13487
13488,134917,18452,52.2732,53.34,0.017,13488
13489,134918,18452,53.34,54.4068,1.243,13489
13490,134919,18452,54.4068,55.4736,0.039,13490
13491,134920,18452,55.4736,56.6928,0.015,13491
13492,134921,18452,56.6928,57.912,0.009,13492
13493,134922,18452,57.912,59.1312,0.012,13493
13494,134923,18452,59.1312,60.5028,0.146,13494
13495,134924,18452,60.5028,61.8744,10.281,13495
13496,134925,18452,61.8744,62.72784,0.384,13496
13497,134926,18452,62.72784,63.84036,0.729,13497
13498,134927,18452,63.84036,64.64808,0.161,13498
13499,134928,18452,64.64808,65.4558,0.069,13499
13500,134929,18452,65.4558,66.294,0.537,13500
13501,134930,18452,66.294,67.2084,5.338,13501
13502,134931,18452,67.2084,67.9704,88.956,13502
13503,134932,18452,67.9704,68.8848,0.074,13503
13504,134933,18452,68.8848,69.8754,30.807,13504
13505,134934,18452,69.8754,70.866,10.464,13505
