,Unnamed: 0,BHID,FROM,TO,LITHO_DESC,lithoID,_id0
4588,49899,18305,49.59,61.11,Early Diorite,2.0,4588
4589,49900,18305,61.11,63.0,Intermediate to Ultramafic Volcanics,5.0,4589
4590,49901,18306,0.0,13.89,Casing,1.0,4590
4591,49902,18306,13.89,41.72,Early Diorite,2.0,4591
4592,49903,18306,41.72,45.24,Intermediate to Ultramafic Volcanics,5.0,4592
4593,49904,18306,45.24,46.78,Shear Zone,4.0,4593
4594,49905,18306,46.78,69.0,Early Diorite,2.0,4594
4595,49906,18307,0.0,13.38,Casing,1.0,4595
4596,49907,18307,13.38,15.39,Intermediate to Ultramafic Volcanics,5.0,4596
4597,49908,18307,15.39,23.69,Early Diorite,2.0,4597
4598,49909,18307,23.69,31.31,Intermediate to Ultramafic Volcanics,5.0,4598
4599,49910,18307,31.31,33.07,Shear Zone,4.0,4599
4600,49911,18307,33.07,47.85,Early Diorite,2.0,4600
4601,49912,18307,47.85,50.29,Intermediate to Ultramafic Volcanics,5.0,4601
4602,49913,18307,50.29,64.0,Early Diorite,2.0,4602
4603,49914,18307,64.0,65.98,Intermediate to Ultramafic Volcanics,5.0,4603
4604,49915,18308,0.0,12.32,Casing,1.0,4604
4605,49916,18308,12.32,53.3,Intermediate to Ultramafic Volcanics,5.0,4605
4606,49917,18308,53.3,57.21,Felsic to Intermediate Dykes,3.0,4606
4607,49918,18308,57.21,60.47,Shear Zone,4.0,4607
4608,49919,18308,60.47,67.42,Shear Zone,4.0,4608
4609,49920,18308,67.42,69.11,Felsic to Intermediate Dykes,3.0,4609
4610,49921,18308,69.11,75.01,Intermediate to Ultramafic Volcanics,5.0,4610
4611,49922,18309,0.0,12.43,Casing,1.0,4611
4612,49923,18309,12.43,43.93,Early Diorite,2.0,4612
4613,49924,18309,43.93,44.36,Felsic to Intermediate Dykes,3.0,4613
4614,49925,18309,44.36,44.98,Early Diorite,2.0,4614
4615,49926,18309,44.98,50.99,Felsic to Intermediate Dykes,3.0,4615
4616,49927,18310,0.0,13.74,Casing,1.0,4616
4617,49928,18310,13.74,32.91,Felsic to Intermediate Dykes,3.0,4617
4618,49929,18310,32.91,56.99,Early Diorite,2.0,4618
4619,49930,18311,0.0,11.76,Casing,1.0,4619
4620,49931,18311,11.76,32.27,Intermediate to Ultramafic Volcanics,5.0,4620
4621,49932,18311,32.27,32.91,Shear Zone,4.0,4621
4622,49933,18311,32.91,53.18,Intermediate to Ultramafic Volcanics,5.0,4622
4623,49934,18311,53.18,61.29,Early Diorite,2.0,4623
4624,49935,18311,61.29,61.87,Shear Zone,4.0,4624
4625,49936,18311,61.87,77.99,Intermediate to Ultramafic Volcanics,5.0,4625
4626,50008,18325,0.0,14.59,Casing,1.0,4626
4627,50009,18325,14.59,18.28,Intermediate to Ultramafic Volcanics,5.0,4627
4628,50010,18325,18.28,24.38,Early Diorite,2.0,4628
4629,50011,18325,24.38,42.5,Intermediate to Ultramafic Volcanics,5.0,4629
4630,50012,18325,42.5,44.98,Intermediate to Ultramafic Volcanics,5.0,4630
4631,50013,18326,0.0,9.44,Casing,1.0,4631
4632,50014,18326,9.44,22.95,Intermediate to Ultramafic Volcanics,5.0,4632
4633,50015,18326,22.95,33.83,Shear Zone,4.0,4633
4634,50016,18327,0.0,12.71,Casing,1.0,4634
4635,50017,18327,12.71,33.98,Early Diorite,2.0,4635
4636,50018,18328,0.0,18.01,Casing,1.0,4636
4637,50019,18328,18.01,22.15,Intermediate to Ultramafic Volcanics,5.0,4637
4638,50020,18328,22.15,30.29,Early Diorite,2.0,4638
4639,50021,18328,30.29,37.61,Shear Zone,4.0,4639
4640,50022,18328,37.61,43.95,Early Diorite,2.0,4640
4641,50023,18328,43.95,47.0,Shear Zone,4.0,4641
4642,50024,18329,0.0,13.94,Casing,1.0,4642
4643,50025,18329,13.94,27.56,Early Diorite,2.0,4643
4644,50026,18329,27.56,33.02,Shear Zone,4.0,4644
4645,50027,18329,33.02,39.22,Early Diorite,2.0,4645
4646,50028,18329,39.22,40.41,Shear Zone,4.0,4646
4647,50029,18329,40.41,40.85,Felsic to Intermediate Dykes,3.0,4647
4648,50030,18329,40.85,46.63,Intermediate to Ultramafic Volcanics,5.0,4648
4649,50038,18330,0.0,9.58,Casing,1.0,4649
4650,50039,18330,9.58,18.69,Intermediate to Ultramafic Volcanics,5.0,4650
4651,50040,18330,18.69,23.82,Early Diorite,2.0,4651
4652,50041,18330,23.82,32.41,Intermediate to Ultramafic Volcanics,5.0,4652
4653,50042,18330,32.41,33.28,Quartz-Tourmaline Veins,10.0,4653
4654,50043,18330,33.28,49.4,Intermediate to Ultramafic Volcanics,5.0,4654
4655,50044,18330,49.4,52.18,Shear Zone,4.0,4655
4656,50045,18331,0.0,14.08,Casing,1.0,4656
4657,50046,18331,14.08,14.37,Quartz-Tourmaline Veins,10.0,4657
4658,50047,18331,14.37,14.79,Shear Zone,4.0,4658
4659,50048,18331,14.79,20.54,Early Diorite,2.0,4659
4660,50049,18331,20.54,21.03,Shear Zone,4.0,4660
4661,50050,18331,21.03,27.0,Shear Zone,4.0,4661
4662,50051,18331,27.0,34.41,Shear Zone,4.0,4662
4663,50052,18331,34.41,46.51,Intermediate to Ultramafic Volcanics,5.0,4663
4664,50077,18336,0.0,11.88,Casing,1.0,4664
4665,50078,18336,11.88,13.65,Intermediate to Ultramafic Volcanics,5.0,4665
4666,50079,18336,13.65,37.23,Early Diorite,2.0,4666
4667,50080,18336,37.23,56.99,Early Diorite,2.0,4667
4668,50081,18337,0.0,0.67,Casing,1.0,4668
4669,50082,18337,0.67,6.93,Felsic to Intermediate Dykes,3.0,4669
4670,50083,18337,6.93,14.99,Early Diorite,2.0,4670
4671,50084,18338,0.0,15.36,Casing,1.0,4671
4672,50085,18338,15.36,15.66,Shear Zone,4.0,4672
4673,50086,18338,15.66,24.78,Early Diorite,2.0,4673
4674,50087,18338,24.78,28.65,Intermediate to Ultramafic Volcanics,5.0,4674
4675,50088,18338,28.65,29.48,Shear Zone,4.0,4675
4676,50089,18338,29.48,55.3,Early Diorite,2.0,4676
4677,50090,18338,55.3,65.74,Shear Zone,4.0,4677
4678,50091,18338,65.74,69.0,Early Diorite,2.0,4678
4679,50092,18339,0.0,12.83,Casing,1.0,4679
4680,50093,18339,12.83,13.25,Felsic to Intermediate Dykes,3.0,4680
4681,50094,18339,13.25,25.99,Early Diorite,2.0,4681
4682,50095,18339,25.99,30.51,Intermediate to Ultramafic Volcanics,5.0,4682
4683,50096,18339,30.51,33.17,Diorite,2.0,4683
4684,50097,18339,33.17,34.41,Intermediate to Ultramafic Volcanics,5.0,4684
4685,50098,18339,34.41,41.11,Shear Zone,4.0,4685
4686,50099,18339,41.11,53.17,Early Diorite,2.0,4686
4687,50100,18339,53.17,58.97,Shear Zone,4.0,4687
4688,50101,18339,58.97,61.49,Early Diorite,2.0,4688
4689,50102,18339,61.49,75.01,Early Diorite,2.0,4689
4690,50106,18340,0.0,11.09,Casing,1.0,4690
4691,50107,18340,11.09,22.58,Intermediate to Ultramafic Volcanics,5.0,4691
4692,50108,18340,22.58,23.86,Felsic to Intermediate Dykes,3.0,4692
4693,50109,18340,23.86,29.1,Intermediate to Ultramafic Volcanics,5.0,4693
4694,50110,18340,29.1,30.4,Shear Zone,4.0,4694
4695,50111,18340,30.4,31.48,Early Diorite,2.0,4695
4696,50112,18340,31.48,32.36,Shear Zone,4.0,4696
4697,50113,18340,32.36,44.98,Early Diorite,2.0,4697
4698,50114,18340,44.98,48.63,Felsic to Intermediate Dykes,3.0,4698
4699,50115,18340,48.63,52.3,Early Diorite,2.0,4699
4700,50116,18340,52.3,60.01,Intermediate to Ultramafic Volcanics,5.0,4700
4701,50117,18341,0.0,10.66,Casing,1.0,4701
4702,50118,18341,10.66,23.1,Intermediate to Ultramafic Volcanics,5.0,4702
4703,50119,18341,23.1,23.4,Early Diorite,2.0,4703
4704,50120,18341,23.4,26.3,Felsic to Intermediate Dykes,3.0,4704
4705,50121,18341,26.3,26.76,Felsic to Intermediate Dykes,3.0,4705
4706,50122,18341,26.76,39.27,Intermediate to Ultramafic Volcanics,5.0,4706
4707,50123,18341,39.27,40.73,Early Diorite,2.0,4707
4708,50124,18341,40.73,42.06,Shear Zone,4.0,4708
4709,50125,18341,42.06,47.22,Early Diorite,2.0,4709
4710,50126,18341,47.22,69.0,Intermediate to Ultramafic Volcanics,5.0,4710
4711,50127,18342,0.0,7.07,Casing,1.0,4711
4712,50128,18342,7.07,12.13,Intermediate to Ultramafic Volcanics,5.0,4712
4713,50129,18342,12.13,19.65,Felsic to Intermediate Dykes,3.0,4713
4714,50130,18342,19.65,34.32,Intermediate to Ultramafic Volcanics,5.0,4714
4715,50131,18342,34.32,39.24,Early Diorite,2.0,4715
4716,50132,18342,39.24,46.1,Intermediate to Ultramafic Volcanics,5.0,4716
4717,50133,18342,46.1,53.3,Intermediate to Ultramafic Volcanics,5.0,4717
4718,50134,18342,53.3,54.83,Diorite,2.0,4718
4719,50135,18342,54.83,60.22,Intermediate to Ultramafic Volcanics,5.0,4719
4720,50136,18342,60.22,61.37,Diorite,2.0,4720
4721,50137,18342,61.37,63.0,Intermediate to Ultramafic Volcanics,5.0,4721
4722,50138,18343,0.0,10.97,Casing,1.0,4722
4723,50139,18343,10.97,15.52,Early Diorite,2.0,4723
4724,50140,18343,15.52,25.81,Intermediate to Ultramafic Volcanics,5.0,4724
4725,50141,18343,25.81,28.86,Early Diorite,2.0,4725
4726,50142,18343,28.86,29.61,Shear Zone,4.0,4726
4727,50143,18343,29.61,32.21,Diorite,2.0,4727
4728,50144,18343,32.21,33.63,Early Diorite,2.0,4728
4729,50145,18343,33.63,46.17,Intermediate to Ultramafic Volcanics,5.0,4729
4730,50146,18343,46.17,46.75,Diorite,2.0,4730
4731,50147,18343,46.75,47.03,Intermediate to Ultramafic Volcanics,5.0,4731
4732,50148,18343,47.03,48.03,Early Diorite,2.0,4732
4733,50149,18343,48.03,53.06,Intermediate to Ultramafic Volcanics,5.0,4733
4734,50150,18343,53.06,60.65,Early Diorite,2.0,4734
4735,50151,18343,60.65,68.0,Intermediate to Ultramafic Volcanics,5.0,4735
4736,50152,18344,0.0,11.67,Casing,1.0,4736
4737,50153,18344,11.67,12.75,Felsic to Intermediate Dykes,3.0,4737
4738,50154,18344,12.75,32.36,Intermediate to Ultramafic Volcanics,5.0,4738
4739,50155,18344,32.36,33.58,Diorite,2.0,4739
4740,50156,18344,33.58,33.81,Intermediate to Ultramafic Volcanics,5.0,4740
4741,50157,18344,33.81,34.09,Diorite,2.0,4741
4742,50158,18344,34.09,35.58,Intermediate to Ultramafic Volcanics,5.0,4742
4743,50159,18344,35.58,46.29,Early Diorite,2.0,4743
4744,50160,18344,46.29,51.73,Intermediate to Ultramafic Volcanics,5.0,4744
4745,50161,18344,51.73,52.42,Shear Zone,4.0,4745
4746,50162,18344,52.42,53.5,Early Diorite,2.0,4746
4747,50163,18344,53.5,55.77,Shear Zone,4.0,4747
4748,50164,18344,55.77,57.65,Early Diorite,2.0,4748
4749,50165,18344,57.65,59.28,Shear Zone,4.0,4749
4750,50166,18344,59.28,62.48,Early Diorite,2.0,4750
4751,50167,18344,62.48,72.84,Intermediate to Ultramafic Volcanics,5.0,4751
4752,50168,18344,72.84,77.99,Diorite,2.0,4752
4753,50169,18345,0.0,7.49,Casing,1.0,4753
4754,50170,18345,7.49,9.9,Intermediate to Ultramafic Volcanics,5.0,4754
4755,50171,18345,9.9,15.74,Intermediate to Ultramafic Volcanics,5.0,4755
4756,50172,18345,15.74,31.08,Early Diorite,2.0,4756
4757,50173,18345,31.08,35.47,Intermediate to Ultramafic Volcanics,5.0,4757
4758,50174,18345,35.47,43.55,Early Diorite,2.0,4758
4759,50175,18345,43.55,45.36,Intermediate to Ultramafic Volcanics,5.0,4759
4760,50176,18345,45.36,45.78,Early Diorite,2.0,4760
4761,50177,18345,45.78,48.14,Intermediate to Ultramafic Volcanics,5.0,4761
4762,50178,18345,48.14,56.89,Early Diorite,2.0,4762
4763,50179,18345,56.89,57.37,Intermediate to Ultramafic Volcanics,5.0,4763
4764,50180,18345,57.37,60.33,Felsic to Intermediate Dykes,3.0,4764
4765,50181,18345,60.33,75.16,Intermediate to Ultramafic Volcanics,5.0,4765
4766,50182,18345,75.16,76.68,Early Diorite,2.0,4766
4767,50183,18346,0.0,1.79,Casing,1.0,4767
4768,50184,18346,1.79,3.62,Early Diorite,2.0,4768
4769,50185,18346,3.62,7.22,Intermediate to Ultramafic Volcanics,5.0,4769
4770,50186,18346,7.22,10.66,Early Diorite,2.0,4770
4771,50187,18346,10.66,13.95,Intermediate to Ultramafic Volcanics,5.0,4771
4772,50188,18346,13.95,15.33,Early Diorite,2.0,4772
4773,50189,18346,15.33,29.68,Intermediate to Ultramafic Volcanics,5.0,4773
4774,50190,18347,0.0,2.01,Casing,1.0,4774
4775,50191,18347,2.01,9.96,Intermediate to Ultramafic Volcanics,5.0,4775
4776,50192,18347,9.96,27.0,Early Diorite,2.0,4776
4777,50193,18348,0.0,2.22,Casing,1.0,4777
4778,50194,18348,2.22,3.13,Diorite,2.0,4778
4779,50195,18348,3.13,7.28,Felsic to Intermediate Dykes,3.0,4779
4780,50196,18348,7.28,13.5,Early Diorite,2.0,4780
4781,50197,18349,0.0,0.6,Casing,1.0,4781
4782,50198,18349,0.6,1.52,Quartz-Tourmaline Veins,10.0,4782
4783,50199,18349,1.52,1.73,Felsic to Intermediate Dykes,3.0,4783
4784,50200,18349,1.73,4.61,Early Diorite,2.0,4784
4785,50201,18349,4.61,13.39,Felsic to Intermediate Dykes,3.0,4785
4786,50202,18349,13.39,13.5,Early Diorite,2.0,4786
4787,50205,18350,0.0,2.13,Casing,1.0,4787
4788,50206,18350,2.13,11.46,Early Diorite,2.0,4788
4789,50207,18350,11.46,20.05,Diorite,2.0,4789
4790,50208,18350,20.05,30.75,Early Diorite,2.0,4790
4791,50209,18350,30.75,35.99,Shear Zone,4.0,4791
4792,50210,18351,0.0,6.43,Casing,1.0,4792
4793,50211,18351,6.43,9.15,Early Diorite,2.0,4793
4794,50212,18351,9.15,40.67,Early Diorite,2.0,4794
4795,50213,18351,40.67,47.15,Diorite,2.0,4795
4796,50214,18351,47.15,49.01,Early Diorite,2.0,4796
4797,50215,18352,0.0,5.79,Casing,1.0,4797
4798,50216,18352,5.79,6.37,Intermediate to Ultramafic Volcanics,5.0,4798
4799,50217,18352,6.37,12.67,Diorite,2.0,4799
4800,50218,18352,12.67,15.48,Intermediate to Ultramafic Volcanics,5.0,4800
4801,50219,18352,15.48,39.42,Early Diorite,2.0,4801
4802,50220,18352,39.42,42.33,Intermediate to Ultramafic Volcanics,5.0,4802
4803,50221,18352,42.33,43.19,Felsic to Intermediate Dykes,3.0,4803
4804,50222,18352,43.19,45.85,Intermediate to Ultramafic Volcanics,5.0,4804
4805,50223,18352,45.85,52.1,Early Diorite,2.0,4805
4806,50224,18352,52.1,53.05,Shear Zone,4.0,4806
4807,50225,18352,53.05,53.67,Felsic to Intermediate Dykes,3.0,4807
4808,50226,18352,53.67,53.94,Shear Zone,4.0,4808
4809,50227,18352,53.94,69.0,Intermediate to Ultramafic Volcanics,5.0,4809
4810,50228,18353,0.0,4.83,Casing,1.0,4810
4811,50229,18353,4.83,17.89,Early Diorite,2.0,4811
4812,50230,18353,17.89,29.79,Early Diorite,2.0,4812
4813,50231,18353,29.79,30.81,Shear Zone,4.0,4813
4814,50232,18353,30.81,33.31,Early Diorite,2.0,4814
4815,50233,18353,33.31,39.45,Intermediate to Ultramafic Volcanics,5.0,4815
4816,50234,18353,39.45,45.76,Early Diorite,2.0,4816
4817,50235,18353,45.76,55.47,Intermediate to Ultramafic Volcanics,5.0,4817
4818,50236,18354,0.0,4.66,Casing,1.0,4818
4819,50237,18354,4.66,11.18,Early Diorite,2.0,4819
4820,50238,18354,11.18,15.16,Diorite,2.0,4820
4821,50239,18354,15.16,16.73,Early Diorite,2.0,4821
4822,50240,18354,16.73,28.14,Intermediate to Ultramafic Volcanics,5.0,4822
4823,50241,18354,28.14,29.83,Early Diorite,2.0,4823
4824,50242,18354,29.83,38.13,Intermediate to Ultramafic Volcanics,5.0,4824
4825,50243,18354,38.13,46.32,Early Diorite,2.0,4825
4826,50244,18354,46.32,48.0,Intermediate to Ultramafic Volcanics,5.0,4826
4827,50245,18355,0.0,4.48,Casing,1.0,4827
4828,50246,18355,4.48,7.1,Early Diorite,2.0,4828
4829,50247,18355,7.1,8.29,Diorite,2.0,4829
4830,50248,18355,8.29,24.71,Early Diorite,2.0,4830
4831,50249,18355,24.71,25.2,Quartz-Tourmaline Veins,10.0,4831
4832,50250,18355,25.2,32.76,Intermediate to Ultramafic Volcanics,5.0,4832
4833,50251,18355,32.76,36.43,Early Diorite,2.0,4833
4834,50252,18355,36.43,44.07,Intermediate to Ultramafic Volcanics,5.0,4834
4835,50253,18355,44.07,56.99,Early Diorite,2.0,4835
4836,50254,18357,0.0,7.46,Casing,1.0,4836
4837,50255,18357,7.46,7.95,Felsic to Intermediate Dykes,3.0,4837
4838,50256,18357,7.95,20.2,Intermediate to Ultramafic Volcanics,5.0,4838
4839,50257,18357,20.2,23.24,Early Diorite,2.0,4839
4840,50258,18357,23.24,59.96,Intermediate to Ultramafic Volcanics,5.0,4840
4841,50259,18357,59.96,62.83,Felsic to Intermediate Dykes,3.0,4841
4842,50260,18357,62.83,63.93,Intermediate to Ultramafic Volcanics,5.0,4842
4843,50261,18357,63.93,70.16,Early Diorite,2.0,4843
4844,50262,18357,70.16,86.68,Intermediate to Ultramafic Volcanics,5.0,4844
4845,50263,18357,86.68,89.0,Early Diorite,2.0,4845
4846,50264,18358,0.0,6.12,Casing,1.0,4846
4847,50265,18358,6.12,8.65,Intermediate to Ultramafic Volcanics,5.0,4847
4848,50266,18358,8.65,13.01,Early Diorite,2.0,4848
4849,50267,18358,13.01,20.11,Intermediate to Ultramafic Volcanics,5.0,4849
4850,50268,18358,20.11,22.17,Early Diorite,2.0,4850
4851,50269,18358,22.17,34.85,Intermediate to Ultramafic Volcanics,5.0,4851
4852,50270,18358,34.85,40.94,Early Diorite,2.0,4852
4853,50271,18358,40.94,41.78,Shear Zone,4.0,4853
4854,50272,18358,41.78,45.04,Shear Zone,4.0,4854
4855,50273,18358,45.04,47.64,Early Diorite,2.0,4855
4856,50274,18358,47.64,52.48,Intermediate to Ultramafic Volcanics,5.0,4856
4857,50275,18358,52.48,52.83,Shear Zone,4.0,4857
4858,50276,18358,52.83,56.72,Early Diorite,2.0,4858
4859,50277,18358,56.72,58.7,Intermediate to Ultramafic Volcanics,5.0,4859
4860,50278,18358,58.7,59.72,Early Diorite,2.0,4860
4861,50279,18358,59.72,62.27,Intermediate to Ultramafic Volcanics,5.0,4861
4862,50280,18358,62.27,63.0,Early Diorite,2.0,4862
4863,50281,18359,0.0,11.27,Casing,1.0,4863
4864,50282,18359,11.27,26.73,Early Diorite,2.0,4864
4865,50283,18359,26.73,35.99,Intermediate to Ultramafic Volcanics,5.0,4865
4866,50289,18360,0.0,11.97,Casing,1.0,4866
4867,50290,18360,11.97,12.58,Intermediate to Ultramafic Volcanics,5.0,4867
4868,50291,18360,12.58,12.95,Diorite,2.0,4868
4869,50292,18360,12.95,13.27,Intermediate to Ultramafic Volcanics,5.0,4869
4870,50293,18360,13.27,14.11,Felsic to Intermediate Dykes,3.0,4870
4871,50294,18360,14.11,14.84,Intermediate to Ultramafic Volcanics,5.0,4871
4872,50295,18360,14.84,17.43,Shear Zone,4.0,4872
4873,50296,18360,17.43,18.91,Early Diorite,2.0,4873
4874,50297,18360,18.91,19.82,Intermediate to Ultramafic Volcanics,5.0,4874
4875,50298,18360,19.82,23.08,Early Diorite,2.0,4875
4876,50299,18360,23.08,23.98,Intermediate to Ultramafic Volcanics,5.0,4876
4877,50300,18360,23.98,27.37,Early Diorite,2.0,4877
4878,50301,18360,27.37,28.87,Intermediate to Ultramafic Volcanics,5.0,4878
4879,50302,18360,28.87,32.79,Felsic to Intermediate Dykes,3.0,4879
4880,50303,18360,32.79,35.84,Intermediate to Ultramafic Volcanics,5.0,4880
4881,50304,18360,35.84,42.0,Intermediate to Ultramafic Volcanics,5.0,4881
4882,50305,18361,0.0,2.16,Casing,1.0,4882
4883,50306,18361,2.16,16.52,Early Diorite,2.0,4883
4884,50307,18361,16.52,53.43,Felsic to Intermediate Dykes,3.0,4884
4885,50308,18361,53.43,63.0,Early Diorite,2.0,4885
4886,50309,18362,0.0,0.7,Casing,1.0,4886
4887,50310,18362,0.7,3.16,Intermediate to Ultramafic Volcanics,5.0,4887
4888,50311,18362,3.16,14.24,Intermediate to Ultramafic Volcanics,5.0,4888
4889,50312,18362,14.24,46.63,Intermediate to Ultramafic Volcanics,5.0,4889
4890,50313,18362,46.63,62.48,Intermediate to Ultramafic Volcanics,5.0,4890
4891,50314,18363,0.0,4.45,Casing,1.0,4891
4892,50315,18363,4.45,6.79,Intermediate to Ultramafic Volcanics,5.0,4892
4893,50316,18363,6.79,9.75,Intermediate to Ultramafic Volcanics,5.0,4893
4894,50317,18363,9.75,11.82,Diabase,9.0,4894
4895,50318,18363,11.82,16.33,Intermediate to Ultramafic Volcanics,5.0,4895
4896,50319,18363,16.33,19.53,Intermediate to Ultramafic Volcanics,5.0,4896
4897,50320,18363,19.53,22.79,Intermediate to Ultramafic Volcanics,5.0,4897
4898,50321,18363,22.79,23.34,Diorite,2.0,4898
4899,50322,18363,23.34,28.31,Intermediate to Ultramafic Volcanics,5.0,4899
4900,50323,18363,28.31,28.69,Diorite,2.0,4900
4901,50324,18363,28.69,29.71,Intermediate to Ultramafic Volcanics,5.0,4901
4902,50325,18363,29.71,31.88,Diorite,2.0,4902
4903,50326,18363,31.88,35.99,Intermediate to Ultramafic Volcanics,5.0,4903
4904,50338,18366,0.0,12.45,Casing,1.0,4904
4905,50339,18366,12.45,15.65,Early Diorite,2.0,4905
4906,50340,18366,15.65,23.3,Diorite,2.0,4906
4907,50341,18366,23.3,31.66,Early Diorite,2.0,4907
4908,50342,18366,31.66,33.66,Diorite,2.0,4908
4909,50343,18366,33.66,40.29,Early Diorite,2.0,4909
4910,50344,18366,40.29,45.3,Diorite,2.0,4910
4911,50345,18366,45.3,55.35,Early Diorite,2.0,4911
4912,50346,18366,55.35,59.43,Intermediate to Ultramafic Volcanics,5.0,4912
4913,50347,18367,0.0,12.8,Casing,1.0,4913
4914,50348,18367,12.8,34.74,Early Diorite,2.0,4914
4915,50349,18367,34.74,37.26,Shear Zone,4.0,4915
4916,50350,18367,37.26,51.51,Early Diorite,2.0,4916
4917,50351,18367,51.51,55.99,Intermediate to Ultramafic Volcanics,5.0,4917
4918,50352,18368,0.0,6.85,Casing,1.0,4918
4919,50353,18368,6.85,29.01,Early Diorite,2.0,4919
4920,50354,18368,29.01,44.98,Shear Zone,4.0,4920
4921,50355,18368,44.98,48.0,Early Diorite,2.0,4921
4922,50356,18369,0.0,6.87,Casing,1.0,4922
4923,50357,18369,6.87,10.05,Early Diorite,2.0,4923
4924,50358,18369,10.05,16.27,Shear Zone,4.0,4924
4925,50359,18369,16.27,29.53,Early Diorite,2.0,4925
4926,50360,18369,29.53,39.79,Intermediate to Ultramafic Volcanics,5.0,4926
4927,50361,18369,39.79,41.69,Early Diorite,2.0,4927
4928,50362,18369,41.69,42.7,Felsic to Intermediate Dykes,3.0,4928
4929,50363,18369,42.7,45.9,Diorite,2.0,4929
4930,50364,18369,45.9,46.96,Early Diorite,2.0,4930
4931,50365,18369,46.96,49.3,Felsic to Intermediate Dykes,3.0,4931
4932,50366,18369,49.3,49.98,Early Diorite,2.0,4932
4933,50396,18370,0.0,4.08,Casing,1.0,4933
4934,50397,18370,4.08,4.69,Intermediate to Ultramafic Volcanics,5.0,4934
4935,50398,18370,4.69,20.48,Early Diorite,2.0,4935
4936,50399,18370,20.48,29.56,Intermediate to Ultramafic Volcanics,5.0,4936
4937,50400,18371,0.0,4.2,Casing,1.0,4937
4938,50401,18371,4.2,33.0,Diorite,2.0,4938
4939,50402,18372,0.0,6.26,Casing,1.0,4939
4940,50403,18372,6.26,10.28,Early Diorite,2.0,4940
4941,50404,18372,10.28,12.63,Intermediate to Ultramafic Volcanics,5.0,4941
4942,50405,18372,12.63,23.04,Early Diorite,2.0,4942
4943,50406,18372,23.04,24.06,Diorite,2.0,4943
4944,50407,18372,24.06,25.17,Early Diorite,2.0,4944
4945,50408,18372,25.17,26.02,Shear Zone,4.0,4945
4946,50409,18372,26.02,26.51,Shear Zone,4.0,4946
4947,50410,18372,26.51,27.66,Quartz-Tourmaline Veins,10.0,4947
4948,50411,18372,27.66,41.45,Early Diorite,2.0,4948
4949,50412,18373,0.0,10.85,Casing,1.0,4949
4950,50413,18373,10.85,40.38,Intermediate to Ultramafic Volcanics,5.0,4950
4951,50414,18373,40.38,41.81,Felsic to Intermediate Dykes,3.0,4951
4952,50415,18373,41.81,44.25,Early Diorite,2.0,4952
4953,50416,18373,44.25,45.68,Felsic to Intermediate Dykes,3.0,4953
4954,50417,18373,45.68,46.08,Intermediate to Ultramafic Volcanics,5.0,4954
4955,50418,18373,46.08,46.75,Felsic to Intermediate Dykes,3.0,4955
4956,50419,18373,46.75,48.76,Early Diorite,2.0,4956
4957,50420,18373,48.76,49.77,Felsic to Intermediate Dykes,3.0,4957
4958,50421,18373,49.77,54.92,Early Diorite,2.0,4958
4959,50422,18373,54.92,56.17,Felsic to Intermediate Dykes,3.0,4959
4960,50423,18373,56.17,59.49,Early Diorite,2.0,4960
4961,50424,18373,59.49,60.59,Felsic to Intermediate Dykes,3.0,4961
4962,50425,18373,60.59,61.11,Early Diorite,2.0,4962
4963,50426,18373,61.11,64.41,Felsic to Intermediate Dykes,3.0,4963
4964,50427,18373,64.41,67.57,Early Diorite,2.0,4964
4965,50428,18373,67.57,67.84,Felsic to Intermediate Dykes,3.0,4965
4966,50429,18373,67.84,69.0,Early Diorite,2.0,4966
4967,50430,18374,0.0,9.0,Casing,1.0,4967
4968,50431,18374,9.0,29.76,Early Diorite,2.0,4968
4969,50432,18374,29.76,34.83,Shear Zone,4.0,4969
4970,50433,18374,34.83,47.15,Intermediate to Ultramafic Volcanics,5.0,4970
4971,50434,18375,0.0,14.96,Casing,1.0,4971
4972,50435,18375,14.96,17.0,Shear Zone,4.0,4972
4973,50436,18375,17.0,59.13,Intermediate to Ultramafic Volcanics,5.0,4973
4974,50437,18376,0.0,10.18,Casing,1.0,4974
4975,50438,18376,10.18,10.94,Early Diorite,2.0,4975
4976,50439,18376,10.94,17.31,Intermediate to Ultramafic Volcanics,5.0,4976
4977,50440,18376,17.31,17.7,Early Diorite,2.0,4977
4978,50441,18376,17.7,32.03,Intermediate to Ultramafic Volcanics,5.0,4978
4979,50442,18376,32.03,34.25,Shear Zone,4.0,4979
4980,50443,18376,34.25,34.74,Shear Zone,4.0,4980
4981,50444,18376,34.74,36.24,Shear Zone,4.0,4981
4982,50445,18376,36.24,49.98,Early Diorite,2.0,4982
4983,50446,18377,0.0,11.61,Casing,1.0,4983
4984,50447,18377,11.61,22.63,Intermediate to Ultramafic Volcanics,5.0,4984
4985,50448,18377,22.63,23.48,Felsic to Intermediate Dykes,3.0,4985
4986,50449,18377,23.48,24.09,Intermediate to Ultramafic Volcanics,5.0,4986
4987,50450,18377,24.09,25.46,Diorite,2.0,4987
4988,50451,18377,25.46,30.48,Early Diorite,2.0,4988
4989,50452,18377,30.48,32.0,Quartz-Tourmaline Veins,10.0,4989
4990,50453,18377,32.0,43.11,Intermediate to Ultramafic Volcanics,5.0,4990
4991,50454,18377,43.11,44.68,Early Diorite,2.0,4991
