,AT,AZ,BHID,DIP,Unnamed: 0
1822,29.56,182.31,18371,75.0,19178.0
1823,0.0,182.31,18372,45.0,19179.0
1824,30.48,182.31,18372,45.0,19180.0
1825,0.0,2.31,18373,58.0,19181.0
1826,30.48,2.31,18373,58.0,19182.0
1827,68.88,2.31,18373,58.0,19183.0
1828,0.0,182.31,18374,60.0,19184.0
1829,30.48,182.31,18374,60.0,19185.0
1830,0.0,182.31,18375,70.0,19186.0
1831,30.48,182.31,18375,70.0,19187.0
1832,59.13,182.31,18375,70.0,19188.0
1833,0.0,182.31,18376,74.0,19189.0
1834,30.48,182.31,18376,74.0,19190.0
1835,0.0,182.31,18377,45.0,19191.0
1836,30.48,182.31,18377,45.0,19192.0
1837,62.78,182.31,18377,45.0,19193.0
1838,0.0,182.31,18378,70.0,19194.0
1839,30.48,182.31,18378,70.0,19195.0
1840,59.43,182.31,18378,70.0,19196.0
1841,0.0,182.31,18379,45.0,19197.0
1842,30.48,182.31,18379,45.0,19198.0
1843,0.0,2.31,18380,45.0,19201.0
1844,30.48,2.31,18380,45.0,19202.0
1845,71.93,2.31,18380,45.0,19203.0
1846,0.0,2.31,18381,70.0,19204.0
1847,30.48,2.31,18381,70.0,19205.0
1848,47.85,2.31,18381,70.0,19206.0
1849,0.0,182.31,18382,58.0,19207.0
1850,30.48,182.31,18382,58.0,19208.0
1851,0.0,182.31,18389,65.0,19217.0
1852,30.48,182.31,18389,65.0,19218.0
1853,60.96,182.31,18389,65.0,19219.0
1854,82.29,182.31,18389,64.0,19220.0
1855,0.0,182.31,18390,70.0,19224.0
1856,30.48,182.31,18390,70.0,19225.0
1857,65.83,182.31,18390,70.0,19226.0
1858,0.0,182.31,18391,60.0,19227.0
1859,30.48,182.31,18391,60.0,19228.0
1860,60.96,182.31,18391,60.0,19229.0
1861,85.03,182.31,18391,59.0,19230.0
1862,0.0,182.31,18392,64.0,19231.0
1863,30.48,182.31,18392,64.0,19232.0
1864,60.96,182.31,18392,64.0,19233.0
1865,91.44,182.31,18392,63.0,19234.0
1866,0.0,182.31,18393,60.0,19235.0
1867,30.48,183.65,18393,59.0,19236.0
1868,45.72,184.31,18393,60.0,19237.0
1869,60.96,185.81,18393,58.0,19238.0
1870,76.2,187.31,18393,59.0,19239.0
1871,106.68,187.31,18393,58.0,19240.0
1872,121.92,187.31,18393,57.0,19241.0
1873,0.0,2.31,18394,55.0,19242.0
1874,30.48,2.31,18394,55.0,19243.0
1875,60.96,2.31,18394,55.0,19244.0
1876,91.44,2.31,18394,55.0,19245.0
1877,121.92,2.31,18394,55.0,19246.0
1878,0.0,2.31,18394A,49.0,19247.0
1879,30.48,2.31,18394A,49.0,19248.0
1880,60.96,2.31,18394A,49.0,19249.0
1881,0.0,182.31,18395,61.0,19250.0
1882,30.48,182.31,18395,61.0,19251.0
1883,60.96,182.31,18395,61.0,19252.0
1884,91.44,182.31,18395,61.0,19253.0
1885,110.94,182.31,18395,61.0,19254.0
1886,0.0,182.31,18402,45.0,19260.0
1887,30.48,182.31,18402,45.0,19261.0
1888,50.9,182.31,18402,45.0,19262.0
1889,0.0,182.31,18403,51.0,19263.0
1890,41.75,182.31,18403,50.0,19264.0
1891,0.0,2.31,18404,40.0,19265.0
1892,30.48,2.31,18404,40.0,19266.0
1893,60.96,2.31,18404,39.0,19267.0
1894,82.29,2.31,18404,38.0,19268.0
1895,0.0,182.31,18405,55.0,19269.0
1896,30.48,182.31,18405,55.0,19270.0
1897,0.0,2.31,18406,49.0,19271.0
1898,30.48,2.31,18406,49.0,19272.0
1899,68.88,2.31,18406,48.0,19273.0
1900,0.0,182.31,18407,59.0,19274.0
1901,30.48,182.31,18407,59.0,19275.0
1902,50.29,182.31,18407,59.0,19276.0
1903,0.0,182.31,18408,55.0,19277.0
1904,41.75,182.31,18408,55.0,19278.0
1905,0.0,2.31,18409,55.0,19279.0
1906,30.48,2.31,18409,55.0,19280.0
1907,60.96,2.31,18409,55.0,19281.0
1908,77.72,2.31,18409,55.0,19282.0
1909,0.0,182.31,18410,57.0,19284.0
1910,30.48,182.31,18410,60.0,19285.0
1911,50.9,182.31,18410,60.0,19286.0
1912,0.0,2.31,18411,84.0,19287.0
1913,30.48,2.31,18411,84.0,19288.0
1914,60.01,2.31,18411,84.0,19289.0
1915,0.0,182.31,18412,86.0,19290.0
1916,30.48,182.31,18412,86.0,19291.0
1917,60.96,182.31,18412,86.0,19292.0
1918,91.44,182.31,18412,85.0,19293.0
1919,0.0,182.31,18413,73.0,19294.0
1920,30.48,182.31,18413,73.0,19295.0
1921,60.96,182.31,18413,73.0,19296.0
1922,91.44,182.31,18413,73.0,19297.0
1923,0.0,182.31,18414,60.0,19298.0
1924,28.95,185.81,18414,60.0,19299.0
1925,30.48,185.81,18414,60.0,19300.0
1926,60.96,184.81,18414,59.0,19301.0
1927,96.01,187.31,18414,58.0,19302.0
1928,0.0,182.31,18415,69.0,19303.0
1929,30.48,182.31,18415,69.0,19304.0
1930,0.0,182.31,18416,86.0,19305.0
1931,30.48,182.31,18416,86.0,19306.0
1932,60.96,182.31,18416,86.0,19307.0
1933,91.44,182.31,18416,86.0,19308.0
1934,0.0,182.31,18417,81.0,19309.0
1935,30.48,182.31,18417,80.0,19310.0
1936,0.0,182.31,18418,60.0,19311.0
1937,30.48,182.31,18418,59.0,19312.0
1938,0.0,2.31,18419,51.0,19313.0
1939,30.48,2.31,18419,51.0,19314.0
1940,60.96,2.31,18419,51.0,19315.0
1941,0.0,2.31,18420,79.0,19317.0
1942,30.48,2.31,18420,79.0,19318.0
1943,60.96,2.31,18420,79.0,19319.0
1944,85.34,2.31,18420,79.0,19320.0
1945,0.0,182.31,18421,50.0,19321.0
1946,30.48,182.31,18421,50.0,19322.0
1947,60.96,182.31,18421,49.0,19323.0
1948,91.44,182.31,18421,49.0,19324.0
1949,113.99,182.31,18421,49.0,19325.0
1950,0.0,2.31,18422,70.0,19326.0
1951,30.48,2.31,18422,68.0,19327.0
1952,0.0,2.31,18423,90.0,19328.0
1953,30.48,2.31,18423,90.0,19329.0
1954,60.96,2.31,18423,90.0,19330.0
1955,0.0,2.31,18424,62.0,19331.0
1956,30.48,2.31,18424,62.0,19332.0
1957,60.96,2.31,18424,62.0,19333.0
1958,91.44,2.31,18424,61.0,19334.0
1959,121.92,2.31,18424,61.0,19335.0
1960,0.0,182.31,18425,80.0,19336.0
1961,30.48,182.31,18425,80.0,19337.0
1962,60.96,182.31,18425,79.0,19338.0
1963,91.44,182.31,18425,79.0,19339.0
1964,0.0,2.31,18426,75.0,19340.0
1965,30.48,2.31,18426,75.0,19341.0
1966,60.96,2.31,18426,75.0,19342.0
1967,0.0,2.31,18427,48.0,19343.0
1968,30.48,2.31,18427,48.0,19344.0
1969,60.96,2.31,18427,47.0,19345.0
1970,0.0,2.31,18428,49.0,19346.0
1971,30.48,2.31,18428,49.0,19347.0
1972,60.96,2.31,18428,48.0,19348.0
1973,77.72,2.31,18428,48.0,19349.0
1974,0.0,2.31,18429,85.0,19350.0
1975,30.48,2.31,18429,85.0,19351.0
1976,60.96,2.31,18429,84.0,19352.0
1977,0.0,182.31,18430,72.0,19354.0
1978,30.48,182.31,18430,70.0,19355.0
1979,60.96,182.31,18430,69.0,19356.0
1980,91.44,182.31,18430,68.0,19357.0
1981,0.0,182.31,18431,78.0,19358.0
1982,30.48,182.31,18431,76.0,19359.0
1983,68.88,182.31,18431,75.0,19360.0
1984,0.0,2.31,18432,73.0,19361.0
1985,30.48,2.31,18432,73.0,19362.0
1986,60.96,2.31,18432,73.0,19363.0
1987,91.44,2.31,18432,73.0,19364.0
1988,121.92,2.31,18432,73.0,19365.0
1989,0.0,2.31,18433,82.0,19366.0
1990,30.48,2.31,18433,81.0,19367.0
1991,0.0,182.31,18435,80.0,19368.0
1992,30.48,182.31,18435,80.0,19369.0
1993,60.96,182.31,18435,80.0,19370.0
1994,91.44,182.31,18435,79.0,19371.0
1995,0.0,2.31,18436,45.0,19372.0
1996,30.48,2.31,18436,44.0,19373.0
1997,0.0,182.31,18437,75.0,19374.0
1998,30.48,182.31,18437,72.0,19375.0
1999,60.96,182.31,18437,71.0,19376.0
2000,91.44,182.31,18437,71.0,19377.0
2001,0.0,2.31,18438,90.0,19378.0
2002,30.48,2.31,18438,89.0,19379.0
2003,60.96,2.31,18438,89.0,19380.0
2004,85.34,2.31,18438,89.0,19381.0
2005,0.0,182.31,18439,65.0,19382.0
2006,30.48,182.31,18439,63.0,19383.0
2007,60.96,182.31,18439,62.0,19384.0
2008,0.0,2.31,18440,45.0,19386.0
2009,30.48,2.31,18440,43.0,19387.0
2010,60.96,2.31,18440,43.0,19388.0
2011,0.0,182.31,18441,65.0,19389.0
2012,30.48,182.31,18441,64.0,19390.0
2013,57.6,182.31,18441,64.0,19391.0
2014,0.0,2.31,18442,84.0,19392.0
2015,30.48,2.31,18442,84.0,19393.0
2016,54.86,2.31,18442,84.0,19394.0
2017,0.0,2.31,18443,45.0,19395.0
2018,30.48,2.31,18443,44.0,19396.0
2019,60.96,2.31,18443,44.0,19397.0
2020,0.0,182.31,18444,75.0,19398.0
2021,30.48,182.31,18444,75.0,19399.0
2022,60.96,182.31,18444,75.0,19400.0
2023,91.44,182.31,18444,74.0,19401.0
2024,0.0,182.31,18445,45.0,19402.0
2025,30.48,182.31,18445,44.0,19403.0
2026,60.96,182.31,18445,44.0,19404.0
2027,0.0,182.31,18446,80.0,19405.0
2028,30.48,182.31,18446,79.0,19406.0
2029,60.96,182.31,18446,79.0,19407.0
2030,0.0,182.31,18447,48.0,19408.0
2031,30.48,182.31,18447,49.0,19409.0
2032,60.96,182.31,18447,49.0,19410.0
2033,0.0,182.31,18448,45.0,19411.0
2034,30.48,182.31,18448,47.0,19412.0
2035,60.96,182.31,18448,46.0,19413.0
2036,85.34,182.31,18448,45.0,19414.0
2037,0.0,182.31,18449,69.0,19415.0
2038,30.48,182.31,18449,69.0,19416.0
2039,60.96,182.31,18449,68.0,19417.0
2040,90.0,182.31,18449,68.0,19418.0
2041,0.0,2.31,18450,83.0,19420.0
2042,30.48,2.31,18450,83.0,19421.0
2043,0.0,182.31,18451,73.0,19422.0
2044,30.17,184.79,18451,74.0,19423.0
2045,30.48,184.81,18451,74.0,19424.0
2046,60.96,184.81,18451,74.0,19425.0
2047,77.72,184.81,18451,76.0,19426.0
2048,0.0,182.31,18452,45.0,19427.0
2049,28.95,188.81,18452,45.0,19428.0
2050,30.48,188.71,18452,45.0,19429.0
2051,59.43,186.81,18452,44.0,19430.0
2052,60.96,186.74,18452,44.0,19431.0
2053,92.96,185.31,18452,44.0,19432.0
2054,0.0,182.31,18454,84.0,19434.0
2055,30.48,182.31,18454,83.0,19435.0
2056,60.96,182.31,18454,82.0,19436.0
2057,91.44,182.31,18454,81.0,19437.0
2058,121.92,182.31,18454,80.0,19438.0
2059,0.0,2.31,18455,45.0,19439.0
2060,30.48,2.31,18455,45.0,19440.0
2061,60.96,2.31,18455,45.0,19441.0
2062,91.44,2.31,18455,45.0,19442.0
2063,121.92,2.31,18455,44.0,19443.0
2064,137.16,2.31,18455,44.0,19444.0
2065,0.0,2.31,18456,66.0,19445.0
2066,30.48,2.31,18456,66.0,19446.0
2067,54.86,2.31,18456,66.0,19447.0
2068,0.0,2.31,18457,51.0,19448.0
2069,30.48,2.31,18457,53.0,19449.0
2070,60.96,2.31,18457,54.0,19450.0
2071,91.44,2.31,18457,54.0,19451.0
2072,0.0,182.31,18458,73.0,19452.0
2073,30.48,182.31,18458,73.0,19453.0
2074,60.96,182.31,18458,73.0,19454.0
2075,0.0,182.31,18459,45.0,19455.0
2076,30.48,182.31,18459,45.0,19456.0
2077,59.74,182.31,18459,44.0,19457.0
2078,0.0,182.31,18460,62.0,19461.0
2079,30.48,182.31,18460,62.0,19462.0
2080,60.96,182.31,18460,62.0,19463.0
2081,91.44,182.31,18460,61.0,19464.0
2082,121.92,182.31,18460,60.0,19465.0
2083,137.16,182.31,18460,60.0,19466.0
2084,0.0,182.31,18461,69.0,19467.0
2085,30.48,182.31,18461,69.0,19468.0
2086,60.96,182.31,18461,68.0,19469.0
2087,0.0,2.31,18462,90.0,19470.0
2088,30.48,2.31,18462,90.0,19471.0
2089,60.96,2.31,18462,89.0,19472.0
2090,91.44,2.31,18462,89.0,19473.0
2091,110.64,2.31,18462,88.0,19474.0
2092,0.0,2.31,18463,90.0,19475.0
2093,30.48,2.31,18463,90.0,19476.0
2094,60.96,2.31,18463,89.0,19477.0
2095,91.44,2.31,18463,89.0,19478.0
2096,113.99,2.31,18463,89.0,19479.0
2097,0.0,2.31,18464,80.0,19480.0
2098,28.95,14.31,18464,79.0,19481.0
2099,30.48,2.31,18464,79.0,19482.0
2100,59.43,3.31,18464,79.0,19483.0
2101,60.96,3.31,18464,79.0,19484.0
2102,89.91,8.31,18464,79.0,19485.0
2103,91.44,8.31,18464,79.0,19486.0
2104,0.0,182.31,18465,77.0,19487.0
2105,30.48,182.31,18465,77.0,19488.0
2106,60.96,182.31,18465,76.0,19489.0
2107,91.44,182.31,18465,75.0,19490.0
2108,113.99,182.31,18465,75.0,19491.0
2109,0.0,182.31,18466,65.0,19492.0
2110,30.48,182.31,18466,65.0,19493.0
2111,60.96,182.31,18466,64.0,19494.0
2112,89.91,182.31,18466,64.0,19495.0
2113,0.0,182.31,18467,71.0,19496.0
2114,30.48,182.31,18467,70.0,19497.0
2115,60.96,182.31,18467,70.0,19498.0
2116,91.44,182.31,18467,69.0,19499.0
2117,113.99,182.31,18467,69.0,19500.0
2118,0.0,182.31,18468,76.0,19501.0
2119,30.48,182.31,18468,75.0,19502.0
2120,60.96,182.31,18468,75.0,19503.0
2121,91.44,182.31,18468,74.0,19504.0
2122,110.94,182.31,18468,74.0,19505.0
2123,0.0,182.31,18469,80.0,19506.0
2124,45.72,182.31,18469,80.0,19507.0
2125,91.44,182.31,18469,79.0,19508.0
2126,0.0,2.31,18470,63.0,19510.0
2127,30.48,2.31,18470,63.0,19511.0
2128,54.86,2.31,18470,63.0,19512.0
2129,0.0,2.31,18471,84.0,19513.0
2130,30.48,2.31,18471,84.0,19514.0
2131,60.96,2.31,18471,84.0,19515.0
2132,0.0,182.31,18472,60.0,19516.0
2133,30.48,187.47,18472,60.0,19517.0
2134,38.4,188.81,18472,60.0,19518.0
2135,60.96,182.31,18472,60.0,19519.0
2136,68.88,184.81,18472,60.0,19520.0
2137,0.0,182.31,18473,76.0,19521.0
2138,30.48,182.31,18473,75.0,19522.0
2139,60.96,182.31,18473,75.0,19523.0
2140,0.0,182.31,18474,56.0,19524.0
2141,30.48,182.31,18474,56.0,19525.0
2142,60.96,182.31,18474,55.0,19526.0
2143,91.44,182.31,18474,55.0,19527.0
2144,110.94,182.31,18474,55.0,19528.0
2145,0.0,182.31,18475,45.0,19529.0
2146,30.48,182.31,18475,45.0,19530.0
2147,60.96,182.31,18475,45.0,19531.0
2148,89.91,182.31,18475,44.0,19532.0
2149,0.0,182.31,18476,45.0,19533.0
2150,30.48,182.31,18476,45.0,19534.0
2151,60.96,182.31,18476,45.0,19535.0
2152,91.44,182.31,18476,44.0,19536.0
2153,0.0,2.31,18477,45.0,19537.0
2154,30.48,2.31,18477,45.0,19538.0
2155,60.96,2.31,18477,44.0,19539.0
2156,91.44,2.31,18477,43.0,19540.0
2157,0.0,182.31,18478,46.0,19541.0
2158,30.48,182.31,18478,45.0,19542.0
2159,59.74,182.31,18478,44.0,19543.0
2160,0.0,2.31,18479,81.0,19544.0
2161,17.98,2.31,18479,81.0,19545.0
2162,0.0,2.31,18480,80.0,19547.0
2163,14.93,2.31,18480,80.0,19548.0
2164,0.0,2.31,18481,45.0,19549.0
2165,39.01,2.31,18481,44.0,19550.0
2166,0.0,182.31,18482,48.0,19551.0
2167,30.48,182.31,18482,45.0,19552.0
2168,54.01,182.31,18482,45.0,19553.0
2169,0.0,182.31,18483,45.0,19554.0
2170,29.87,182.31,18483,44.0,19555.0
2171,0.0,2.31,18484,45.0,19556.0
2172,30.48,2.31,18484,45.0,19557.0
2173,60.96,2.31,18484,45.0,19558.0
2174,0.0,2.31,18485,76.0,19559.0
0,900.0,2.31,18485,76.0,
2175,0.0,2.31,18486,65.0,19560.0
2176,30.48,2.31,18486,64.0,19561.0
2177,50.9,2.31,18486,64.0,19562.0
2178,0.0,182.31,18487,75.0,19563.0
2179,24.38,182.31,18487,74.0,19564.0
2180,50.9,182.31,18487,74.0,19565.0
2181,0.0,2.31,18488,90.0,19566.0
2182,30.48,2.31,18488,90.0,19567.0
2183,60.96,2.31,18488,90.0,19568.0
2184,91.44,2.31,18488,89.0,19569.0
2185,121.92,2.31,18488,89.0,19570.0
2186,0.0,182.31,18489,82.0,19571.0
2187,30.48,182.31,18489,81.0,19572.0
2188,60.96,182.31,18489,81.0,19573.0
2189,91.44,182.31,18489,80.0,19574.0
2190,121.92,182.31,18489,80.0,19575.0
2191,0.0,182.31,18490,59.0,19577.0
2192,30.48,180.31,18490,58.0,19578.0
2193,45.72,179.31,18490,58.0,19579.0
2194,60.96,178.31,18490,58.0,19580.0
2195,76.2,177.31,18490,58.0,19581.0
2196,106.68,183.31,18490,57.0,19582.0
2197,137.16,189.31,18490,58.0,19583.0
2198,166.11,182.31,18490,58.0,19584.0
2199,0.0,182.31,18491,67.0,19585.0
2200,23.77,182.31,18491,67.0,19586.0
2201,0.0,182.31,18492,45.0,19587.0
2202,22.86,182.31,18492,45.0,19588.0
2203,0.0,182.31,18493,63.0,19589.0
2204,30.48,182.31,18493,63.0,19590.0
2205,60.96,182.31,18493,63.0,19591.0
2206,91.44,182.31,18493,62.0,19592.0
2207,106.68,182.31,18493,62.0,19593.0
2208,0.0,182.31,18494,57.0,19594.0
2209,30.48,182.31,18494,56.0,19595.0
2210,60.96,182.31,18494,55.0,19596.0
2211,98.75,182.31,18494,54.0,19597.0
2212,0.0,182.31,18495,61.0,19598.0
2213,30.48,182.31,18495,61.0,19599.0
2214,60.96,182.31,18495,60.0,19600.0
2215,91.44,182.31,18495,60.0,19601.0
2216,0.0,2.31,18496,75.0,19602.0
2217,30.48,2.31,18496,75.0,19603.0
2218,60.96,2.31,18496,75.0,19604.0
2219,91.44,2.31,18496,75.0,19605.0
2220,121.92,2.31,18496,76.0,19606.0
2221,152.4,2.31,18496,76.0,19607.0
2222,182.88,2.31,18496,76.0,19608.0
2223,0.0,182.31,18497,74.0,19609.0
2224,30.48,182.31,18497,74.0,19610.0
2225,60.96,182.31,18497,73.0,19611.0
2226,91.44,182.31,18497,72.0,19612.0
2227,121.92,182.31,18497,71.0,19613.0
2228,0.0,182.31,18498,70.0,19614.0
2229,30.48,182.31,18498,69.0,19615.0
2230,60.96,182.31,18498,69.0,19616.0
2231,91.44,182.31,18498,68.0,19617.0
2232,121.92,182.31,18498,67.0,19618.0
2233,0.0,182.31,18499,73.0,19619.0
2234,30.48,182.31,18499,73.0,19620.0
2235,60.96,182.31,18499,71.0,19621.0
2236,91.44,182.31,18499,69.0,19622.0
2237,121.92,182.31,18499,67.0,19623.0
2238,152.4,182.31,18499,65.0,19624.0
2239,0.0,182.31,18500,70.0,19627.0
2240,30.48,182.31,18500,70.0,19628.0
2241,60.96,182.31,18500,69.0,19629.0
2242,91.44,182.31,18500,68.0,19630.0
2243,121.92,182.31,18500,68.0,19631.0
2244,152.4,182.31,18500,67.0,19632.0
2245,182.88,182.31,18500,67.0,19633.0
2246,0.0,182.31,18501,60.0,19634.0
0,900.0,182.31,18501,60.0,
2247,0.0,182.31,18502,57.0,19635.0
2248,30.48,182.31,18502,57.0,19636.0
2249,60.96,182.31,18502,56.0,19637.0
2250,91.44,182.31,18502,56.0,19638.0
2251,109.72,182.31,18502,55.0,19639.0
2252,0.0,2.31,18503,45.0,19640.0
2253,30.48,2.31,18503,45.0,19641.0
2254,60.96,2.31,18503,45.0,19642.0
2255,91.44,2.31,18503,44.0,19643.0
2256,106.68,2.31,18503,44.0,19644.0
2257,0.0,2.31,18504,45.0,19645.0
2258,30.48,2.31,18504,44.0,19646.0
2259,60.96,2.31,18504,42.0,19647.0
2260,91.44,2.31,18504,40.0,19648.0
2261,121.92,2.31,18504,39.0,19649.0
2262,0.0,2.31,18509,45.0,19660.0
2263,45.72,2.31,18509,43.0,19661.0
2264,0.0,182.31,18510,76.0,19663.0
2265,30.48,182.31,18510,76.0,19664.0
2266,60.96,182.31,18510,76.0,19665.0
2267,91.44,182.31,18510,75.0,19666.0
2268,121.92,182.31,18510,75.0,19667.0
2269,152.4,182.31,18510,74.0,19668.0
2270,182.88,182.31,18510,74.0,19669.0
2271,0.0,182.31,18511,61.0,19670.0
2272,36.57,180.31,18511,61.0,19671.0
2273,97.53,174.31,18511,61.0,19672.0
2274,128.01,169.31,18511,61.0,19673.0
2275,158.49,169.31,18511,60.0,19674.0
2276,188.97,169.31,18511,60.0,19675.0
2277,0.0,182.31,18512,77.0,19676.0
2278,30.48,182.31,18512,77.0,19677.0
2279,60.96,182.31,18512,77.0,19678.0
2280,91.44,182.31,18512,76.0,19679.0
2281,121.92,182.31,18512,75.0,19680.0
2282,152.4,182.31,18512,75.0,19681.0
2283,182.88,182.31,18512,75.0,19682.0
2284,0.0,182.31,18513,68.0,19683.0
2285,30.48,182.31,18513,68.0,19684.0
2286,60.96,182.31,18513,67.0,19685.0
2287,91.44,182.31,18513,67.0,19686.0
2288,121.92,182.31,18513,66.0,19687.0
2289,134.72,182.31,18513,66.0,19688.0
2290,0.0,182.31,18514,78.0,19689.0
2291,30.48,182.31,18514,78.0,19690.0
2292,60.96,182.31,18514,78.0,19691.0
2293,0.0,182.31,18515,52.0,19692.0
2294,30.48,182.31,18515,52.0,19693.0
2295,60.96,182.31,18515,52.0,19694.0
2296,85.34,182.31,18515,52.0,19695.0
2297,0.0,2.31,18516,52.0,19696.0
2298,30.48,2.31,18516,53.0,19697.0
2299,60.96,2.31,18516,53.0,19698.0
2300,91.44,2.31,18516,52.0,19699.0
2301,118.87,2.31,18516,52.0,19700.0
2302,0.0,182.31,18517,82.0,19701.0
2303,30.48,182.31,18517,82.0,19702.0
2304,60.96,182.31,18517,81.0,19703.0
2305,91.44,182.31,18517,80.0,19704.0
2306,121.92,182.31,18517,79.0,19705.0
2307,0.0,182.31,18518,84.0,19706.0
2308,30.48,182.31,18518,84.0,19707.0
2309,60.96,182.31,18518,83.0,19708.0
2310,0.0,182.31,18519,52.0,19709.0
2311,30.48,182.31,18519,52.0,19710.0
2312,60.96,182.31,18519,51.0,19711.0
2313,91.44,182.31,18519,50.0,19712.0
2314,121.92,182.31,18519,49.0,19713.0
2315,0.0,2.31,18520,90.0,19716.0
2316,30.48,2.31,18520,90.0,19717.0
2317,60.96,2.31,18520,90.0,19718.0
2318,91.44,2.31,18520,89.0,19719.0
2319,121.92,2.31,18520,89.0,19720.0
2320,0.0,2.31,18521,86.0,19721.0
2321,30.48,2.31,18521,86.0,19722.0
2322,60.96,2.31,18521,86.0,19723.0
2323,91.44,2.31,18521,85.0,19724.0
2324,121.92,2.31,18521,85.0,19725.0
2325,0.0,182.31,18522,57.0,19726.0
2326,30.48,182.31,18522,57.0,19727.0
2327,60.96,182.31,18522,56.0,19728.0
2328,91.44,182.31,18522,56.0,19729.0
2329,121.92,182.31,18522,55.0,19730.0
2330,152.4,182.31,18522,55.0,19731.0
2331,167.64,182.31,18522,54.0,19732.0
2332,0.0,182.31,18523,80.0,19733.0
2333,45.72,182.31,18523,79.0,19734.0
2334,94.48,182.31,18523,78.0,19735.0
2335,0.0,2.31,18524,65.0,19736.0
2336,30.48,2.31,18524,65.0,19737.0
2337,60.96,2.31,18524,64.0,19738.0
2338,91.44,2.31,18524,64.0,19739.0
2339,121.92,2.31,18524,63.0,19740.0
2340,152.4,2.31,18524,63.0,19741.0
2341,0.0,2.31,18525,76.0,19742.0
2342,30.48,2.31,18525,76.0,19743.0
2343,60.96,2.31,18525,76.0,19744.0
2344,91.44,2.31,18525,75.0,19745.0
2345,121.92,2.31,18525,75.0,19746.0
2346,152.4,2.31,18525,75.0,19747.0
2347,182.88,2.31,18525,75.0,19748.0
2348,197.81,2.31,18525,75.0,19749.0
2349,0.0,2.31,18526,45.0,19750.0
2350,30.48,2.31,18526,45.0,19751.0
2351,0.0,2.31,18526A,45.0,19752.0
2352,45.72,2.31,18526A,45.0,19753.0
2353,91.44,2.31,18526A,44.0,19754.0
2354,0.0,182.31,18528,67.0,19755.0
0,900.0,182.31,18528,67.0,
2355,0.0,182.31,18529,45.0,19756.0
2356,30.48,182.31,18529,49.0,19757.0
2357,60.96,182.31,18529,48.0,19758.0
2358,91.44,182.31,18529,48.0,19759.0
2359,121.92,182.31,18529,47.0,19760.0
2360,140.2,182.31,18529,47.0,19761.0
2361,0.0,2.31,18530,67.0,19766.0
2362,30.48,2.31,18530,67.0,19767.0
2363,60.96,2.31,18530,66.0,19768.0
2364,91.44,2.31,18530,66.0,19769.0
2365,121.92,2.31,18530,66.0,19770.0
2366,152.4,2.31,18530,65.0,19771.0
2367,182.88,2.31,18530,65.0,19772.0
2368,0.0,2.31,18531,84.0,19773.0
2369,30.48,2.31,18531,84.0,19774.0
2370,60.96,2.31,18531,84.0,19775.0
2371,91.44,2.31,18531,84.0,19776.0
2372,0.0,182.31,18532,63.0,19777.0
2373,30.48,182.31,18532,63.0,19778.0
2374,60.96,182.31,18532,62.0,19779.0
2375,88.39,182.31,18532,62.0,19780.0
2376,0.0,182.31,18533,62.0,19781.0
2377,30.48,182.31,18533,62.0,19782.0
2378,60.96,182.31,18533,61.0,19783.0
2379,91.44,182.31,18533,61.0,19784.0
2380,121.92,182.31,18533,60.0,19785.0
2381,152.4,182.31,18533,59.0,19786.0
2382,182.88,182.31,18533,59.0,19787.0
2383,0.0,182.31,18534,40.0,19788.0
2384,30.48,182.31,18534,39.0,19789.0
2385,60.96,182.31,18534,39.0,19790.0
2386,91.44,182.31,18534,39.0,19791.0
2387,121.92,182.31,18534,38.0,19792.0
2388,146.3,182.31,18534,38.0,19793.0
2389,0.0,2.31,18536,90.0,19794.0
2390,30.48,2.31,18536,89.0,19795.0
2391,0.0,182.31,18537,45.0,19796.0
2392,30.48,182.31,18537,46.0,19797.0
2393,60.96,182.31,18537,46.0,19798.0
2394,0.0,2.31,18545,57.0,19806.0
2395,30.48,2.31,18545,56.0,19807.0
2396,60.96,2.31,18545,56.0,19808.0
2397,103.63,2.31,18545,55.0,19809.0
2398,0.0,2.31,18546,71.0,19810.0
2399,30.48,2.31,18546,71.0,19811.0
2400,60.96,2.31,18546,70.0,19812.0
2401,91.44,2.31,18546,70.0,19813.0
2402,121.92,2.31,18546,70.0,19814.0
2403,152.4,2.31,18546,70.0,19815.0
2404,182.88,2.31,18546,70.0,19816.0
2405,213.36,2.31,18546,69.0,19817.0
2406,238.96,2.31,18546,69.0,19818.0
2407,0.0,2.31,18547,86.0,19819.0
2408,30.48,2.31,18547,86.0,19820.0
2409,60.96,2.31,18547,86.0,19821.0
2410,91.44,2.31,18547,86.0,19822.0
2411,0.0,2.31,18548,84.0,19823.0
2412,30.48,2.31,18548,84.0,19824.0
2413,60.96,2.31,18548,84.0,19825.0
2414,0.0,182.31,18549,74.0,19826.0
2415,45.72,182.31,18549,74.0,19827.0
2416,91.44,182.31,18549,73.0,19828.0
2417,0.0,182.31,18550,70.0,19830.0
2418,45.72,182.31,18550,69.0,19831.0
2419,0.0,182.31,18551,70.0,19832.0
2420,45.72,182.31,18551,70.0,19833.0
2421,80.77,182.31,18551,69.0,19834.0
2422,0.0,182.31,18552,64.0,19835.0
2423,30.48,182.31,18552,64.0,19836.0
2424,60.96,182.31,18552,63.0,19837.0
2425,0.0,2.31,18558,45.0,19838.0
2426,45.72,7.37,18558,45.0,19839.0
