,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT
10096,130796,18291,56.26608,57.34812,0.017
10097,130797,18291,57.34812,58.5216,0.017
10098,130798,18291,58.5216,60.0456,0.017
10099,130799,18291,60.0456,61.55436,0.017
10100,130800,18291,61.55436,62.51448,0.034
10101,130801,18292,7.25424,7.83336,0.026
10102,130802,18292,7.83336,8.382,0.017
10103,130803,18292,8.382,9.144,0.017
10104,130804,18292,9.144,10.668,0.017
10105,130805,18292,10.668,12.192,0.017
10106,130806,18292,12.192,13.44168,0.034
10107,130807,18292,13.44168,14.34084,0.017
10108,130808,18292,14.34084,15.24,0.017
10109,130809,18292,15.24,15.8496,0.034
10110,130810,18292,15.8496,16.82496,0.017
10111,130811,18292,16.82496,17.80032,0.017
10112,130812,18292,17.80032,18.80616,0.017
10113,130813,18292,18.80616,19.812,0.326
10114,130814,18292,19.812,20.7264,28.663
10115,130815,18292,20.7264,21.44268,0.617
10116,130816,18292,21.44268,22.35708,0.069
10117,130817,18292,22.35708,23.27148,0.034
10118,130818,18292,23.27148,24.18588,0.051
10119,130819,18292,24.18588,24.59736,0.017
10120,130820,18292,24.59736,25.26792,0.24
10121,130821,18292,25.26792,25.908,0.437
10122,130822,18292,25.908,26.8224,0.034
10123,130823,18292,26.8224,27.7368,0.017
10124,130824,18292,27.7368,28.6512,0.017
10125,130825,18292,28.6512,29.61132,0.017
10126,130826,18292,29.61132,30.57144,0.034
10127,130827,18292,30.57144,31.48584,0.12
10128,130828,18292,31.48584,32.40024,0.051
10129,130829,18292,32.40024,33.31464,0.017
10130,130830,18292,33.31464,34.22904,0.977
10131,130831,18292,34.22904,35.3568,0.069
10132,130832,18292,35.3568,36.8808,0.017
10133,130833,18295,12.61872,14.0208,0.034
10134,130834,18295,14.0208,15.5448,0.154
10135,130835,18295,15.5448,16.764,0.017
10136,130836,18295,16.764,17.9832,0.017
10137,130837,18295,17.9832,19.2024,0.017
10138,130838,18295,19.2024,20.2692,0.051
10139,130839,18295,20.2692,21.336,0.017
10140,130840,18295,21.336,22.5552,0.017
10141,130841,18295,22.5552,23.7744,0.017
10142,130842,18295,23.7744,25.02408,0.017
10143,130843,18295,25.02408,26.27376,0.017
10144,130844,18295,26.27376,27.00528,0.017
10145,130845,18295,27.00528,27.7368,0.017
10146,130846,18295,27.7368,28.6512,0.017
10147,130847,18295,28.6512,29.83992,0.017
10148,130848,18295,29.83992,31.02864,0.017
10149,130849,18295,31.02864,32.3088,0.017
10150,130850,18295,32.3088,33.528,0.017
10151,130851,18295,33.528,34.7472,0.017
10152,130852,18295,34.7472,35.9664,0.017
10153,130853,18295,35.9664,36.8808,0.017
10154,130854,18295,36.8808,37.4904,0.034
10155,130855,18295,37.4904,38.5572,0.017
10156,130856,18295,38.5572,39.624,0.017
10157,130857,18295,39.624,40.8432,0.086
10158,130858,18295,40.8432,41.42232,2.28
10159,130859,18295,41.42232,42.09288,6.446
10160,130860,18295,42.09288,43.053,0.283
10161,130861,18295,43.053,44.01312,0.017
10162,130862,18296,14.6304,15.24,0.017
10163,130863,18296,32.4612,33.3756,0.206
10164,130864,18296,33.3756,33.6804,4.063
10165,130865,18296,33.6804,34.5948,0.017
10166,130866,18296,35.82924,36.86556,0.017
10167,130867,18296,36.86556,37.90188,0.017
10168,130868,18296,37.90188,38.51148,0.017
10169,130869,18297,26.2128,27.06624,0.017
10170,130870,18297,27.06624,27.7368,0.069
10171,130871,18297,27.7368,28.6512,0.017
10172,130872,18297,39.1668,40.6908,0.017
10173,130873,18297,40.6908,42.2148,0.017
10174,130874,18297,42.2148,43.7388,0.017
10175,130875,18297,43.7388,45.2628,0.017
10176,130876,18297,45.2628,46.6344,0.017
10177,130877,18297,46.6344,48.006,0.017
10178,130878,18298,15.02664,15.8496,0.017
10179,130879,18298,18.5928,19.9644,0.017
10180,130880,18298,19.9644,21.336,0.069
10181,130881,18298,21.336,22.64664,0.017
10182,130882,18298,22.64664,23.98776,0.069
10183,130883,18298,23.98776,24.44496,0.017
10184,130884,18298,24.44496,25.6032,0.017
10185,130885,18298,30.44952,31.3944,0.017
10186,130886,18298,31.3944,32.32404,0.017
10187,130887,18298,34.4424,35.9664,0.017
10188,130888,18298,35.9664,37.4904,0.017
10189,130889,18298,37.4904,38.80104,0.017
10190,130890,18299,47.5488,48.4632,0.017
10191,130891,18299,48.4632,49.43856,0.017
10192,130892,18299,49.43856,50.96256,0.017
10193,130893,18299,50.96256,52.48656,0.017
10194,130894,18299,52.48656,53.6448,0.017
10195,130895,18299,53.6448,54.5592,0.017
10196,130896,18299,54.5592,55.35168,0.017
10197,130897,18299,55.35168,56.12892,0.017
10198,130898,18299,56.12892,57.25668,0.017
10199,130899,18299,67.29984,68.15328,0.017
10200,130900,18299,68.15328,69.00672,0.017
10201,130927,18300,25.6032,25.908,0.017
10202,130928,18300,31.30296,31.60776,0.291
10203,130929,18300,35.814,36.1188,0.034
10204,130930,18300,41.7576,42.0624,0.017
10205,130931,18301,17.8308,18.1356,0.017
10206,130932,18302,37.1856,38.1,0.017
10207,130933,18302,50.68824,51.5112,0.034
10208,130934,18302,51.5112,52.76088,0.034
10209,130935,18302,52.76088,54.01056,0.034
10210,130936,18303,17.0688,17.9832,0.017
10211,130937,18303,47.12208,48.28032,0.034
10212,130938,18303,48.28032,49.89576,0.617
10213,130939,18303,49.89576,50.62728,0.994
10214,130940,18303,50.62728,50.99304,0.892
10215,130941,18304,14.79804,16.002,0.017
10216,130942,18304,22.86,23.4696,0.017
10217,130943,18304,30.6324,31.242,0.017
10218,130944,18304,34.1376,35.052,0.017
10219,130945,18304,36.2712,37.4904,0.017
10220,130946,18304,37.4904,38.4048,0.103
10221,130947,18304,47.5488,48.1584,0.017
10222,130948,18304,48.1584,49.0728,0.017
10223,130949,18304,49.0728,49.9872,0.017
10224,130950,18304,49.9872,50.5968,1.226
10225,130951,18305,18.31848,19.2024,0.12
10226,130952,18305,19.2024,20.4216,0.017
10227,130953,18305,20.4216,21.6408,0.017
10228,130954,18305,21.6408,22.86,0.017
10229,130955,18305,22.86,24.03348,0.017
10230,130956,18305,27.1272,28.6512,0.017
10231,130957,18305,28.6512,30.1752,0.017
10232,130958,18305,32.56788,33.93948,0.017
10233,130959,18305,35.5092,37.0332,0.017
10234,130960,18305,37.0332,38.5572,0.017
10235,130961,18305,38.5572,40.0812,0.017
10236,130962,18305,40.0812,41.6052,0.017
10237,130963,18305,41.6052,42.8244,0.017
10238,130964,18305,42.8244,43.9674,0.017
10239,130965,18305,43.9674,45.1104,0.017
10240,130966,18305,45.1104,46.07052,0.017
10241,130967,18305,46.07052,47.03064,0.017
10242,130968,18305,47.03064,48.3108,0.017
10243,130969,18305,48.3108,49.59096,0.017
10244,130970,18305,57.3024,58.5216,0.017
10245,130971,18305,61.1124,62.05728,0.017
10246,130972,18305,62.05728,63.00216,0.034
10247,130973,18306,13.89888,15.24,0.017
10248,130974,18306,15.24,16.1544,0.017
10249,130975,18306,16.1544,17.3736,0.017
10250,130976,18306,17.3736,18.288,0.017
10251,130977,18306,23.7744,24.9936,0.017
10252,130978,18306,26.8224,27.7368,0.017
10253,130979,18306,27.7368,28.6512,0.017
10254,130980,18306,28.6512,29.5656,0.017
10255,130981,18306,29.5656,30.48,0.017
10256,130982,18306,35.9664,36.576,0.257
10257,130983,18306,40.2336,41.72712,0.017
10258,130984,18306,44.33316,45.24756,0.017
10259,130985,18306,45.24756,46.0248,0.12
10260,130986,18306,46.0248,46.7868,0.343
10261,130987,18306,46.7868,47.7012,0.051
10262,130988,18306,52.1208,52.7304,0.034
10263,130989,18306,68.39712,69.00672,0.017
10264,130990,18307,15.8496,16.764,0.017
10265,130991,18307,30.38856,31.30296,0.069
10266,130992,18307,31.30296,31.8516,2.331
10267,130993,18307,31.8516,32.40024,4.834
10268,130994,18307,32.40024,33.0708,0.051
10269,130995,18307,33.0708,34.1376,0.017
10270,130996,18307,54.5592,55.626,0.017
10271,130997,18307,55.626,56.6928,0.017
10272,130998,18307,65.04432,65.9892,2.143
10273,130999,18308,48.1584,49.3776,0.086
10274,131000,18308,52.4256,53.30952,0.086
10275,131001,18308,53.30952,54.2544,1.783
10276,131002,18308,54.2544,55.1688,1.097
10277,131003,18308,55.1688,56.18988,0.96
10278,131004,18308,56.18988,57.21096,0.137
10279,131005,18308,57.21096,57.48528,6.96
10280,131006,18308,57.48528,58.12536,4.749
10281,131007,18308,58.12536,58.76544,3.223
10282,131008,18308,58.76544,59.31408,1.115
10283,131009,18308,59.31408,59.86272,3.429
10284,131010,18308,59.86272,60.47232,4.286
10285,131011,18308,60.47232,61.5696,0.12
10286,131012,18308,61.5696,62.7888,0.051
10287,131013,18308,62.7888,64.008,0.103
10288,131014,18308,64.008,65.2272,0.069
10289,131015,18308,65.2272,66.4464,0.069
10290,131016,18308,66.4464,67.42176,0.309
10291,131017,18308,67.42176,68.2752,0.343
10292,131018,18308,68.2752,69.1134,0.36
10293,131019,18308,69.1134,70.104,0.223
10294,131020,18308,70.104,71.628,0.051
10295,131021,18309,18.288,19.2024,0.017
10296,131022,18309,21.6408,23.1648,0.017
10297,131023,18309,25.908,27.1272,0.017
10298,131024,18309,29.5656,31.0896,0.017
10299,131025,18309,31.0896,31.6992,2.229
10300,131026,18309,42.672,43.93692,0.017
10301,131027,18309,43.93692,44.36364,0.034
10302,131028,18309,44.36364,44.98848,0.017
10303,131029,18309,44.98848,45.72,2.04
10304,131030,18309,45.72,46.6344,0.24
10305,131031,18309,46.6344,46.9392,8.914
10306,131032,18309,46.9392,47.8536,0.069
10307,131033,18309,47.8536,48.4632,3.051
10308,131034,18309,48.4632,49.0728,0.754
10309,131035,18309,49.0728,49.6824,1.183
10310,131036,18309,49.6824,50.292,1.2
10311,131037,18309,50.292,50.99304,1.011
10312,131045,18310,18.8976,20.1168,0.017
10313,131046,18310,20.1168,21.336,0.017
10314,131047,18310,24.9936,25.908,0.017
10315,131048,18310,25.908,26.8224,0.017
10316,131049,18310,26.8224,27.7368,0.017
10317,131050,18310,27.7368,28.3464,0.017
10318,131051,18310,28.3464,29.2608,0.017
10319,131052,18310,29.2608,30.1752,0.017
10320,131053,18310,30.1752,31.0896,0.017
10321,131054,18310,31.0896,32.004,0.017
10322,131055,18310,32.004,32.9184,0.017
10323,131056,18310,39.0144,39.86784,0.017
10324,131057,18310,39.86784,40.2336,0.034
10325,131058,18310,40.2336,40.98036,0.017
10326,131059,18310,40.98036,41.3004,0.531
10327,131060,18310,41.3004,42.0624,0.051
10328,131061,18311,30.48,31.3944,0.017
10329,131062,18311,31.3944,32.27832,0.154
10330,131063,18311,32.27832,32.9184,3.069
10331,131064,18311,32.9184,33.8328,0.026
10332,131065,18311,48.1584,48.768,0.017
10333,131066,18311,53.6448,54.2544,0.017
10334,131067,18311,61.29528,61.8744,0.017
10335,131068,18311,67.6656,68.2752,0.034
10336,131245,18325,17.3736,18.288,0.017
10337,131246,18325,23.4696,24.384,0.017
10338,131247,18325,28.956,29.8704,0.017
10339,131248,18325,29.8704,30.7848,0.017
10340,131249,18325,30.7848,31.6992,0.017
10341,131250,18325,37.7952,38.2524,0.154
10342,131251,18325,40.8432,42.50436,0.034
10343,131252,18325,42.50436,43.7388,0.017
10344,131253,18325,43.7388,44.98848,0.017
10345,131254,18326,9.4488,10.668,0.223
10346,131255,18326,10.668,11.8872,0.017
10347,131256,18326,22.95144,24.0792,0.017
10348,131257,18326,24.0792,25.2984,0.017
10349,131258,18326,25.2984,26.5176,0.017
10350,131259,18326,26.5176,27.7368,0.034
10351,131260,18326,27.7368,28.6512,0.034
10352,131261,18326,28.6512,29.5656,0.051
10353,131262,18326,29.5656,30.48,0.017
10354,131263,18326,30.48,31.3944,0.017
10355,131264,18326,31.3944,32.6136,0.017
10356,131265,18326,32.6136,33.8328,0.034
10357,131266,18327,12.71016,14.0208,0.411
10358,131267,18327,14.0208,15.24,0.051
10359,131268,18327,15.24,16.1544,0.051
10360,131269,18327,16.1544,16.9164,4.491
10361,131270,18327,16.9164,17.6784,0.223
10362,131271,18327,17.6784,18.39468,0.051
10363,131272,18327,18.39468,18.77568,0.034
10364,131273,18327,18.77568,19.812,4.131
10365,131274,18327,19.812,20.1168,7.2
10366,131275,18327,20.1168,21.0312,1.68
10367,131276,18327,21.0312,21.9456,0.274
10368,131277,18327,21.9456,22.86,2.434
10369,131278,18327,22.86,23.7744,0.463
10370,131279,18327,23.7744,24.6888,0.257
10371,131280,18327,24.6888,25.4508,1.971
10372,131281,18327,25.4508,26.2128,2.263
10373,131282,18327,26.2128,26.9748,1.303
10374,131283,18327,26.9748,27.7368,3.223
10375,131284,18327,27.7368,28.3464,3.154
10376,131285,18327,28.3464,29.04744,7.646
10377,131286,18327,29.04744,29.8704,0.12
10378,131287,18327,29.8704,30.7848,3.411
10379,131288,18327,30.7848,31.6992,3.686
10380,131289,18327,31.6992,32.6136,0.291
10381,131290,18327,32.6136,33.2994,0.017
10382,131291,18327,33.2994,33.9852,0.034
10383,131292,18328,18.01368,18.31848,0.069
10384,131293,18328,30.29712,31.51632,0.017
10385,131294,18328,31.51632,33.04032,0.017
10386,131295,18328,33.04032,34.56432,0.017
10387,131296,18328,34.56432,35.47872,0.017
10388,131297,18328,35.47872,36.39312,0.017
10389,131298,18328,36.39312,37.61232,0.017
10390,131299,18328,43.03776,43.95216,0.017
10391,131300,18328,43.95216,44.86656,0.017
10392,131301,18328,44.86656,46.08576,0.017
10393,131302,18328,46.08576,47.00016,0.034
10394,131303,18329,13.9446,14.6304,0.103
10395,131304,18329,14.6304,15.8496,0.24
10396,131305,18329,15.8496,17.0688,0.017
10397,131306,18329,17.0688,18.3642,0.017
10398,131307,18329,18.3642,19.6596,0.017
10399,131308,18329,19.6596,20.574,4.834
10400,131309,18329,20.574,21.336,4.594
10401,131310,18329,21.336,22.5552,0.24
10402,131311,18329,22.5552,23.7744,0.103
10403,131312,18329,23.7744,25.03932,0.026
10404,131313,18329,25.03932,26.30424,0.017
10405,131314,18329,26.30424,27.56916,0.017
10406,131315,18329,27.56916,28.77312,0.017
10407,131316,18329,28.77312,29.99232,0.017
10408,131317,18329,29.99232,30.90672,0.034
10409,131318,18329,30.90672,31.9278,0.137
10410,131319,18329,31.9278,33.02508,0.017
10411,131320,18329,33.02508,33.93948,0.017
10412,131321,18329,38.31336,39.22776,0.017
10413,131322,18329,39.22776,40.41648,0.026
10414,131323,18329,44.196,45.1104,0.017
10415,131324,18329,45.72,46.6344,0.034
10416,131330,18330,31.50108,32.41548,1.251
10417,131331,18330,32.41548,33.28416,0.806
10418,131332,18330,33.28416,34.19856,0.154
10419,131333,18330,39.624,40.8432,0.017
10420,131334,18330,48.4632,49.40808,0.017
10421,131335,18330,49.40808,50.292,0.017
10422,131336,18330,50.292,51.2064,0.017
10423,131337,18330,51.2064,52.18176,0.043
10424,131338,18331,14.08176,14.37132,6.377
10425,131339,18331,14.37132,14.79804,12.171
10426,131340,18331,14.79804,15.34668,1.577
10427,131341,18331,15.34668,15.89532,8.623
10428,131342,18331,15.89532,16.2306,0.686
10429,131343,18331,16.2306,16.62684,36.823
10430,131344,18331,16.62684,17.0688,5.949
10431,131345,18331,17.0688,17.9832,4.371
10432,131346,18331,17.9832,18.45564,24.103
10433,131347,18331,18.45564,18.8214,85.406
10434,131348,18331,18.8214,19.1262,37.954
10435,131349,18331,19.1262,19.87296,0.977
10436,131350,18331,19.87296,20.54352,7.731
10437,131351,18331,20.54352,21.0312,7.063
10438,131352,18331,21.0312,22.2504,0.463
10439,131353,18331,22.2504,23.1648,0.086
10440,131354,18331,23.1648,24.0792,0.051
10441,131355,18331,24.0792,24.9936,0.069
10442,131356,18331,24.9936,25.99944,0.017
10443,131357,18331,25.99944,27.00528,0.034
10444,131358,18331,27.00528,28.22448,0.017
10445,131359,18331,28.22448,29.2608,0.429
10446,131360,18331,29.2608,30.48,0.789
10447,131361,18331,30.48,31.3944,11.349
10448,131362,18331,31.3944,32.3088,0.309
10449,131363,18331,32.3088,33.2232,2.314
10450,131364,18331,33.2232,34.41192,0.017
10451,131365,18331,34.41192,35.3568,0.017
10452,131366,18331,35.3568,36.2712,0.017
10453,131413,18336,18.288,19.5072,0.017
10454,131414,18336,24.0792,25.2984,0.017
10455,131415,18336,25.2984,26.5176,0.017
10456,131416,18336,26.5176,27.7368,0.017
10457,131417,18336,31.0896,32.3088,0.017
10458,131418,18336,32.3088,33.528,0.017
10459,131419,18336,44.8056,46.0248,0.069
10460,131420,18337,0.67056,1.47828,7.423
10461,131421,18337,1.47828,2.08788,16.68
10462,131422,18337,2.08788,2.7432,6.034
10463,131423,18337,2.7432,3.6576,1.337
10464,131424,18337,3.6576,4.2672,12.72
10465,131425,18337,4.2672,4.8768,3.12
10466,131426,18337,4.8768,5.1816,16.423
10467,131427,18337,5.1816,5.7912,13.149
10468,131428,18337,5.7912,6.096,11.966
10469,131429,18337,6.096,6.9342,4.8
10470,131430,18337,6.9342,7.5438,3.943
10471,131431,18337,7.5438,8.1534,3.669
10472,131432,18337,8.1534,8.763,1.089
10473,131433,18337,8.763,9.4488,0.274
10474,131434,18337,9.4488,10.0584,1.114
10475,131435,18337,10.0584,10.668,0.051
10476,131436,18337,10.668,11.2776,0.189
10477,131437,18337,11.2776,12.192,0.017
10478,131438,18337,12.192,13.1064,0.017
10479,131439,18337,13.1064,13.9446,0.051
10480,131440,18337,13.9446,14.5542,1.371
10481,131441,18337,14.5542,14.99616,0.051
10482,131442,18338,15.36192,15.66672,3.686
10483,131443,18338,28.6512,29.4894,0.017
10484,131444,18338,55.30596,56.388,0.017
10485,131445,18338,56.388,57.3024,0.017
10486,131446,18338,57.3024,58.2168,0.017
10487,131447,18338,58.2168,59.436,0.017
10488,131448,18338,59.436,60.3504,0.017
10489,131449,18338,60.3504,61.5696,0.017
10490,131450,18338,61.5696,62.7888,0.017
10491,131451,18338,62.7888,64.008,0.026
10492,131452,18338,64.008,64.9224,0.017
10493,131453,18338,64.9224,65.74536,0.017
10494,131454,18339,14.9352,15.5448,0.034
10495,131455,18339,34.41192,35.93592,0.017
10496,131456,18339,35.93592,37.15512,0.017
10497,131457,18339,37.15512,38.37432,0.051
10498,131458,18339,38.37432,39.4716,0.017
10499,131459,18339,39.4716,40.5384,0.943
10500,131460,18339,40.5384,41.11752,1.629
10501,131461,18339,42.9768,43.8912,1.954
10502,131462,18339,53.17236,53.85816,0.154
10503,131463,18339,53.85816,54.54396,0.06
10504,131464,18339,54.54396,55.04688,3.429
10505,131465,18339,55.04688,55.7784,1.817
10506,131466,18339,55.7784,56.6928,0.377
10507,131467,18339,56.6928,57.6072,0.274
10508,131468,18339,57.6072,58.293,0.069
10509,131469,18339,58.293,58.9788,0.017
10510,131470,18339,62.7888,64.008,0.026
10511,131472,18340,27.7368,29.1084,0.034
10512,131473,18340,29.1084,30.4038,0.154
10513,131474,18340,30.4038,31.48584,0.411
10514,131475,18340,31.48584,32.36976,3.463
10515,131476,18340,32.36976,33.528,0.034
10516,131477,18340,33.528,34.7472,0.017
10517,131478,18340,34.7472,35.9664,0.017
10518,131479,18340,35.9664,37.1856,0.017
10519,131480,18340,37.1856,38.4048,0.017
10520,131481,18340,38.4048,39.624,0.017
10521,131482,18340,56.388,56.9976,0.789
10522,131483,18341,30.48,31.3944,0.017
10523,131484,18341,31.3944,32.3088,0.017
10524,131485,18341,32.3088,33.2232,0.017
10525,131486,18341,39.27348,40.73652,0.017
10526,131487,18341,40.73652,41.49852,3.257
10527,131488,18341,41.49852,42.0624,2.057
10528,131489,18341,42.0624,42.9768,0.051
10529,131490,18341,42.9768,43.7388,5.897
10530,131491,18341,43.7388,44.5008,0.24
10531,131492,18341,44.5008,45.4152,0.026
10532,131493,18341,45.4152,46.3296,0.017
10533,131494,18341,46.3296,47.22876,0.017
10534,131495,18342,34.32048,35.6616,0.034
10535,131496,18342,35.6616,37.1856,0.017
10536,131497,18342,37.1856,38.4048,0.017
10537,131498,18342,38.4048,39.243,0.034
10538,131499,18342,39.243,39.9288,0.051
10539,131500,18342,39.9288,41.148,0.034
10540,131501,18342,41.148,42.0624,0.017
10541,131502,18342,42.0624,42.7482,0.017
10542,131503,18342,42.7482,43.6626,0.017
10543,131504,18342,43.6626,44.8818,0.017
10544,131505,18342,44.8818,46.101,0.017
10545,131506,18343,25.81656,27.34056,0.017
10546,131507,18343,27.34056,28.86456,0.017
10547,131508,18343,28.86456,29.61132,0.017
10548,131509,18343,29.61132,30.7848,0.017
10549,131510,18343,30.7848,32.21736,0.017
10550,131511,18343,32.21736,33.63468,0.017
10551,131512,18343,33.63468,34.85388,0.034
10552,131513,18343,38.7096,39.624,0.017
10553,131514,18343,60.6552,61.8744,0.017
10554,131515,18343,67.056,68.00088,0.3
10555,131516,18344,51.7398,52.4256,0.171
10556,131517,18344,52.4256,53.50764,0.017
10557,131518,18344,53.50764,54.5592,0.017
10558,131519,18344,54.5592,55.7784,0.017
10559,131520,18344,55.7784,56.6928,0.017
10560,131521,18344,56.6928,57.65292,0.017
10561,131522,18344,57.65292,58.5216,0.017
10562,131523,18344,58.5216,59.2836,0.017
10563,131524,18344,59.2836,60.3504,0.017
10564,131525,18345,32.004,32.6136,0.017
10565,131526,18345,38.1,38.7096,0.017
10566,131527,18345,64.6176,65.2272,0.017
10567,131528,18345,67.3608,68.58,0.017
10568,131529,18345,68.58,69.342,0.017
10569,131530,18345,69.342,70.104,0.017
10570,131531,18345,70.104,70.7136,0.223
10571,131532,18345,70.7136,71.628,0.017
10572,131533,18346,1.79832,2.71272,0.017
10573,131534,18346,2.71272,3.62712,0.017
10574,131535,18346,3.62712,4.8768,0.12
10575,131536,18346,4.8768,5.7912,3.703
10576,131537,18346,5.7912,6.50748,0.874
10577,131538,18346,6.50748,7.22376,6.823
10578,131539,18346,7.22376,7.83336,0.309
10579,131540,18346,7.83336,8.44296,4.611
10580,131541,18346,8.44296,9.35736,0.12
10581,131542,18346,9.35736,10.0584,1.02
10582,131543,18346,10.0584,10.668,0.12
10583,131544,18346,10.668,11.5824,0.154
10584,131545,18346,11.5824,12.192,3.84
10585,131546,18346,12.192,12.8016,4.954
10586,131547,18346,12.8016,13.4112,14.331
10587,131548,18346,13.4112,13.95984,8.863
10588,131549,18346,13.95984,14.6304,2.194
10589,131550,18346,14.6304,15.33144,0.051
10590,131551,18346,15.33144,16.4592,0.309
10591,131552,18346,16.4592,17.6784,0.034
10592,131553,18346,20.7264,21.9456,0.069
10593,131554,18347,2.01168,3.048,0.034
10594,131555,18347,3.048,4.2672,0.017
10595,131556,18347,4.2672,5.4864,0.034
10596,131557,18347,5.4864,6.4008,0.086
10597,131558,18347,6.4008,7.3152,0.017
10598,131559,18347,7.3152,8.2296,0.051
10599,131560,18347,8.2296,8.9916,0.806
10600,131561,18347,8.9916,9.61644,3.086
10601,131562,18347,9.61644,9.96696,26.194
10602,131563,18347,9.96696,10.668,2.726
10603,131564,18347,10.668,11.38428,1.809
10604,131565,18347,11.38428,12.25296,4.971
10605,131566,18347,12.25296,12.8016,3.309
10606,131567,18347,12.8016,13.4112,0.137
10607,131568,18347,13.4112,14.3256,0.051
10608,131569,18347,14.3256,15.24,0.069
10609,131570,18347,15.24,16.4592,0.291
10610,131571,18347,16.4592,17.6784,0.206
10611,131572,18347,17.6784,18.5928,0.154
10612,131573,18347,18.5928,19.2024,5.383
10613,131574,18347,19.2024,20.4216,0.832
10614,131575,18347,20.4216,21.6408,0.943
10615,131576,18347,21.6408,22.86,0.051
10616,131577,18347,22.86,24.0792,0.017
10617,131578,18347,24.0792,25.6032,0.017
10618,131579,18347,25.6032,27.00528,0.609
10619,131580,18348,2.22504,3.13944,0.137
10620,131581,18348,3.13944,3.9624,2.794
10621,131582,18348,3.9624,4.8768,1.577
10622,131583,18348,4.8768,5.6388,2.794
10623,131584,18348,5.6388,6.4008,1.251
10624,131585,18348,6.4008,7.28472,2.331
10625,131586,18348,7.28472,8.13816,0.72
10626,131587,18348,8.13816,8.9916,5.229
10627,131588,18348,8.9916,9.4488,4.166
10628,131589,18348,9.4488,10.0584,2.486
10629,131590,18348,10.0584,10.9728,0.326
10630,131591,18348,10.9728,11.8872,0.069
10631,131592,18348,11.8872,12.8016,0.017
10632,131593,18348,12.8016,13.50264,0.069
10633,131594,18349,0.6096,1.0668,17.194
10634,131595,18349,1.0668,1.524,18.017
10635,131596,18349,1.524,2.1336,1.971
10636,131597,18349,2.1336,3.048,0.051
10637,131598,18349,3.048,3.90144,1.2
10638,131599,18349,3.90144,4.29768,15.0
10639,131600,18349,4.29768,4.61772,1.457
10640,131601,18349,4.61772,4.96824,2.297
10641,131602,18349,4.96824,5.4102,4.646
10642,131603,18349,5.4102,6.21792,5.469
10643,131604,18349,6.21792,6.52272,167.5
10644,131605,18349,6.52272,7.3152,16.491
10645,131606,18349,7.3152,7.9248,0.171
10646,131607,18349,7.9248,8.382,1.714
10647,131608,18349,8.382,8.6868,26.074
10648,131609,18349,8.6868,9.4488,0.909
10649,131610,18349,9.4488,10.0584,4.577
10650,131611,18349,10.0584,10.668,3.891
10651,131612,18349,10.668,11.5824,0.051
10652,131613,18349,11.5824,12.192,0.051
10653,131614,18349,12.192,12.84732,0.034
10654,131621,18350,6.096,7.0104,0.017
10655,131622,18350,7.0104,7.9248,0.377
10656,131623,18350,7.9248,8.8392,0.103
10657,131624,18350,20.05584,20.8788,0.034
10658,131625,18350,20.8788,21.1836,40.354
10659,131626,18350,21.1836,22.2504,1.749
10660,131627,18350,22.2504,23.1648,0.051
10661,131628,18350,23.1648,24.0792,0.429
10662,131629,18350,24.0792,24.9936,0.411
10663,131630,18350,33.00984,34.50336,0.034
10664,131631,18350,34.50336,35.99688,0.095
10665,131632,18351,9.15924,10.37844,0.017
10666,131633,18351,33.2232,34.1376,0.017
10667,131634,18351,34.1376,35.052,5.451
10668,131635,18351,40.9956,41.7576,0.069
10669,131636,18351,43.8912,44.8056,0.034
10670,131637,18351,44.8056,45.4152,0.017
10671,131638,18351,45.4152,46.3296,0.034
10672,131639,18351,46.3296,47.15256,0.034
10673,131640,18351,47.15256,48.06696,0.051
10674,131641,18351,48.06696,49.01184,0.051
10675,131642,18352,18.8976,19.5072,0.017
10676,131643,18352,24.6888,25.908,0.017
10677,131644,18352,25.908,27.02052,0.069
10678,131645,18352,27.02052,27.3558,5.726
10679,131646,18352,27.3558,27.64536,0.806
10680,131647,18352,27.64536,28.956,0.017
10681,131648,18352,33.528,34.1376,0.051
10682,131649,18352,52.10556,53.05044,0.171
10683,131650,18352,53.05044,53.67528,0.052
10684,131651,18352,56.388,56.9976,5.229
10685,131652,18353,4.83108,5.85216,0.069
10686,131653,18353,5.85216,6.46176,0.703
10687,131654,18353,6.46176,6.76656,13.011
10688,131655,18353,6.76656,7.37616,0.771
10689,131656,18353,16.4592,17.0688,0.9
10690,131657,18353,17.0688,17.89176,17.194
10691,131658,18353,17.89176,19.11096,0.343
10692,131659,18353,19.11096,20.02536,1.029
10693,131660,18353,20.02536,20.93976,0.069
10694,131661,18353,20.93976,21.9456,0.12
10695,131662,18353,28.6512,29.7942,0.017
10696,131663,18353,29.7942,30.81528,2.434
10697,131664,18353,30.81528,31.72968,0.017
10698,131665,18353,31.72968,32.4612,0.017
10699,131666,18353,32.4612,33.31464,0.017
10700,131667,18353,33.31464,33.92424,0.112
10701,131668,18353,37.1856,38.4048,0.017
10702,131669,18354,6.096,7.0104,0.017
10703,131670,18354,15.1638,16.73352,0.223
10704,131671,18354,16.73352,17.6784,3.206
10705,131672,18354,17.6784,18.4404,3.669
10706,131673,18354,18.4404,19.2024,12.257
10707,131674,18354,19.2024,20.1168,0.069
10708,131675,18354,20.1168,21.0312,5.091
10709,131676,18354,21.0312,22.2504,0.034
