,Unnamed: 0,BHID,AT,AZ,DIP
1381,18623,18168,0.0,2.31,45.0
1382,18624,18168,30.48,2.31,43.0
1383,18625,18168,60.96,2.31,43.0
1384,18626,18168,91.44,2.31,43.0
1385,18627,18169,0.0,2.31,45.0
1386,18628,18169,30.48,2.31,44.0
1387,18629,18169,60.96,2.31,43.0
1388,18630,18169,91.44,2.31,43.0
1389,18632,18170,0.0,2.31,45.0
1390,18633,18170,30.48,2.31,45.0
1391,18634,18170,60.96,2.31,45.0
1392,18635,18170,91.44,2.31,45.0
1393,18636,18171,0.0,2.31,45.0
1394,18637,18171,30.48,2.31,40.0
1395,18638,18171,60.96,2.31,40.0
1396,18639,18171,91.44,2.31,40.0
1397,18640,18172,0.0,2.31,45.0
1398,18641,18172,30.48,2.31,45.0
1399,18642,18172,60.96,2.31,45.0
1400,18643,18172,91.44,2.31,45.0
1401,18644,18173,0.0,2.31,45.0
1402,18645,18173,30.48,2.31,45.0
1403,18646,18173,60.96,2.31,43.0
1404,18647,18173,91.44,2.31,42.0
1405,18653,18176,0.0,2.31,45.0
1406,18654,18176,30.48,2.31,44.0
1407,18655,18176,60.96,2.31,44.0
1408,18656,18176,85.34,2.31,44.0
1409,18657,18177,0.0,182.31,70.0
1410,18658,18177,30.48,182.31,70.0
1411,18659,18177,60.96,182.31,70.0
1412,18660,18177,74.98,182.31,70.0
1413,18661,18178,0.0,182.31,70.0
1414,18662,18178,30.48,182.31,70.0
1415,18663,18178,60.01,182.31,70.0
1416,18664,18179,0.0,2.31,70.0
1417,18665,18179,30.48,2.31,70.0
1418,18666,18179,47.85,2.31,70.0
1419,18668,18180,0.0,182.31,75.0
1420,18669,18180,30.48,182.31,75.0
1421,18670,18180,53.94,182.31,70.0
1422,18671,18181,0.0,2.31,65.0
1423,18672,18181,30.48,2.31,65.0
1424,18673,18181,60.96,2.31,65.0
1425,18677,18183,0.0,2.31,45.0
1426,18678,18183,30.48,2.31,46.0
1427,18679,18183,60.96,2.31,46.0
1428,18680,18183,91.44,2.31,45.0
1429,18685,18185,0.0,182.31,70.0
1430,18686,18185,30.48,182.31,70.0
1431,18687,18185,60.96,182.31,70.0
1432,18688,18186,0.0,182.31,60.0
1433,18689,18186,30.48,182.31,60.0
1434,18690,18186,60.96,182.31,60.0
1435,18691,18186,91.44,182.31,60.0
1436,18692,18187,0.0,182.31,70.0
1437,18693,18187,30.48,182.31,70.0
1438,18694,18187,60.96,182.31,70.0
1439,18695,18188,0.0,2.31,65.0
1440,18696,18188,30.48,2.31,63.0
1441,18697,18189,0.0,182.31,65.0
1442,18698,18189,30.48,182.31,65.0
1443,18699,18189,60.96,182.31,65.0
1444,18701,18190,0.0,2.31,65.0
1445,18702,18190,30.48,2.31,65.0
1446,18703,18190,60.96,2.31,65.0
1447,18704,18191,0.0,182.31,70.0
1448,18705,18191,30.48,182.31,65.0
1449,18706,18191,60.96,182.31,65.0
1450,18707,18192,0.0,2.31,65.0
1451,18708,18192,30.48,2.31,64.0
1452,18709,18192,56.99,2.31,64.0
1453,18710,18193,0.0,182.31,75.0
1454,18711,18193,30.48,182.31,75.0
1455,18712,18193,56.99,182.31,75.0
1456,18713,18194,0.0,182.31,70.0
1457,18714,18194,30.48,182.31,70.0
1458,18715,18194,60.96,182.31,70.0
1459,18716,18195,0.0,2.31,70.0
1460,18717,18195,30.48,2.31,65.0
1461,18718,18196,0.0,2.31,45.0
1462,18719,18196,30.48,2.31,45.0
1463,18720,18196,60.96,2.31,45.0
1464,18721,18197,0.0,2.31,45.0
1465,18722,18197,30.48,2.31,45.0
1466,18723,18197,60.96,2.31,45.0
1467,18724,18198,0.0,2.31,45.0
1468,18725,18198,30.48,2.31,45.0
1469,18726,18198,60.96,2.31,45.0
1470,18727,18199,0.0,2.31,45.0
1471,18728,18199,30.48,2.31,44.0
1472,18729,18199,60.96,2.31,43.0
1473,18730,18199,91.44,2.31,43.0
1474,18737,18200,0.0,2.31,45.0
1475,18738,18200,30.48,2.31,45.0
1476,18739,18201,0.0,2.31,45.0
1477,18740,18201,30.48,2.31,44.0
1478,18741,18201,60.96,2.31,43.0
1479,18742,18202,0.0,2.31,45.0
1480,18743,18202,30.48,2.31,45.0
1481,18744,18202,60.96,2.31,45.0
1482,18745,18203,0.0,2.31,45.0
1483,18746,18203,30.48,2.31,45.0
1484,18747,18203,60.96,2.31,45.0
1485,18748,18203,90.52,2.31,44.0
1486,18749,18204,0.0,2.31,45.0
1487,18750,18204,30.48,2.31,45.0
1488,18751,18204,60.96,2.31,45.0
1489,18752,18204,91.44,2.31,45.0
1490,18753,18205,0.0,2.31,45.0
1491,18754,18205,30.48,2.31,45.0
1492,18755,18205,60.96,2.31,44.0
1493,18756,18205,90.52,2.31,44.0
1494,18757,18206,0.0,2.31,45.0
1495,18758,18206,30.48,2.31,48.0
1496,18759,18206,60.96,2.31,47.0
1497,18760,18206,91.44,2.31,45.0
1498,18761,18207,0.0,2.31,45.0
1499,18762,18207,30.48,2.31,45.0
1500,18763,18207,60.96,2.31,45.0
1501,18764,18207,91.44,2.31,45.0
1502,18765,18208,0.0,2.31,45.0
1503,18766,18208,30.48,2.31,45.0
1504,18767,18208,60.96,2.31,45.0
1505,18768,18208,91.44,2.31,45.0
1506,18769,18209,0.0,2.31,45.0
1507,18770,18209,30.48,2.31,45.0
1508,18771,18209,60.96,2.31,45.0
1509,18772,18209,91.44,2.31,45.0
1510,18774,18210,0.0,2.31,45.0
1511,18775,18210,30.48,2.31,45.0
1512,18776,18210,60.96,2.31,45.0
1513,18777,18210,91.44,2.31,45.0
1514,18778,18211,0.0,2.31,45.0
1515,18779,18211,30.48,2.31,45.0
1516,18780,18211,60.96,2.31,45.0
1517,18781,18211,91.44,2.31,46.0
1518,18782,18212,0.0,2.31,45.0
1519,18783,18212,30.48,2.31,45.0
1520,18784,18212,60.96,2.31,45.0
1521,18785,18212,91.44,2.31,45.0
1522,18786,18213,0.0,182.31,45.0
1523,18787,18213,30.48,182.31,44.0
1524,18788,18213,60.96,182.31,44.0
1525,18789,18214,0.0,2.31,64.0
1526,18790,18214,30.48,2.31,63.0
1527,18791,18214,68.88,2.31,63.0
1528,18792,18215,0.0,182.31,45.0
1529,18793,18215,30.48,182.31,45.0
1530,18794,18215,60.96,182.31,45.0
1531,18795,18215,86.86,182.31,45.0
1532,18796,18216,0.0,2.31,45.0
1533,18797,18216,30.48,2.31,49.0
1534,18798,18216,60.96,2.31,49.0
1535,18799,18216,89.91,2.31,49.0
1536,18800,18217,0.0,182.31,45.0
1537,18801,18217,30.48,182.31,45.0
1538,18802,18217,60.96,182.31,45.0
1539,18803,18217,96.49,182.31,45.0
1540,18804,18218,0.0,182.31,56.0
1541,18805,18218,30.48,182.31,56.0
1542,18806,18218,42.0,182.31,56.0
1543,18807,18219,0.0,2.31,45.0
1544,18808,18219,30.48,2.31,45.0
1545,18809,18219,44.8,2.31,45.0
1546,18811,18220,0.0,182.31,51.0
1547,18812,18220,30.48,182.31,51.0
1548,18813,18220,71.96,182.31,51.0
1549,18814,18221,0.0,2.31,45.0
1550,18815,18221,30.48,2.31,45.0
1551,18816,18221,48.0,2.31,45.0
1552,18817,18222,0.0,2.31,45.0
1553,18818,18222,29.87,2.31,45.0
1554,18819,18222,75.01,2.31,45.0
1555,18820,18223,0.0,182.31,45.0
1556,18821,18223,30.48,182.31,45.0
1557,18822,18223,47.85,182.31,45.0
1558,18823,18223,48.0,182.31,45.0
1559,18824,18224,0.0,2.31,45.0
1560,18825,18224,30.48,2.31,45.0
1561,18826,18224,47.85,2.31,45.0
1562,18827,18225,0.0,182.31,45.0
1563,18828,18225,29.87,182.31,45.0
1564,18829,18225,71.93,182.31,43.0
1565,18830,18226,0.0,2.31,45.0
1566,18831,18226,29.87,2.31,45.0
1567,18832,18226,60.01,2.31,45.0
1568,18833,18227,0.0,2.31,45.0
1569,18834,18227,30.48,2.31,45.0
1570,18835,18227,60.96,2.31,45.0
1571,18836,18227,89.91,2.31,45.0
1572,18837,18228,0.0,182.31,45.0
1573,18838,18228,30.48,182.31,45.0
1574,18839,18228,60.96,182.31,45.0
1575,18840,18228,74.98,182.31,45.0
1576,18841,18229,0.0,182.31,45.0
1577,18842,18229,30.48,182.31,45.0
1578,18843,18229,53.34,182.31,45.0
1579,18845,18230,0.0,182.31,65.0
1580,18846,18230,30.48,182.31,65.0
1581,18847,18230,53.94,182.31,65.0
1582,18848,18231,0.0,182.31,65.0
1583,18849,18231,35.99,182.31,65.0
1584,18850,18232,0.0,182.31,45.0
1585,18851,18232,30.48,182.31,45.0
1586,18852,18233,0.0,182.31,45.0
1587,18853,18233,33.22,182.31,46.0
1588,18854,18234,0.0,2.31,45.0
1589,18855,18234,42.0,2.31,45.0
1590,18872,18243,0.0,2.31,45.0
1591,18873,18243,30.48,2.31,45.0
1592,18874,18243,60.96,2.31,45.0
1593,18875,18244,0.0,2.31,45.0
1594,18876,18244,30.48,2.31,45.0
1595,18877,18244,60.96,2.31,45.0
1596,18878,18245,0.0,2.31,45.0
1597,18879,18245,30.48,2.31,45.0
1598,18880,18245,60.96,2.31,45.0
1599,18881,18246,0.0,2.31,45.0
1600,18882,18246,30.48,2.31,45.0
1601,18883,18246,60.96,2.31,45.0
1602,18884,18246,91.44,2.31,45.0
1603,18885,18247,0.0,2.31,45.0
1604,18886,18247,30.48,2.31,45.0
1605,18887,18248,0.0,182.31,45.0
1606,18888,18248,30.48,182.31,45.0
1607,18889,18249,0.0,2.31,70.0
1608,18890,18249,15.24,2.31,70.0
1609,18892,18250,0.0,182.31,45.0
1610,18893,18250,33.52,182.31,45.0
1611,18894,18250,60.96,182.31,45.0
1612,18895,18251,0.0,182.31,45.0
1613,18896,18251,30.48,182.31,45.0
1614,18897,18252,0.0,2.31,45.0
1615,18898,18252,30.48,2.31,44.0
1616,18899,18252,60.96,2.31,44.0
1617,18902,18255,0.0,2.31,45.0
1618,18903,18255,30.48,2.31,45.0
1619,18904,18255,60.96,2.31,45.0
1620,18905,18255,75.01,2.31,45.0
1621,18906,18256,0.0,182.31,45.0
1622,18907,18256,35.96,182.31,56.0
1623,18908,18257,0.0,2.31,62.0
1624,18909,18257,30.48,2.31,62.0
1625,18910,18257,53.94,2.31,62.0
1626,18911,18258,0.0,2.31,74.0
1627,18912,18258,30.48,2.31,74.0
1628,18913,18258,65.83,2.31,73.0
1629,18914,18259,0.0,182.31,45.0
1630,18915,18259,30.48,182.31,45.0
1631,18916,18259,45.5,182.31,44.0
1632,18917,18259,75.01,182.31,45.0
1633,18919,18260,0.0,182.31,67.0
1634,18920,18260,30.48,182.31,67.0
1635,18921,18260,59.74,182.31,67.0
1636,18922,18261,0.0,2.31,60.0
1637,18923,18261,30.48,2.31,60.0
1638,18924,18261,44.8,2.31,60.0
1639,18925,18261,44.98,2.31,60.0
1640,18926,18262,0.0,2.31,53.0
1641,18927,18262,39.01,2.31,53.0
1642,18928,18263,0.0,2.31,50.0
1643,18929,18263,30.48,2.31,50.0
1644,18930,18263,56.99,2.31,50.0
1645,18931,18264,0.0,2.31,60.0
1646,18932,18264,29.99,2.31,63.0
1647,18933,18264,53.18,2.31,62.0
1648,18943,18274,0.0,182.31,82.0
1649,18944,18274,30.48,182.31,82.0
1650,18945,18274,60.96,182.31,82.0
1651,18946,18275,0.0,182.31,85.0
1652,18947,18275,30.48,182.31,85.0
1653,18948,18276,0.0,182.31,45.0
1654,18949,18276,30.48,182.31,45.0
1655,18950,18277,0.0,182.31,56.0
1656,18951,18277,30.48,182.31,56.0
1657,18952,18277,53.94,182.31,56.0
1658,18953,18278,0.0,182.31,82.0
1659,18954,18278,30.48,182.31,82.0
1660,18955,18278,53.94,182.31,82.0
1661,18956,18279,0.0,2.31,67.0
1662,18957,18279,42.06,2.31,67.0
1663,18959,18280,0.0,182.31,80.0
1664,18960,18280,30.48,182.31,80.0
1665,18980,18291,0.0,182.31,45.0
1666,18981,18291,30.48,182.31,45.0
1667,18982,18291,60.96,182.31,45.0
1668,18983,18292,0.0,182.31,62.0
1669,18984,18292,30.48,182.31,62.0
1670,18985,18292,67.36,182.31,62.0
1671,18986,18295,0.0,182.31,48.0
1672,18987,18295,30.48,182.31,45.0
1673,18988,18295,43.89,182.31,45.0
1674,18989,18296,0.0,182.31,65.0
1675,18990,18296,30.48,182.31,65.0
1676,18991,18296,46.93,182.31,65.0
1677,18992,18297,0.0,182.31,45.0
1678,18993,18297,30.48,182.31,45.0
1679,18994,18297,48.0,182.31,45.0
1680,18995,18298,0.0,2.31,45.0
1681,18996,18298,30.48,2.31,45.0
1682,18997,18298,53.94,2.31,45.0
1683,18998,18299,0.0,2.31,45.0
1684,18999,18299,30.48,2.31,45.0
1685,19000,18299,68.88,2.31,45.0
1686,19003,18300,0.0,2.31,80.0
1687,19004,18300,30.48,2.31,80.0
1688,19005,18301,0.0,182.31,70.0
1689,19006,18301,30.48,182.31,70.0
1690,19007,18301,60.96,182.31,70.0
1691,19008,18302,0.0,182.31,60.0
1692,19009,18302,30.48,182.31,60.0
1693,19010,18303,0.0,182.31,60.0
1694,19011,18303,30.48,182.31,53.0
1695,19012,18304,0.0,2.31,62.0
1696,19013,18304,30.48,2.31,62.0
1697,19014,18304,59.74,2.31,62.0
1698,19015,18304,60.01,2.31,62.0
1699,19016,18305,0.0,182.31,57.0
1700,19017,18305,30.48,182.31,57.0
1701,19018,18305,60.96,182.31,57.0
1702,19019,18306,0.0,182.31,70.0
1703,19020,18306,30.48,182.31,70.0
1704,19021,18306,68.88,182.31,70.0
1705,19022,18307,0.0,182.31,70.0
1706,19023,18307,30.48,182.31,70.0
1707,19024,18307,60.96,182.31,70.0
1708,19025,18308,0.0,182.31,70.0
1709,19026,18308,30.48,182.31,70.0
1710,19027,18308,60.96,182.31,64.0
1711,19028,18308,73.15,182.31,65.0
1712,19029,18309,0.0,2.31,65.0
1713,19030,18309,30.48,2.31,65.0
1714,19032,18310,0.0,182.31,68.0
1715,19033,18310,30.48,182.31,68.0
1716,19034,18310,56.99,182.31,68.0
1717,19035,18311,0.0,182.31,60.0
1718,19036,18311,30.48,182.31,60.0
1719,19037,18311,60.96,182.31,60.0
1720,19038,18311,77.72,182.31,60.0
1721,19058,18325,0.0,182.31,58.0
1722,19059,18325,30.48,182.31,58.0
1723,19060,18326,0.0,182.31,58.0
1724,19061,18326,30.48,182.31,58.0
1725,19062,18327,0.0,182.31,58.0
1726,19063,18327,30.48,182.31,58.0
1727,19064,18328,0.0,182.31,45.0
1728,19065,18329,0.0,182.31,45.0
1729,19066,18329,30.48,182.31,45.0
1730,19068,18330,0.0,182.31,45.0
1731,19069,18330,30.48,182.31,45.0
1732,19070,18331,0.0,182.31,45.0
1733,19071,18331,30.48,182.31,45.0
1734,19080,18336,0.0,182.31,45.0
1735,19081,18336,30.48,182.31,45.0
1736,19082,18336,56.99,182.31,45.0
1737,19083,18337,0.0,2.31,70.0
1738,19084,18337,14.93,2.31,70.0
1739,19085,18338,0.0,182.31,45.0
1740,19086,18338,30.48,182.31,45.0
1741,19087,18338,60.96,182.31,45.0
1742,19088,18339,0.0,182.31,45.0
1743,19089,18339,30.48,182.31,44.0
1744,19090,18339,60.96,182.31,43.0
1745,19091,18339,74.98,182.31,43.0
1746,19093,18340,0.0,182.31,45.0
1747,19094,18340,30.48,182.31,45.0
1748,19095,18340,59.74,182.31,45.0
1749,19096,18340,60.01,182.31,45.0
1750,19097,18341,0.0,182.31,45.0
1751,19098,18341,30.48,182.31,45.0
1752,19099,18341,68.88,182.31,45.0
1753,19100,18342,0.0,182.31,45.0
1754,19101,18342,30.48,182.31,45.0
1755,19102,18342,60.96,182.31,44.0
1756,19103,18343,0.0,182.31,45.0
1757,19104,18343,30.48,182.31,45.0
1758,19105,18343,60.96,182.31,45.0
1759,19106,18344,0.0,182.31,55.0
1760,19107,18344,30.48,182.31,54.0
1761,19108,18344,60.96,182.31,54.0
1762,19109,18345,0.0,182.31,50.0
1763,19110,18345,30.48,182.31,45.0
1764,19111,18345,60.96,182.31,45.0
1765,19112,18346,0.0,182.31,75.0
1766,19113,18346,29.68,182.31,75.0
1767,19114,18347,0.0,2.31,65.0
1768,19115,18347,27.0,2.31,65.0
1769,19116,18348,0.0,2.31,45.0
1770,19117,18348,13.41,2.31,45.0
1771,19118,18349,0.0,2.31,77.0
1772,19120,18350,0.0,182.31,45.0
1773,19121,18350,35.96,182.31,45.0
1774,19122,18351,0.0,182.31,64.0
1775,19123,18351,30.48,182.31,64.0
1776,19124,18351,48.76,182.31,64.0
1777,19125,18352,0.0,182.31,56.0
1778,19126,18352,30.48,182.31,55.0
1779,19127,18352,60.96,182.31,55.0
1780,19128,18353,0.0,182.31,56.0
1781,19129,18353,30.48,182.31,56.0
1782,19130,18353,54.86,182.31,56.0
1783,19131,18354,0.0,2.31,55.0
1784,19132,18354,30.48,2.31,55.0
1785,19133,18354,47.85,2.31,55.0
1786,19134,18355,0.0,182.31,52.0
1787,19135,18355,30.48,182.31,52.0
1788,19136,18355,54.86,182.31,52.0
1789,19137,18357,0.0,182.31,45.0
1790,19138,18357,30.48,182.31,45.0
1791,19139,18357,60.96,182.31,45.0
1792,19140,18357,89.0,182.31,45.0
1793,19141,18358,0.0,182.31,65.0
1794,19142,18358,30.48,182.31,65.0
1795,19143,18358,62.78,182.31,64.0
1796,19144,18359,0.0,182.31,60.0
1797,19145,18359,30.48,182.31,60.0
1798,19147,18360,0.0,182.31,45.0
1799,19148,18360,41.75,182.31,45.0
1800,19149,18361,0.0,182.31,80.0
1801,19150,18361,30.48,182.31,80.0
1802,19151,18361,62.78,182.31,80.0
1803,19152,18362,0.0,182.31,80.0
1804,19153,18362,30.48,182.31,80.0
1805,19154,18362,62.48,182.31,80.0
1806,19155,18363,0.0,2.31,45.0
1807,19156,18363,35.96,2.31,45.0
1808,19160,18366,0.0,182.31,70.0
1809,19161,18366,30.48,182.31,70.0
1810,19162,18366,57.91,182.31,70.0
1811,19163,18367,0.0,182.31,45.0
1812,19164,18367,30.48,182.31,45.0
1813,19165,18367,54.86,182.31,45.0
1814,19166,18368,0.0,182.31,84.0
1815,19167,18368,30.48,182.31,85.0
1816,19168,18368,47.85,182.31,85.0
1817,19169,18369,0.0,182.31,58.0
1818,19170,18369,30.48,182.31,58.0
1819,19175,18370,0.0,2.31,75.0
1820,19176,18370,29.56,2.31,75.0
1821,19177,18371,0.0,182.31,75.0
1822,19178,18371,29.56,182.31,75.0
1823,19179,18372,0.0,182.31,45.0
1824,19180,18372,30.48,182.31,45.0
1825,19181,18373,0.0,2.31,58.0
1826,19182,18373,30.48,2.31,58.0
1827,19183,18373,68.88,2.31,58.0
1828,19184,18374,0.0,182.31,60.0
1829,19185,18374,30.48,182.31,60.0
1830,19186,18375,0.0,182.31,70.0
1831,19187,18375,30.48,182.31,70.0
1832,19188,18375,59.13,182.31,70.0
1833,19189,18376,0.0,182.31,74.0
1834,19190,18376,30.48,182.31,74.0
1835,19191,18377,0.0,182.31,45.0
1836,19192,18377,30.48,182.31,45.0
1837,19193,18377,62.78,182.31,45.0
1838,19194,18378,0.0,182.31,70.0
1839,19195,18378,30.48,182.31,70.0
1840,19196,18378,59.43,182.31,70.0
1841,19197,18379,0.0,182.31,45.0
1842,19198,18379,30.48,182.31,45.0
1843,19201,18380,0.0,2.31,45.0
1844,19202,18380,30.48,2.31,45.0
1845,19203,18380,71.93,2.31,45.0
1846,19204,18381,0.0,2.31,70.0
1847,19205,18381,30.48,2.31,70.0
1848,19206,18381,47.85,2.31,70.0
1849,19207,18382,0.0,182.31,58.0
1850,19208,18382,30.48,182.31,58.0
1851,19217,18389,0.0,182.31,65.0
1852,19218,18389,30.48,182.31,65.0
1853,19219,18389,60.96,182.31,65.0
1854,19220,18389,82.29,182.31,64.0
1855,19224,18390,0.0,182.31,70.0
1856,19225,18390,30.48,182.31,70.0
1857,19226,18390,65.83,182.31,70.0
1858,19227,18391,0.0,182.31,60.0
1859,19228,18391,30.48,182.31,60.0
1860,19229,18391,60.96,182.31,60.0
1861,19230,18391,85.03,182.31,59.0
1862,19231,18392,0.0,182.31,64.0
1863,19232,18392,30.48,182.31,64.0
1864,19233,18392,60.96,182.31,64.0
1865,19234,18392,91.44,182.31,63.0
1866,19235,18393,0.0,182.31,60.0
1867,19236,18393,30.48,183.65,59.0
1868,19237,18393,45.72,184.31,60.0
1869,19238,18393,60.96,185.81,58.0
1870,19239,18393,76.2,187.31,59.0
1871,19240,18393,106.68,187.31,58.0
1872,19241,18393,121.92,187.31,57.0
1873,19242,18394,0.0,2.31,55.0
1874,19243,18394,30.48,2.31,55.0
1875,19244,18394,60.96,2.31,55.0
1876,19245,18394,91.44,2.31,55.0
1877,19246,18394,121.92,2.31,55.0
1878,19247,18394A,0.0,2.31,49.0
1879,19248,18394A,30.48,2.31,49.0
1880,19249,18394A,60.96,2.31,49.0
1881,19250,18395,0.0,182.31,61.0
1882,19251,18395,30.48,182.31,61.0
1883,19252,18395,60.96,182.31,61.0
1884,19253,18395,91.44,182.31,61.0
1885,19254,18395,110.94,182.31,61.0
1886,19260,18402,0.0,182.31,45.0
1887,19261,18402,30.48,182.31,45.0
1888,19262,18402,50.9,182.31,45.0
1889,19263,18403,0.0,182.31,51.0
1890,19264,18403,41.75,182.31,50.0
1891,19265,18404,0.0,2.31,40.0
1892,19266,18404,30.48,2.31,40.0
1893,19267,18404,60.96,2.31,39.0
1894,19268,18404,82.29,2.31,38.0
1895,19269,18405,0.0,182.31,55.0
1896,19270,18405,30.48,182.31,55.0
1897,19271,18406,0.0,2.31,49.0
1898,19272,18406,30.48,2.31,49.0
1899,19273,18406,68.88,2.31,48.0
1900,19274,18407,0.0,182.31,59.0
1901,19275,18407,30.48,182.31,59.0
1902,19276,18407,50.29,182.31,59.0
1903,19277,18408,0.0,182.31,55.0
1904,19278,18408,41.75,182.31,55.0
1905,19279,18409,0.0,2.31,55.0
1906,19280,18409,30.48,2.31,55.0
1907,19281,18409,60.96,2.31,55.0
1908,19282,18409,77.72,2.31,55.0
1909,19284,18410,0.0,182.31,57.0
1910,19285,18410,30.48,182.31,60.0
1911,19286,18410,50.9,182.31,60.0
1912,19287,18411,0.0,2.31,84.0
1913,19288,18411,30.48,2.31,84.0
1914,19289,18411,60.01,2.31,84.0
1915,19290,18412,0.0,182.31,86.0
1916,19291,18412,30.48,182.31,86.0
1917,19292,18412,60.96,182.31,86.0
1918,19293,18412,91.44,182.31,85.0
1919,19294,18413,0.0,182.31,73.0
1920,19295,18413,30.48,182.31,73.0
1921,19296,18413,60.96,182.31,73.0
1922,19297,18413,91.44,182.31,73.0
1923,19298,18414,0.0,182.31,60.0
1924,19299,18414,28.95,185.81,60.0
1925,19300,18414,30.48,185.81,60.0
1926,19301,18414,60.96,184.81,59.0
1927,19302,18414,96.01,187.31,58.0
1928,19303,18415,0.0,182.31,69.0
1929,19304,18415,30.48,182.31,69.0
1930,19305,18416,0.0,182.31,86.0
1931,19306,18416,30.48,182.31,86.0
1932,19307,18416,60.96,182.31,86.0
1933,19308,18416,91.44,182.31,86.0
1934,19309,18417,0.0,182.31,81.0
1935,19310,18417,30.48,182.31,80.0
1936,19311,18418,0.0,182.31,60.0
1937,19312,18418,30.48,182.31,59.0
1938,19313,18419,0.0,2.31,51.0
1939,19314,18419,30.48,2.31,51.0
1940,19315,18419,60.96,2.31,51.0
1941,19317,18420,0.0,2.31,79.0
1942,19318,18420,30.48,2.31,79.0
1943,19319,18420,60.96,2.31,79.0
1944,19320,18420,85.34,2.31,79.0
1945,19321,18421,0.0,182.31,50.0
1946,19322,18421,30.48,182.31,50.0
1947,19323,18421,60.96,182.31,49.0
1948,19324,18421,91.44,182.31,49.0
1949,19325,18421,113.99,182.31,49.0
1950,19326,18422,0.0,2.31,70.0
1951,19327,18422,30.48,2.31,68.0
1952,19328,18423,0.0,2.31,90.0
1953,19329,18423,30.48,2.31,90.0
1954,19330,18423,60.96,2.31,90.0
1955,19331,18424,0.0,2.31,62.0
1956,19332,18424,30.48,2.31,62.0
1957,19333,18424,60.96,2.31,62.0
1958,19334,18424,91.44,2.31,61.0
1959,19335,18424,121.92,2.31,61.0
1960,19336,18425,0.0,182.31,80.0
1961,19337,18425,30.48,182.31,80.0
1962,19338,18425,60.96,182.31,79.0
1963,19339,18425,91.44,182.31,79.0
1964,19340,18426,0.0,2.31,75.0
1965,19341,18426,30.48,2.31,75.0
1966,19342,18426,60.96,2.31,75.0
1967,19343,18427,0.0,2.31,48.0
1968,19344,18427,30.48,2.31,48.0
1969,19345,18427,60.96,2.31,47.0
1970,19346,18428,0.0,2.31,49.0
1971,19347,18428,30.48,2.31,49.0
1972,19348,18428,60.96,2.31,48.0
1973,19349,18428,77.72,2.31,48.0
1974,19350,18429,0.0,2.31,85.0
1975,19351,18429,30.48,2.31,85.0
1976,19352,18429,60.96,2.31,84.0
1977,19354,18430,0.0,182.31,72.0
1978,19355,18430,30.48,182.31,70.0
1979,19356,18430,60.96,182.31,69.0
1980,19357,18430,91.44,182.31,68.0
1981,19358,18431,0.0,182.31,78.0
1982,19359,18431,30.48,182.31,76.0
1983,19360,18431,68.88,182.31,75.0
1984,19361,18432,0.0,2.31,73.0
1985,19362,18432,30.48,2.31,73.0
1986,19363,18432,60.96,2.31,73.0
1987,19364,18432,91.44,2.31,73.0
1988,19365,18432,121.92,2.31,73.0
1989,19366,18433,0.0,2.31,82.0
1990,19367,18433,30.48,2.31,81.0
1991,19368,18435,0.0,182.31,80.0
1992,19369,18435,30.48,182.31,80.0
1993,19370,18435,60.96,182.31,80.0
1994,19371,18435,91.44,182.31,79.0
1995,19372,18436,0.0,2.31,45.0
1996,19373,18436,30.48,2.31,44.0
1997,19374,18437,0.0,182.31,75.0
1998,19375,18437,30.48,182.31,72.0
1999,19376,18437,60.96,182.31,71.0
2000,19377,18437,91.44,182.31,71.0
2001,19378,18438,0.0,2.31,90.0
2002,19379,18438,30.48,2.31,89.0
2003,19380,18438,60.96,2.31,89.0
2004,19381,18438,85.34,2.31,89.0
2005,19382,18439,0.0,182.31,65.0
2006,19383,18439,30.48,182.31,63.0
2007,19384,18439,60.96,182.31,62.0
2008,19386,18440,0.0,2.31,45.0
2009,19387,18440,30.48,2.31,43.0
2010,19388,18440,60.96,2.31,43.0
2011,19389,18441,0.0,182.31,65.0
2012,19390,18441,30.48,182.31,64.0
2013,19391,18441,57.6,182.31,64.0
2014,19392,18442,0.0,2.31,84.0
2015,19393,18442,30.48,2.31,84.0
2016,19394,18442,54.86,2.31,84.0
2017,19395,18443,0.0,2.31,45.0
2018,19396,18443,30.48,2.31,44.0
2019,19397,18443,60.96,2.31,44.0
2020,19398,18444,0.0,182.31,75.0
2021,19399,18444,30.48,182.31,75.0
2022,19400,18444,60.96,182.31,75.0
2023,19401,18444,91.44,182.31,74.0
2024,19402,18445,0.0,182.31,45.0
2025,19403,18445,30.48,182.31,44.0
2026,19404,18445,60.96,182.31,44.0
2027,19405,18446,0.0,182.31,80.0
2028,19406,18446,30.48,182.31,79.0
2029,19407,18446,60.96,182.31,79.0
2030,19408,18447,0.0,182.31,48.0
2031,19409,18447,30.48,182.31,49.0
2032,19410,18447,60.96,182.31,49.0
2033,19411,18448,0.0,182.31,45.0
2034,19412,18448,30.48,182.31,47.0
2035,19413,18448,60.96,182.31,46.0
2036,19414,18448,85.34,182.31,45.0
2037,19415,18449,0.0,182.31,69.0
2038,19416,18449,30.48,182.31,69.0
2039,19417,18449,60.96,182.31,68.0
2040,19418,18449,90.0,182.31,68.0
2041,19420,18450,0.0,2.31,83.0
2042,19421,18450,30.48,2.31,83.0
2043,19422,18451,0.0,182.31,73.0
2044,19423,18451,30.17,184.79,74.0
2045,19424,18451,30.48,184.81,74.0
